Date,Open,High,Low,Close,Volume,Adj Close
2018-08-24,99200,99500,97900,98400,21304,98400
2018-01-31,111000,111600,108700,110200,77675,110200
2018-01-30,112000,112200,110200,111200,73514,111200
2018-01-29,115900,116400,111800,113500,112229,113500
2018-01-26,113100,115800,111000,115800,57474,115800
2018-01-25,114700,116100,110100,113100,48460,113100
2018-01-24,117700,118800,112900,114500,39110,114500
2018-01-23,119000,119900,116600,119000,132879,119000
2018-01-22,118700,119900,116000,119800,34929,119800
2018-01-19,117100,118500,115200,118400,149236,118400
2018-01-18,120000,121300,114600,117100,80318,117100
2018-01-17,115000,119800,113500,118800,131550,118800
2018-01-16,113900,116700,112900,114600,57801,114600
2018-01-15,106400,114000,106400,113600,121821,113600
2018-01-12,107900,108500,105300,108000,65939,108000
2018-01-11,106700,108300,104000,108300,54631,108300
2018-01-10,103000,106700,102000,106700,54602,106700
2018-01-09,103400,105000,101100,103000,80962,103000
2018-01-08,106600,106600,101100,103400,82753,103400
2018-01-05,105200,107400,104000,106600,72828,106600
2018-01-04,107500,108700,105100,105800,73723,105800
2018-01-03,109200,109500,106900,107500,56054,107500
2018-01-02,111700,112900,109100,110200,42201,110200
2017-12-28,113000,113700,111200,112500,36302,112500
2017-12-27,111900,113000,110000,112900,37393,112900
2017-12-26,114600,114600,111800,113000,41853,113000
2017-12-22,110100,112800,108400,112800,41621,112800
2017-12-21,111600,112200,109200,110400,19666,110400
2017-12-19,110000,112200,108700,108800,31994,108800
2017-12-18,112500,113300,110000,110000,23055,110000
