Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,1590,1600,1565,1570,395990,1570
2018-01-31,1975,2010,1970,1985,633861,1985
2018-01-30,2015,2015,1970,1980,912432,1980
2018-01-29,2025,2045,1995,2005,1189505,2005
2018-01-26,2005,2020,1995,2015,928174,2015
2018-01-25,1970,2015,1950,1995,1073564,1995
2018-01-24,1970,1990,1945,1950,567054,1950
2018-01-23,1960,1960,1925,1960,410671,1960
2018-01-22,1940,1970,1915,1945,636674,1945
2018-01-19,1930,1965,1915,1955,885441,1955
2018-01-18,1875,1930,1870,1905,1057713,1905
2018-01-17,1890,1900,1840,1860,980537,1860
