Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,2555,2555,2500,2520,23180,2520
2018-01-31,4435,4530,4375,4470,25421,4470
2018-01-30,4495,4585,4425,4435,105639,4435
2018-01-29,4480,4670,4480,4560,174674,4560
2018-01-26,4290,4560,4290,4500,214244,4500
2018-01-25,4270,4345,4210,4310,93016,4310
2018-01-24,4230,4325,4190,4270,121865,4270
2018-01-23,4185,4275,4130,4230,111744,4230
2018-01-22,4180,4180,4100,4115,27165,4115
2018-01-19,4105,4195,4090,4180,53838,4180
2018-01-18,4065,4130,4000,4105,90853,4105
