Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,8700,8800,8480,8510,134947,8510
2018-01-31,13500,13500,13150,13250,400659,13250
2018-01-30,11900,14250,11500,13700,2123428,13700
2018-01-29,12550,13200,11750,11900,1194689,11900
2018-01-26,11300,12150,11200,12150,1305686,12150
2018-01-25,9640,11450,9640,11100,1631046,11100
2018-01-24,9120,9910,9120,9640,734633,9640
2018-01-23,8950,9210,8890,9110,273976,9110
2018-01-22,8930,9030,8800,8940,162440,8940
2018-01-19,8800,8980,8730,8780,124096,8780
2018-01-18,8720,8830,8670,8780,142925,8780
