Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,5710,5820,5620,5670,1033646,5670
2018-01-31,5870,5950,5770,5780,229199,5780
2018-01-30,5980,6020,5860,5930,302663,5930
2018-01-29,5860,6060,5850,5980,303850,5980
2018-01-26,6150,6150,5900,5930,349264,5930
2018-01-25,5800,6170,5790,6080,764608,6080
2018-01-24,5810,5910,5720,5790,320310,5790
2018-01-23,5810,5810,5670,5790,300830,5790
2018-01-22,5900,5990,5600,5760,602020,5760
2018-01-19,5250,5910,5230,5860,1255291,5860
2018-01-18,5140,5280,5120,5200,237377,5200
