Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,6820,6950,6800,6850,45271,6850
2018-01-31,8500,8850,8410,8530,467768,8530
2018-01-30,9000,9050,8420,8600,1763396,8600
2018-01-29,8600,9350,8600,9200,401860,9200
2018-01-26,8450,8840,8260,8730,267913,8730
2018-01-25,8500,8690,8350,8410,293104,8410
2018-01-24,8750,8850,8420,8540,325277,8540
2018-01-23,8480,8900,8330,8800,467762,8800
2018-01-22,8800,8970,8430,8590,484014,8590
2018-01-19,8370,8850,8200,8760,756370,8760
2018-01-18,7590,8480,7300,8250,1026398,8250
2018-01-17,7300,7750,7280,7590,953152,7590
2018-01-16,7070,7770,7010,7200,1127636,7200
2018-01-15,6960,7000,6750,6880,117184,6880
