Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,5910,5970,5720,5950,99867,5950
2018-01-31,7210,7450,7170,7450,57407,7450
2018-01-30,7480,7480,7230,7320,71286,7320
2018-01-29,7500,7580,7380,7400,107300,7400
2018-01-26,7060,7490,7010,7440,379643,7440
2018-01-25,6870,7020,6810,6970,61136,6970
2018-01-24,6920,7020,6770,6870,64076,6870
2018-01-23,6980,7050,6740,6920,31731,6920
2018-01-22,6900,7040,6850,6910,45022,6910
2018-01-19,6890,6930,6800,6900,24044,6900
2018-01-18,6870,6940,6780,6890,22113,6890
