Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,1455,1475,1370,1385,279173,1385
2018-01-31,475,485,468,473,2115717,473
2018-01-30,483,483,471,475,1199737,475
2018-01-29,464,482,464,479,2048869,479
2018-01-26,467,469,462,466,1147033,466
2018-01-25,465,470,460,464,1582673,464
2018-01-24,463,468,460,464,1782518,464
2018-01-23,478,480,461,462,2735629,462
2018-01-22,511,512,475,476,2959320,476
2018-01-19,490,501,487,493,2276464,493
2018-01-18,480,528,480,490,8517752,490
2018-01-17,575,575,575,575,0,575
