Date,Open,High,Low,Close,Volume,Adj Close
2018-10-01,325,331,320,324,905679,324
2018-01-31,533,537,525,532,419315,532
2018-01-30,535,544,526,533,602439,533
2018-01-29,540,548,537,542,401909,542
2018-01-26,535,548,530,540,366794,540
2018-01-25,536,544,526,531,336243,531
2018-01-24,522,540,520,536,403934,536
2018-01-23,538,538,516,522,533950,522
2018-01-22,514,540,513,535,707822,535
2018-01-19,516,518,508,514,342660,514
2018-01-18,508,514,504,513,411620,513
2018-01-17,513,513,500,508,779145,508
2018-01-16,546,548,499,510,2960837,510
2018-01-15,567,571,535,546,1076314,546
2018-01-12,532,597,520,597,696611,597
2018-01-11,523,532,518,529,260880,529
2018-01-10,512,529,512,528,165089,528
2018-01-09,516,524,507,516,328017,516
2018-01-08,529,536,522,522,330470,522
2018-01-05,546,549,527,531,277681,531
2018-01-04,538,551,526,543,312867,543
2018-01-03,540,541,534,538,157098,538
2018-01-02,526,535,523,533,157180,533
2017-12-28,545,545,501,526,345218,526
2017-12-27,534,550,528,545,176746,545
2017-12-27,0,0,0,0,0,0
2017-12-26,518,533,518,525,287955,525
2017-12-22,501,518,500,518,316158,518
2017-12-21,525,527,500,500,658964,500
2017-12-19,537,541,510,518,539580,518
