Date,Open,High,Low,Close,Volume,Adj Close
2019-01-18,3540,3600,3540,3570,25250,3570
2018-01-31,4180,4275,4120,4215,119302,4215
2018-01-30,4275,4310,4135,4245,203693,4245
2018-01-29,4415,4425,4260,4305,183906,4305
2018-01-26,4400,4450,4350,4385,167041,4385
2018-01-25,4260,4420,4225,4385,325465,4385
2018-01-24,4215,4260,4120,4260,148021,4260
2018-01-23,4260,4290,4200,4230,95642,4230
2018-01-22,4200,4300,4200,4265,203401,4265
2018-01-19,4235,4305,4175,4220,159950,4220
2018-01-18,4270,4325,4165,4235,487734,4235
