Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,3440,3440,3170,3245,6323,3245
2018-01-31,3900,3900,3840,3875,19149,3875
2018-01-30,3965,3965,3815,3875,33389,3875
2018-01-29,4085,4085,3920,3970,39035,3970
2018-01-26,3950,4040,3865,3970,43508,3970
2018-01-25,3950,4070,3820,3965,6868,3965
2018-01-24,3885,3960,3840,3950,15440,3950
2018-01-23,3840,3895,3785,3885,11671,3885
2018-01-22,3665,3840,3665,3840,22847,3840
2018-01-19,3845,3880,3705,3770,34191,3770
2018-01-18,3800,3890,3760,3840,19271,3840
2018-01-17,3860,3975,3825,3900,11635,3900
2018-01-16,4060,4060,3845,3945,15593,3945
2018-01-15,3945,4025,3915,3930,9498,3930
