Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,910,918,860,879,1042025,879
2018-01-31,1240,1260,1225,1235,407353,1235
2018-01-30,1245,1265,1225,1245,667538,1245
2018-01-29,1285,1295,1250,1270,1277239,1270
2018-01-26,1310,1335,1260,1275,2773098,1275
2018-01-25,1250,1330,1225,1300,3483548,1300
2018-01-24,1190,1305,1180,1250,4778720,1250
2018-01-23,1170,1185,1150,1180,561362,1180
2018-01-22,1165,1180,1145,1170,437544,1170
2018-01-19,1140,1180,1135,1165,715000,1165
2018-01-18,1135,1160,1120,1140,499136,1140
2018-01-17,1150,1155,1105,1125,792574,1125
2018-01-16,1135,1150,1115,1150,332784,1150
2018-01-15,1145,1145,1105,1140,563990,1140
