Date,Open,High,Low,Close,Volume,Adj Close
2019-01-08,6150,6190,6000,6050,4272,6050
2018-01-31,8940,9040,8820,8830,12442,8830
2018-01-30,8780,9030,8650,9030,25100,9030
2018-01-29,8600,8850,8600,8770,19310,8770
2018-01-26,8520,8800,8510,8560,12498,8560
2018-01-25,8460,8570,8440,8500,10663,8500
2018-01-24,8350,8460,8250,8440,9217,8440
2018-01-23,8380,8380,8300,8340,6308,8340
2018-01-22,8370,8430,8250,8350,6052,8350
2018-01-19,8220,8390,8180,8290,6014,8290
2018-01-18,8230,8340,8150,8310,5212,8310
2018-01-17,8340,8490,8100,8220,2801,8220
2018-01-16,8260,8440,8190,8210,4690,8210
2018-01-15,8440,8470,7950,8250,8734,8250
2018-01-12,8250,8620,8160,8370,28745,8370
2018-01-11,7990,8410,7980,8250,17717,8250
2018-01-10,7890,7980,7800,7980,7617,7980
2018-01-09,7700,7900,7610,7860,17051,7860
