Date,Open,High,Low,Close,Volume,Adj Close
2019-01-08,911,941,911,940,613438,940
2018-01-31,892,915,885,899,951588,899
2018-01-30,935,943,903,915,664601,915
2018-01-29,922,944,917,933,868797,933
2018-01-26,945,945,910,927,815465,927
2018-01-25,884,939,883,927,1518749,927
2018-01-24,874,890,866,884,425041,884
2018-01-23,898,898,867,874,793872,874
2018-01-22,903,915,894,898,369233,898
2018-01-19,882,918,880,902,590101,902
2018-01-18,861,892,857,886,563058,886
2018-01-17,847,884,847,860,585655,860
2018-01-16,831,849,829,844,304274,844
2018-01-15,877,887,830,838,933342,838
2018-01-12,899,905,869,877,761381,877
2018-01-11,920,925,902,902,637228,902
2018-01-10,922,936,907,920,742869,920
2018-01-09,902,992,902,915,3420084,915
