Date,Open,High,Low,Close,Volume,Adj Close
2019-01-14,5350,5350,5000,5070,103258,5070
2018-01-31,7400,7440,7290,7290,26179,7290
2018-01-30,7500,7520,7360,7470,40109,7470
2018-01-29,7460,7600,7350,7540,63272,7540
2018-01-26,7250,7520,7170,7440,91591,7440
2018-01-25,7150,7210,7060,7200,44984,7200
2018-01-24,7130,7250,6920,7130,76849,7130
2018-01-23,6730,6950,6640,6940,64308,6940
2018-01-22,6890,6890,6730,6730,38940,6730
2018-01-19,6960,7040,6830,6890,55660,6890
2018-01-18,7120,7130,6940,7010,48727,7010
2018-01-17,7040,7160,6910,7020,69450,7020
2018-01-16,6600,6970,6500,6930,70213,6930
2018-01-15,6830,6900,6570,6590,92521,6590
