Date,Open,High,Low,Close,Volume,Adj Close
2019-01-16,7940,8090,7910,8020,95702,8020
2018-01-31,8990,9000,8720,8950,93723,8950
2018-01-30,8950,9130,8830,8940,97781,8940
2018-01-29,8850,9060,8700,8980,114657,8980
2018-01-26,8710,8850,8600,8720,98215,8720
2018-01-25,8380,8690,8350,8650,153457,8650
2018-01-24,8390,8390,8300,8320,31078,8320
2018-01-23,8260,8390,8250,8360,42361,8360
2018-01-22,8450,8450,8190,8300,39610,8300
2018-01-19,8300,8390,8250,8360,31017,8360
2018-01-18,8270,8340,8190,8250,31949,8250
2018-01-17,8250,8330,8120,8240,30024,8240
2018-01-16,8470,8480,8190,8250,61657,8250
