Date,Open,High,Low,Close,Volume,Adj Close
2019-01-15,422,430,411,423,887870,423
2018-01-31,1870,1870,1795,1800,985522,1800
2018-01-30,1835,1890,1780,1865,2298466,1865
2018-01-29,1900,1910,1820,1835,1733134,1835
2018-01-26,1900,1970,1860,1890,2311402,1890
2018-01-25,1920,1920,1810,1885,4114426,1885
2018-01-24,1980,1980,1835,1910,2969928,1910
2018-01-23,2050,2100,1950,1980,2812049,1980
2018-01-22,2180,2180,1950,2050,1467595,2050
2018-01-19,2265,2335,2150,2180,2289478,2180
2018-01-18,2385,2700,2150,2290,10151025,2290
2018-01-17,2385,2480,2280,2390,1561079,2390
2018-01-16,2230,2385,2150,2385,2353197,2385
2018-01-15,2245,2245,2140,2185,1326814,2185
