Date,Open,High,Low,Close,Volume,Adj Close
2019-01-17,21250,21850,21000,21100,95144,21100
2018-01-31,78500,79500,75500,78400,240254,78400
2018-01-30,81100,85300,79900,81000,470413,81000
2018-01-29,81000,81400,77600,79300,184184,79300
2018-01-26,80900,82600,79600,81300,130652,81300
2018-01-25,80000,84800,78700,80900,252194,80900
2018-01-24,76000,83000,73600,80000,489360,80000
2018-01-23,76400,76900,73700,75300,151548,75300
2018-01-22,73100,76400,71600,75300,112412,75300
2018-01-19,79500,80500,73500,74600,257282,74600
2018-01-18,73000,80100,71400,80000,394520,80000
2018-01-17,76300,76300,71300,73000,197716,73000
