Date,Open,High,Low,Close,Volume,Adj Close
2018-07-03,5010,5020,5010,5010,521,5010
2018-07-04,5010,5010,5010,5010,0,5010
2018-07-05,5020,5020,5020,5020,1050,5020
2018-07-06,5030,5030,5020,5020,1769,5020
2018-07-09,5020,5020,5020,5020,650,5020
2018-07-10,5020,5020,5020,5020,0,5020
2018-07-11,5010,5010,5010,5010,5000,5010
2018-07-12,5010,5010,5010,5010,0,5010
2018-07-13,5010,5010,5010,5010,0,5010
2018-07-16,5010,5010,5010,5010,0,5010
2018-07-17,5010,5010,5010,5010,0,5010
2018-07-18,5010,5010,5010,5010,0,5010
2018-07-19,5010,5010,5010,5010,0,5010
2018-07-20,5010,5010,5010,5010,0,5010
2018-07-23,5020,5020,5020,5020,86,5020
2018-07-24,5020,5020,5020,5020,50,5020
2018-07-25,5020,5020,5020,5020,500,5020
2018-07-26,5020,5020,5020,5020,0,5020
2018-07-27,5020,5020,5020,5020,0,5020
2018-07-30,5020,5020,5020,5020,0,5020
2018-07-31,5020,5020,5020,5020,0,5020
2018-08-01,5050,5050,5040,5040,58,5040
2018-08-02,5040,5040,5040,5040,0,5040
2018-08-03,5040,5040,5030,5030,1022,5030
2018-08-06,5030,5030,5030,5030,0,5030
2018-08-07,5020,5040,5020,5040,199,5040
2018-08-08,5040,5040,5040,5040,0,4964
2018-08-09,5040,5040,5040,5040,0,4964
2018-08-10,5040,5040,5020,5020,101,4944
2018-08-13,5020,5020,5020,5020,0,4944
2018-08-14,5020,5020,5020,5020,0,4944
2018-08-16,5020,5020,5020,5020,0,4944
2018-08-17,5020,5020,5020,5020,0,4944
2018-08-20,5020,5020,5020,5020,0,4944
2018-08-21,5020,5020,5020,5020,0,4944
2018-08-22,5030,5030,5030,5030,27,4954
2018-08-23,5030,5030,5030,5030,0,4954
2018-08-24,5030,5030,5030,5030,0,4954
2018-08-27,5020,5020,5020,5020,100,4944
2018-08-28,5020,5020,5020,5020,37,4944
2018-08-29,5020,5020,5020,5020,0,4944
2018-08-30,5020,5020,5020,5020,0,4944
2018-08-31,5020,5020,5020,5020,0,4944
2018-09-03,5020,5020,5020,5020,0,4944
2018-09-04,5020,5020,5020,5020,0,4944
2018-09-05,5020,5020,5020,5020,0,4944
2018-09-06,5020,5020,5020,5020,0,4944
2018-09-07,5020,5020,5020,5020,0,4944
2018-09-10,5020,5020,5020,5020,0,4944
2018-09-11,5020,5020,5020,5020,0,4944
2018-09-12,5020,5020,5020,5020,0,4944
2018-09-13,5020,5020,5020,5020,0,4944
2018-09-14,5020,5020,5020,5020,0,4944
2018-09-17,5060,5070,5060,5060,38,4984
2018-09-18,5060,5060,5060,5060,0,4984
2018-09-19,5060,5060,5060,5060,0,5060
2018-09-20,5060,5060,5060,5060,0,5060
2018-09-21,5060,5060,5060,5060,0,5060
2018-09-27,5060,5060,5060,5060,0,5060
2018-09-28,5020,5020,5020,5020,3550,5020
2018-10-01,5020,5020,5020,5020,4000,5020
2018-10-02,5020,5020,5020,5020,0,5020
2018-10-04,5080,5080,5020,5020,1359,5020
2018-10-05,5020,5020,5020,5020,0,5020
2018-10-08,5020,5020,5020,5020,415,5020
2018-10-10,5020,5020,5020,5020,0,5020
2018-10-11,5020,5020,5000,5000,6919,5000
2018-10-12,5000,5000,5000,5000,300,5000
2018-10-15,5000,5000,5000,5000,451,5000
2018-10-16,5000,5000,5000,5000,0,5000
2018-10-17,5000,5000,5000,5000,0,5000
2018-10-18,5000,5000,5000,5000,0,5000
2018-10-19,5000,5000,5000,5000,0,5000
2018-10-22,5000,5000,5000,5000,0,5000
2018-10-23,5000,5000,5000,5000,0,5000
2018-10-24,5000,5000,5000,5000,349,5000
2018-10-25,5000,5000,5000,5000,0,5000
2018-10-26,5040,5040,5040,5040,1,5040
2018-10-29,5040,5040,5040,5040,0,5040
2018-10-30,5000,5000,5000,5000,7330,5000
