Date,Open,High,Low,Close,Volume,Adj Close
2017-12-18,2000,2000,1960,1985,25361,1985
2017-12-19,1995,1995,1985,1990,2461,1990
2017-12-21,1995,1995,1970,1995,23929,1995
2017-12-22,1980,1995,1975,1995,8447,1995
2017-12-26,1995,1995,1995,1995,0,1995
2017-12-27,1995,1995,1995,1995,0,1995
2017-12-28,1985,1985,1975,1980,7043,1980
2018-01-02,1990,1990,1975,1985,6407,1985
2018-01-03,1985,1985,1985,1985,0,1985
2018-01-04,1990,1990,1975,1990,3600,1990
2018-01-05,1990,1990,1975,1985,18764,1985
2018-01-08,1985,1990,1970,1990,52661,1990
2018-01-09,1990,1990,1990,1990,0,1990
2018-01-10,1990,1990,1990,1990,0,1990
2018-01-11,1990,1990,1990,1990,0,1990
2018-01-12,1995,2000,1990,1995,3868,1995
2018-01-15,2000,2000,1980,1995,3268,1995
2018-01-16,1995,1995,1995,1995,0,1995
2018-01-17,1990,1995,1975,1990,14248,1990
2018-01-18,1980,1990,1975,1985,13788,1985
2018-01-19,1990,2000,1980,1995,12420,1995
2018-01-22,1985,2000,1980,1995,20301,1995
2018-01-23,1985,2005,1980,2000,18742,2000
2018-01-24,1995,2005,1995,2000,11654,2000
2018-01-25,2000,2000,2000,2000,0,2000
2018-01-26,2000,2000,2000,2000,0,2000
2018-01-29,2000,2000,1985,1995,8545,1995
2018-01-30,1995,1995,1995,1995,0,1995
2018-01-31,1990,2000,1990,2000,942,2000
2018-02-01,2000,2000,2000,2000,1,2000
2018-02-02,1995,2000,1990,1995,3175,1995
2018-02-05,2000,2000,1990,2000,30509,2000
2018-02-06,2005,2005,1995,2000,3652,2000
2018-02-07,2000,2005,1995,2000,79635,2000
2018-02-08,1990,2005,1990,2000,36791,2000
2018-02-09,1990,2000,1990,2000,104,2000
2018-02-12,1990,2000,1990,2005,31956,2005
2018-02-13,1990,2005,1990,2005,1643,2005
2018-02-14,2005,2005,2000,2000,81,2000
2018-02-19,2005,2010,2000,2005,10185,2005
2018-02-20,2030,2035,1990,1995,35118,1995
2018-02-21,2005,2005,1995,1995,21611,1995
2018-02-22,2000,2010,2000,2000,1213,2000
2018-02-23,2005,2005,2000,2000,6269,2000
2018-02-26,2000,2010,2000,2000,26356,2000
2018-02-27,2005,2010,2000,2000,9729,2000
2018-02-28,2005,2010,2005,2005,2082,2005
2018-03-02,2005,2015,2005,2005,23501,2005
2018-03-05,2010,2015,2010,2010,13725,2010
2018-03-06,2015,2015,2005,2005,7289,2005
2018-03-08,2015,2015,2005,2010,2654,2010
2018-03-09,2010,2015,2005,2015,21623,2015
2018-03-12,2010,2015,2010,2015,12887,2015
2018-03-13,2010,2020,2005,2015,4441,2015
2018-03-14,2010,2010,2005,2010,162,2010
2018-03-15,2010,2015,2010,2015,2603,2015
2018-03-16,2015,2020,2015,2020,6880,2020
2018-03-19,2015,2020,2015,2015,6076,2015
2018-03-20,2015,2020,2005,2020,73603,2020
2018-03-21,2020,2020,2020,2020,2401,2020
2018-03-22,2020,2020,2010,2020,4807,2020
2018-03-23,2020,2020,2015,2015,4347,2015
2018-03-26,2010,2020,2010,2020,3634,2020
2018-03-27,2015,2020,2010,2020,15013,2020
2018-03-28,2020,2020,2010,2020,3005,2020
2018-03-29,2015,2015,2015,2015,5630,2015
2018-03-30,2010,2010,2010,2010,43231,2010
2018-04-02,2010,2015,2010,2015,25662,2015
2018-04-03,2010,2020,2010,2020,1970,2020
2018-04-04,2010,2020,2010,2010,6095,2010
2018-04-05,2010,2020,2010,2015,6116,2015
2018-04-06,2015,2020,2010,2015,5613,2015
2018-04-09,2015,2015,2010,2015,51524,2015
2018-04-10,2020,2025,2010,2025,128015,2025
2018-04-11,2020,2025,2020,2025,30295,2025
2018-04-12,2020,2025,2020,2025,52429,2025
2018-04-13,2025,2025,2020,2025,28642,2025
2018-04-16,2025,2030,2020,2025,22730,2025
2018-04-17,2020,2030,2020,2025,24796,2025
2018-04-18,2020,2030,2020,2030,27345,2030
2018-04-19,2025,2030,2020,2025,13867,2025
2018-04-20,2030,2030,2025,2025,23565,2025
2018-04-23,2025,2030,2020,2025,5007,2025
2018-04-24,2025,2030,2025,2025,19862,2025
2018-04-25,2025,2025,2020,2025,4415,2025
2018-04-26,2025,2030,2020,2030,25521,2030
2018-04-27,2025,2030,2020,2030,4430,2030
2018-04-30,2025,2025,2020,2025,9317,2025
2018-05-02,2025,2030,2025,2030,35909,2030
2018-05-03,2025,2030,2025,2030,8152,2030
2018-05-04,2025,2030,2025,2030,6174,2030
2018-05-08,2030,2030,2025,2030,63482,2030
2018-05-09,2030,2035,2030,2035,43852,2035
2018-05-10,2035,2035,2025,2035,42508,2035
2018-05-11,2030,2035,2030,2030,33161,2030
2018-05-14,2030,2035,2030,2035,96876,2035
2018-05-15,2035,2040,2030,2040,120331,2040
2018-05-16,2040,2045,2030,2045,127538,2045
2018-05-17,2040,2045,2040,2045,43954,2045
2018-05-18,2045,2045,2035,2045,92678,2045
2018-05-21,2040,2045,2040,2040,125072,2040
2018-05-23,2045,2045,2040,2045,63536,2045
2018-05-24,2045,2050,2040,2045,123202,2045
2018-05-25,2050,2055,2045,2050,54816,2050
2018-05-28,2050,2055,2045,2055,40696,2055
2018-05-29,2055,2060,2050,2055,49993,2055
2018-05-30,2055,2065,2050,2060,72031,2060
2018-05-31,2060,2070,2055,2065,20944,2065
2018-06-01,2060,2070,2060,2065,18730,2065
2018-06-04,2065,2065,2055,2065,28434,2065
2018-06-05,2060,2060,2050,2060,18549,2060
2018-06-07,2055,2060,2050,2055,23682,2055
2018-06-08,2055,2100,2050,2070,276532,2070
2018-08-14,2085,2085,2060,2080,69369,2080
2018-08-16,2070,2095,2065,2085,49268,2085
2018-08-17,2080,2095,2060,2075,59613,2075
2018-08-20,2060,2085,2040,2055,54313,2055
2018-08-21,2050,2080,2050,2070,23659,2070
2018-08-22,2060,2070,2045,2065,51828,2065
2018-08-23,2055,2070,2055,2065,24055,2065
2018-08-24,2065,2085,2065,2075,32422,2075
