,Open,High,Low,Close,Volume,Adj Close
2017-12-18,14650,14750,14300,14550,765355,14550
2017-12-19,14600,14950,13800,14000,1094316,14000
2017-12-21,13000,13250,12500,12550,570195,12550
2017-12-22,12650,13100,12500,13000,381633,13000
2017-12-26,13150,13200,12700,12900,373646,12900
2017-12-27,12900,13350,12800,13250,369359,13250
2017-12-28,13450,13450,13100,13250,309372,13250
2018-01-01,13250,13250,13250,13250,0,13250
2018-01-02,13350,13600,13150,13550,377551,13550
2018-01-03,13650,13850,13350,13450,573327,13450
2018-01-04,13450,13500,12900,12950,508781,12950
2018-01-05,13000,13200,12800,12950,347639,12950
2018-01-08,13150,13150,12200,12600,700586,12600
2018-01-09,12650,12700,12200,12200,404278,12200
2018-01-10,12300,12900,12200,12800,377198,12800
2018-01-11,12850,12950,12450,12650,283902,12650
2018-01-12,12800,12850,12200,12350,424183,12350
2018-01-15,12300,12650,12050,12400,319917,12400
2018-01-16,12450,12900,12200,12900,377630,12900
2018-01-17,12850,13050,12500,12850,341504,12850
2018-01-18,13000,14150,12850,14100,1620623,14100
2018-01-19,14250,14650,13750,13950,1252528,13950
2018-01-22,14000,14500,13900,14100,744623,14100
2018-01-23,14150,14450,13950,14050,574918,14050
2018-01-24,14300,14350,13850,14300,636821,14300
2018-01-25,14450,14950,14100,14300,1750763,14300
2018-01-26,14400,14700,14200,14650,1144298,14650
2018-01-29,15000,15250,14250,14400,1554609,14400
2018-01-30,14450,14500,13850,13950,747992,13950
2018-01-31,14050,14500,13950,13950,956343,13950
2018-02-01,13950,14150,13600,13750,521514,13750
2018-02-02,14050,14150,13750,13950,456327,13950
2018-02-05,13600,13700,13050,13100,516483,13100
2018-02-06,12200,12850,12100,12650,626550,12650
2018-02-07,12850,13000,12300,12300,373957,12300
2018-02-08,11700,12600,11600,12600,564171,12600
2018-02-09,12050,12350,11900,12000,309068,12000
2018-02-12,12050,12350,11650,11700,236959,11700
2018-02-13,11750,11950,11500,11500,205810,11500
2018-02-14,11500,11750,11250,11550,212966,11550
2018-02-19,11800,12250,11650,12250,192035,12250
2018-02-20,12250,12300,11900,12000,151572,12000
2018-02-21,12050,12300,11950,12200,134936,12200
2018-02-22,12100,12200,11900,12000,111615,12000
2018-02-23,12050,12350,11950,12200,177416,12200
