Date,Open,High,Low,Close,Volume,Adj Close
2018-01-02,2430.0,2435.0,2420.0,2435,16195,2435.0
2018-01-03,2440.0,2440.0,2400.0,2420,32307,2420.0
2018-01-04,2440.0,2440.0,2410.0,2425,26580,2425.0
2018-01-05,2425.0,2445.0,2425.0,2440,34767,2440.0
2018-01-08,2475.0,2475.0,2430.0,2440,37994,2440.0
2018-01-09,2400.0,2425.0,2400.0,2415,25781,2415.0
2018-01-10,2440.0,2440.0,2395.0,2410,97144,2410.0
2018-01-11,2430.0,2430.0,2405.0,2410,52703,2410.0
2018-01-12,2475.0,2475.0,2415.0,2420,54268,2420.0
2018-01-15,2460.0,2460.0,2415.0,2430,96521,2430.0
2018-01-16,2445.0,2445.0,2425.0,2435,94317,2435.0
2018-01-17,2445.0,2445.0,2425.0,2430,39030,2430.0
2018-01-18,2435.0,2440.0,2430.0,2430,13349,2430.0
2018-01-19,2435.0,2435.0,2410.0,2435,45748,2435.0
2018-01-22,2485.0,2485.0,2435.0,2435,40087,2435.0
2018-01-23,2445.0,2450.0,2435.0,2440,120725,2440.0
2018-01-24,2450.0,2455.0,2445.0,2450,50930,2450.0
2018-01-25,2480.0,2480.0,2440.0,2445,18524,2445.0
2018-01-26,2450.0,2450.0,2440.0,2450,44442,2450.0
2018-01-29,2460.0,2675.0,2460.0,2525,335781,2525.0
2018-01-30,2590.0,2590.0,2510.0,2540,27917,2540.0
2018-01-31,2535.0,2590.0,2400.0,2470,69752,2470.0
2018-02-01,2465.0,2545.0,2465.0,2500,31244,2500.0
2018-02-02,2540.0,2550.0,2505.0,2530,25035,2530.0
2018-02-05,2500.0,2520.0,2490.0,2505,18852,2505.0
2018-02-06,2465.0,2500.0,2465.0,2475,31296,2475.0
2018-02-07,2510.0,2515.0,2465.0,2475,16592,2475.0
2018-02-08,2510.0,2510.0,2450.0,2470,60738,2470.0
2018-02-09,2455.0,2480.0,2420.0,2435,122390,2435.0
2018-02-12,2440.0,2470.0,2415.0,2415,35946,2415.0
2018-02-13,2430.0,2460.0,2400.0,2430,103586,2430.0
2018-02-14,2445.0,2445.0,2410.0,2410,10746,2410.0
2018-02-19,2415.0,2435.0,2405.0,2415,47510,2415.0
2018-02-20,2430.0,2430.0,2405.0,2425,36360,2425.0
2018-02-21,2425.0,2425.0,2405.0,2420,27433,2420.0
2018-02-22,2415.0,2420.0,2405.0,2410,42826,2410.0
2018-02-23,2410.0,2410.0,2410.0,2410,0,2410.0
2018-02-26,2480.0,2480.0,2415.0,2425,7104,2425.0
2018-02-27,2425.0,2455.0,2410.0,2430,35044,2430.0
2018-02-28,2475.0,2475.0,2420.0,2445,15215,2445.0
2018-03-02,2521.2470000000003,2521.2470000000003,2450.083,2430,34205,2390.245361
2018-03-05,2470.416,2470.416,2470.416,2430,0,2390.245361
2018-03-06,2470.416,2485.665,2465.333,2435,20160,2395.1635739999997
2018-03-07,2465.333,2480.5820000000003,2465.333,2430,33124,2390.245361
2018-03-08,2465.333,2495.8320000000003,2465.333,2440,96661,2400.081787
2018-03-09,2495.8320000000003,2495.8320000000003,2460.25,2435,21340,2395.1635739999997
2018-03-12,2490.748,2490.748,2465.333,2440,42119,2400.081787
2018-03-13,2521.2470000000003,2521.2470000000003,2475.499,2445,6092,2405.0
2018-03-14,2521.2470000000003,2521.2470000000003,2465.333,2435,52166,2395.1635739999997
2018-03-15,2511.081,2511.081,2480.5820000000003,2440,12219,2400.081787
2018-03-16,2495.8320000000003,2495.8320000000003,2470.416,2440,88719,2400.081787
2018-03-19,2521.2470000000003,2521.2470000000003,2480.5820000000003,2450,30674,2409.918213
2018-03-20,2521.2470000000003,2521.2470000000003,2480.5820000000003,2450,8203,2409.918213
2018-03-21,2490.748,2516.1639999999998,2490.748,2460,11016,2419.754639
2018-03-22,2500.915,2500.915,2485.665,2460,92867,2419.754639
2018-03-23,2490.748,2495.8320000000003,2485.665,2455,51464,2414.8364260000003
2018-03-26,2536.4970000000003,2536.4970000000003,2445.0,2440,120242,2400.081787
2018-03-27,2490.748,2490.748,2460.249,2450,100143,2409.918213
2018-03-28,2480.5820000000003,2531.4139999999998,2475.499,2445,55739,2405.0
2018-03-29,2425.0,2430.0,2415.0,2415,23504,2415.0
2018-03-30,2460.0,2460.0,2405.0,2430,31594,2430.0
2018-04-02,2435.0,2435.0,2400.0,2425,17410,2425.0
2018-04-03,2440.0,2440.0,2400.0,2410,45688,2410.0
2018-04-04,2420.0,2420.0,2400.0,2410,23206,2410.0
2018-04-05,2425.0,2425.0,2400.0,2400,22674,2400.0
2018-04-06,2410.0,2410.0,2400.0,2410,26804,2410.0
2018-04-09,2415.0,2415.0,2400.0,2410,36395,2410.0
2018-04-10,2410.0,2410.0,2390.0,2405,82887,2405.0
2018-04-11,2415.0,2415.0,2395.0,2400,31630,2400.0
2018-04-12,2405.0,2415.0,2405.0,2415,11104,2415.0
2018-04-13,2420.0,2420.0,2405.0,2405,19210,2405.0
2018-04-16,2415.0,2420.0,2405.0,2420,33467,2420.0
2018-04-17,2420.0,2420.0,2405.0,2420,9736,2420.0
2018-04-18,2420.0,2420.0,2405.0,2410,19233,2410.0
2018-04-19,2425.0,2425.0,2415.0,2415,17099,2415.0
2018-04-20,2420.0,2445.0,2420.0,2445,16295,2445.0
2018-04-23,2445.0,2445.0,2415.0,2445,19694,2445.0
2018-04-24,2430.0,2440.0,2420.0,2440,95088,2440.0
2018-04-25,2450.0,2475.0,2440.0,2470,30319,2470.0
2018-04-26,2455.0,2470.0,2455.0,2465,25878,2465.0
