Date,Open,High,Low,Close,Volume,Adj Close
2018-01-01,654,654,654,654,0,654
2018-01-02,654,654,654,654,0,654
2018-01-03,654,654,654,654,0,654
2018-01-04,654,654,654,654,0,654
2018-01-05,700,786,655,658,4235483,658
2018-01-08,665,855,663,825,28877497,825
2018-01-09,851,1065,851,968,30623857,968
2018-01-10,986,1055,919,948,11816790,948
2018-01-11,950,983,797,800,7670873,800
2018-01-12,800,847,774,791,2173544,791
2018-01-15,810,822,756,756,1623463,756
2018-01-16,756,768,718,727,1742223,727
2018-01-17,727,945,727,899,18652697,899
2018-01-18,918,920,831,856,4878567,856
2018-01-19,871,1100,865,895,23280925,895
2018-01-22,900,1035,900,939,9322907,939
2018-01-23,952,995,940,953,3071098,953
2018-01-24,981,1015,947,954,3433592,954
2018-01-25,963,976,927,958,1345207,958
2018-01-26,958,981,865,971,3341702,971
2018-01-29,969,1095,956,1040,5096976,1040
2018-01-30,1040,1060,1000,1045,1436359,1045
2018-01-31,1070,1070,998,1005,1230026,1005
2018-02-01,1015,1020,950,976,1213550,976
2018-02-02,976,981,927,931,772608,931
2018-02-05,920,920,870,892,677462,892
2018-02-06,884,904,819,856,817927,856
2018-02-07,870,919,870,881,590892,881
2018-02-08,879,943,870,925,598350,925
2018-02-09,920,920,854,886,548932,886
2018-02-12,920,920,886,886,742175,886
2018-02-13,893,905,858,874,511374,874
2018-02-14,874,874,833,859,435390,859
2018-02-19,850,1020,840,910,11637164,910
2018-02-20,910,936,875,927,1746280,927
2018-02-21,929,960,895,895,1180126,895
2018-02-22,890,922,883,895,626108,895
2018-02-23,918,918,893,897,421968,897
2018-02-26,898,923,896,920,433617,920
2018-02-27,920,1015,917,948,3896376,948
2018-02-28,948,992,906,918,867809,918
2018-03-02,918,935,902,925,335141,925
2018-03-05,924,927,890,900,616216,900
2018-03-06,900,1050,826,920,2866283,920
2018-03-08,937,937,890,925,690002,925
2018-03-09,907,960,907,926,781595,926
2018-03-12,926,979,926,979,1602455,979
2018-03-13,985,993,913,937,2110267,937
2018-03-14,937,940,897,922,954525,922
2018-03-15,922,928,899,907,690814,907
2018-03-16,922,956,908,920,1029028,920
2018-03-19,945,945,919,932,443840,932
2018-03-20,932,932,898,925,667042,925
2018-09-28,60,92,60,62,11974445,62
2018-10-01,63,70,56,68,7437724,68
2018-10-02,88,121,66,75,23146065,75
2018-10-04,73,73,53,53,8264671,53
2018-10-05,47,47,36,42,10729875,42
