Date,Open,High,Low,Close,Volume,Adj Close
2018-08-23,9310,9400,7910,7980,4921652,7980
2018-08-24,8010,8440,7760,8050,1492193,8050
2018-08-27,8230,8250,7780,7810,509028,7810
2018-08-28,7880,7930,7670,7670,358639,7670
2018-08-29,7680,7730,7490,7610,382694,7610
2018-08-30,7630,7750,7510,7520,281106,7520
2018-08-31,7530,7650,7510,7600,120759,7600
2018-09-03,7570,7940,7570,7820,361195,7820
2018-09-04,7850,7880,7700,7710,137606,7710
2018-09-05,7730,7760,7650,7660,96051,7660
2018-09-06,7620,7690,7540,7640,88875,7640
2018-09-07,7620,7630,7400,7450,162141,7450
2018-09-10,7470,7470,7090,7170,220048,7170
2018-09-11,7170,7170,6950,6950,211734,6950
2018-09-12,7090,7140,6950,7000,117192,7000
2018-09-13,7090,7250,6980,7170,166837,7170
2018-09-14,7170,7400,7110,7190,190798,7190
2018-09-17,7160,7200,6980,7030,67541,7030
2018-09-18,7080,7090,6960,7020,107239,7020
2018-09-19,7120,7430,7000,7110,216033,7110
2018-09-20,7190,7190,6890,6910,159592,6910
2018-09-21,6960,7040,6900,6930,50056,6930
2018-09-27,6910,7000,6910,6930,34939,6930
2018-09-28,6980,6980,6760,6800,74199,6800
2018-10-01,6830,6840,6630,6650,59724,6650
