,Open,High,Low,Close,Volume,Adj Close
2017-12-18,1970,1985,1970,1985,2215,1985
2017-12-19,1985,1985,1985,1985,0,1985
2017-12-21,1995,1995,1965,1990,11550,1990
2017-12-22,1960,2000,1960,1990,14292,1990
2017-12-26,1960,1960,1960,1960,100,1960
2017-12-27,1960,1960,1960,1960,0,1960
2017-12-28,1960,1965,1955,1955,41579,1955
2018-01-02,1970,1970,1955,1970,1458,1970
2018-01-03,1970,1975,1960,1970,5841,1970
2018-01-04,1965,1990,1965,1990,9105,1990
2018-01-05,1990,1995,1910,1970,74304,1970
2018-01-08,1975,1980,1960,1980,12946,1980
2018-01-09,1975,1980,1955,1970,7900,1970
2018-01-10,1980,1990,1960,1980,13470,1980
2018-01-11,1960,1995,1960,1990,10524,1990
2018-01-12,1995,1995,1965,1995,6416,1995
2018-01-15,1965,1995,1965,1995,14009,1995
2018-01-16,1990,2030,1990,2000,14458,2000
2018-01-17,2010,2010,1995,1995,36714,1995
2018-01-18,1965,2005,1965,1965,13246,1965
2018-01-19,2000,2000,1965,1990,9602,1990
2018-01-22,1970,1990,1970,1975,10591,1975
2018-01-23,1995,1995,1960,1990,4887,1990
2018-01-24,1995,1995,1960,1990,1442,1990
2018-01-25,1960,1990,1960,1975,5607,1975
2018-01-26,1990,1990,1975,1980,3628,1980
2018-01-29,1990,1990,1965,1980,10054,1980
2018-01-30,1985,1985,1975,1980,3974,1980
2018-01-31,1995,1995,1985,1990,3125,1990
2018-02-01,1995,1995,1995,1995,5,1995
2018-02-02,1995,1995,1970,1995,5583,1995
2018-02-05,1995,1995,1995,1995,3352,1995
2018-02-06,1990,1990,1980,1990,2985,1990
2018-02-07,1990,1990,1980,1985,7204,1985
2018-02-08,2005,2005,1975,1980,13198,1980
2018-02-09,1970,1990,1970,1985,2730,1985
2018-02-12,1970,1990,1995,1995,53,1995
2018-02-13,1970,1990,1970,1990,2133,1990
2018-02-14,1995,1995,1975,1975,54,1975
2018-02-19,1995,1995,1985,1985,3008,1985
2018-02-20,1995,1995,1975,1990,3041,1990
2018-02-21,2000,2000,1975,1990,13623,1990
2018-02-22,2000,2000,1980,1990,10974,1990
2018-02-23,2000,2000,1990,1990,15994,1990
2018-02-26,1985,2005,1985,1995,4131,1995
2018-02-27,2000,2000,1995,1995,508,1995
2018-02-28,2000,2000,1990,1990,3,1990
2018-03-02,2000,2000,1990,2000,13108,2000
2018-03-05,2025,2025,2000,2005,2718,2005
2018-03-06,2010,2010,2000,2000,35490,2000
2018-03-08,2025,2025,1990,2000,11067,2000
2018-03-09,2010,2010,1995,2000,19337,2000
2018-03-12,1995,2005,1995,1995,15501,1995
2018-03-13,1995,2010,1995,2010,208,2010
2018-03-14,2000,2010,1995,2010,15167,2010
2018-03-15,2000,2000,1995,2000,7006,2000
