,Open,High,Low,Close,Volume,Adj Close
2017-12-18,3925,3965,3850,3965,85189,3965
2017-12-19,4000,4000,3840,3965,76433,3965
2017-12-21,4090,4090,3835,3960,56033,3960
2017-12-22,3905,3960,3825,3945,84719,3945
2017-12-26,3900,3935,3830,3910,71879,3910
2017-12-27,3840,3920,3800,3880,61988,3880
2017-12-28,3915,3915,3800,3880,81053,3880
2018-01-01,3880,3880,3880,3880,0,3880
2018-01-02,3880,3895,3815,3895,89526,3895
2018-01-03,3895,4075,3830,4010,165104,4010
2018-01-04,4070,4070,3970,4000,72697,4000
2018-01-05,4020,4095,3975,4040,102318,4040
2018-01-08,4040,4055,3945,3995,86950,3995
2018-01-09,3995,3995,3890,3905,90320,3905
2018-01-10,3905,3950,3880,3920,46851,3920
2018-01-11,3925,3925,3865,3915,70951,3915
2018-01-12,3915,3945,3805,3935,168939,3935
2018-01-15,3940,3995,3830,3830,135097,3830
2018-01-16,3830,3890,3805,3880,103916,3880
2018-01-17,3880,3900,3800,3830,131198,3830
2018-01-18,3840,3870,3610,3845,153111,3845
2018-01-19,3870,3870,3780,3840,83792,3840
2018-01-22,3840,3850,3800,3840,168516,3840
2018-01-23,3860,3965,3825,3965,96806,3965
2018-01-24,3965,4025,3965,3980,61152,3980
2018-01-25,3960,4045,3955,4030,70110,4030
2018-01-26,4025,4045,3970,4025,54729,4025
2018-01-29,4030,4140,4030,4115,134843,4115
2018-01-30,4105,4120,4020,4115,115817,4115
2018-01-31,4055,4100,4040,4055,66712,4055
2018-02-01,4050,4100,4000,4065,86584,4065
2018-02-02,4070,4095,3950,4000,80738,4000
2018-02-05,3910,3935,3815,3820,95054,3820
2018-02-06,3770,3770,3545,3750,202976,3750
2018-02-07,3750,3780,3655,3770,68191,3770
2018-02-08,3770,3780,3695,3780,60058,3780
2018-02-09,3690,3730,3585,3615,177231,3615
2018-02-12,3690,3795,3590,3705,132921,3705
2018-02-13,3750,3770,3630,3745,52193,3745
2018-02-14,3740,3765,3675,3750,42154,3750
2018-02-19,3760,3775,3700,3755,38422,3755
2018-02-20,3785,3785,3715,3755,34827,3755
2018-02-21,3765,3915,3760,3880,82178,3880
2018-02-22,3840,3915,3830,3840,25293,3840
2018-02-23,3755,3820,3755,3790,45350,3790
2018-02-26,3800,3820,3730,3795,29721,3795
2018-02-27,3800,3820,3745,3790,34179,3790
2018-02-28,3715,3805,3715,3790,55115,3790
2018-03-02,3740,3755,3680,3680,67373,3680
2018-03-05,3680,3735,3595,3650,56828,3650
2018-03-06,3600,3690,3600,3675,40988,3675
2018-03-08,3680,3720,3630,3695,41713,3695
2018-03-09,3740,3745,3670,3735,27598,3735
2018-03-12,3745,3800,3730,3755,45246,3755
2018-03-13,3750,3755,3640,3730,68149,3730
