,Open,High,Low,Close,Volume,Adj Close
2017-12-18,8460,8610,8370,8400,93091,8400
2017-12-19,8310,8450,8130,8270,125656,8270
2017-12-21,8740,8740,8410,8430,69400,8430
2017-12-22,8430,8710,8260,8700,95539,8700
2017-12-26,8710,8710,8460,8530,95120,8530
2017-12-27,8410,8440,8220,8320,95421,8320
2017-12-28,8430,8610,8320,8450,66222,8450
2018-01-02,8450,8720,8280,8720,121443,8720
2018-01-03,8700,8940,8600,8850,193306,8850
2018-01-04,9060,9860,9050,9590,1247232,9590
2018-01-05,9700,10200,9490,9800,689168,9800
2018-01-08,10200,10400,9770,10000,376743,10000
2018-01-09,9980,10000,9650,9740,194799,9740
2018-01-10,9880,9950,9340,9580,316584,9580
2018-01-11,9610,9860,9430,9540,142655,9540
2018-01-12,9950,10250,9700,9840,442311,9840
2018-01-15,9710,9820,9380,9410,288754,9410
2018-01-16,9500,11000,9190,10900,1066485,10900
2018-01-17,10800,10850,9970,10250,1051553,10250
2018-01-18,10200,10400,10000,10200,416448,10200
2018-01-19,10100,11300,10050,10850,1363846,10850
2018-01-22,10750,12100,10650,12000,1602333,12000
2018-01-23,12100,12250,11400,11550,886833,11550
2018-01-24,11450,11850,11350,11550,342525,11550
2018-01-25,11550,11800,11450,11750,274208,11750
2018-01-26,11850,11950,11500,11550,254449,11550
2018-01-29,11600,12200,11600,11800,275582,11800
2018-01-30,11750,11950,11150,11500,192446,11500
2018-01-31,11350,11800,11000,11600,264227,11600
2018-02-01,11600,11750,10850,11050,218995,11050
2018-02-02,11150,11450,10500,10900,396062,10900
2018-02-05,10400,10850,10300,10350,207681,10350
2018-02-06,9850,10500,9650,10350,299810,10350
2018-02-07,10700,10800,10200,10200,212892,10200
2018-02-08,10000,10750,10000,10650,97915,10650
2018-02-09,10250,10850,10250,10600,96514,10600
2018-02-12,10250,10850,10250,10600,103936,10600
2018-02-13,10250,10800,9840,9880,401305,9880
2018-02-14,9900,10250,9660,9950,242264,9950
2018-02-19,10050,10050,9670,9790,184497,9790
2018-02-20,9920,10200,9750,9800,113721,9800
2018-02-21,9800,10150,9770,10100,66818,10100
2018-02-22,10100,10100,9810,9860,67855,9860
2018-02-23,9880,9950,9440,9630,216623,9630
2018-02-26,9650,9760,9460,9600,54103,9600
2018-02-27,9620,9700,9540,9580,81816,9580
2018-02-28,9510,9630,9340,9440,55374,9440
2018-03-02,9360,9560,9360,9490,58474,9490
2018-03-05,9520,9740,9410,9670,82834,9670
2018-03-06,9770,9770,9380,9650,71234,9650
2018-03-08,9100,9230,8840,8950,177229,8950
2018-03-09,9000,9040,8890,8920,189810,8920
2018-03-12,8830,8950,8700,8950,224178,8950
2018-03-13,9000,9010,8760,8830,108338,8830
2018-03-14,8810,8810,8300,8530,281576,8530
2018-03-15,8590,8630,8480,8580,105437,8580
2018-03-16,8520,8620,8430,8530,138192,8530
2018-03-19,8520,8570,8290,8400,187524,8400
2018-03-20,8340,8470,8030,8320,296187,8320
2018-03-21,8310,8380,8190,8250,37287,8250
2018-03-22,8250,8270,7900,7910,199475,7910
2018-03-23,7840,7840,7560,7580,101824,7580
2018-03-26,7620,7700,7500,7680,104847,7680
2018-03-27,7780,7870,7720,7750,59856,7750
2018-03-28,7730,7750,7450,7600,61392,7600
2018-03-29,7700,7700,7380,7440,115841,7440
2018-03-30,7510,7860,7510,7700,71090,7700
2018-04-02,7670,7680,7450,7560,70876,7560
2018-04-03,7590,7590,7400,7540,115510,7540
2018-04-04,7800,7850,7180,7230,301224,7230
2018-04-05,7330,7360,7160,7270,154096,7270
2018-04-06,7240,7280,7070,7180,113577,7180
2018-04-09,7170,7360,7150,7360,116051,7360
2018-04-10,7360,7480,7210,7450,108765,7450
2018-04-11,7460,7890,7460,7880,239448,7880
2018-04-12,7880,8430,7820,8430,429510,8430
2018-04-13,8500,8860,8440,8560,421320,8560
2018-04-16,8560,8800,8320,8650,181775,8650
2018-04-17,8640,8640,8240,8450,203086,8450
2018-04-18,8370,8700,8340,8640,137443,8640
2018-04-19,8670,8670,8300,8430,136866,8430
2018-04-20,8420,8530,8210,8330,67271,8330
2018-04-23,8330,8330,8050,8280,146155,8280
2018-04-24,8280,8300,8100,8200,74989,8200
2018-04-25,8200,8240,7970,8200,92179,8200
2018-04-26,8230,8270,8110,8200,28984,8200
2018-04-27,8270,8340,8040,8200,47734,8200
2018-04-30,8200,8200,7810,8150,112110,8150
2018-05-02,8000,8130,7800,7940,113077,7940
2018-05-03,7940,7950,7820,7870,41293,7870
2018-05-04,7870,8130,7870,8080,64086,8080
2018-05-08,8070,8160,7980,8080,43677,8080
2018-05-09,8080,8100,7850,8100,70974,8100
2018-05-10,8050,8070,7810,7990,84176,7990
2018-05-11,7990,8310,7950,8290,72819,8290
2018-05-14,8290,8290,7970,8180,88697,8180
2018-05-15,8180,8400,8160,8290,105276,8290
2018-05-16,8200,8200,7740,7970,279661,7970
2018-05-17,8000,8000,7750,7790,28475,7790
2018-05-18,7830,7830,7660,7800,49690,7800
2018-05-21,7800,7820,7670,7790,43958,7790
2018-05-23,7750,8130,7720,8090,129343,8090
2018-05-24,8160,8300,7880,8180,102826,8180
2018-05-25,8010,8360,7940,8250,119703,8250
2018-05-28,8320,8880,8200,8880,462831,8880
2018-05-29,9000,9260,8860,9110,584923,9110
2018-05-30,9100,9100,8630,8800,238195,8800
2018-05-31,8720,8790,8210,8340,329104,8340
2018-06-01,8340,8560,8250,8540,117810,8540
2018-06-04,8490,8720,8290,8720,127327,8720
2018-06-05,8620,8730,8260,8650,327342,8650
2018-06-07,8680,9490,8650,9480,591022,9480
2018-06-08,9410,9450,9210,9380,151212,9380
2018-06-11,9290,9340,8980,9300,147736,9300
2018-06-12,9280,9700,9200,9610,241394,9610
2018-06-14,9540,9670,9350,9350,106763,9350
2018-06-15,9440,9650,9360,9550,137647,9550
2018-06-18,9610,9650,8900,9300,225550,9300
2018-06-19,9150,9290,8840,8900,83999,8900
2018-06-20,8900,9420,8820,9390,131859,9390
2018-06-21,9450,10350,9160,9550,944053,9550
2018-06-22,9580,10300,9510,10200,546204,10200
2018-06-25,10150,10350,9800,10200,357529,10200
2018-06-26,10000,10100,9550,9830,356150,9830
2018-06-27,9790,10350,9600,9900,312365,9900
2018-06-28,9700,10000,9600,9800,160038,9800
2018-06-29,9950,10600,9700,10350,931848,10350
2018-07-02,10350,10850,9730,9800,705938,9800
2018-07-03,9810,10250,9540,10150,429968,10150
2018-07-04,10050,10400,9640,9670,469429,9670
2018-07-05,9590,9880,9440,9780,295654,9780
2018-07-06,9720,10050,9560,9840,319389,9840
2018-07-09,9920,10800,9800,10500,761104,10500
2018-07-10,10650,11300,10550,11100,1186247,11100
2018-07-11,11000,11800,10900,11150,789204,11150
2018-07-12,11300,11350,10700,11000,578254,11000
2018-07-13,11100,11450,10500,10750,522854,10750
2018-07-16,10750,10900,10300,10450,452840,10450
2018-07-17,10800,11200,10350,10450,752121,10450
2018-07-18,10550,11450,10400,11150,795299,11150
2018-07-19,11200,11200,10550,10850,383932,10850
2018-07-20,11000,11100,10650,10800,298473,10800
2018-07-23,10900,11150,10000,10050,421154,10050
2018-07-24,10050,10450,9820,10200,247025,10200
2018-07-26,9930,10450,9800,10150,234039,10150
2018-07-27,10350,10450,10100,10200,116622,10200
2018-07-30,10150,10250,9830,9830,162613,9830
2018-07-31,9880,9990,9490,9710,173431,9710
2018-08-01,9790,9840,9210,9430,337705,9430
2018-08-02,9430,9580,9130,9280,173301,9280
2018-08-03,9300,9370,9050,9060,196952,9060
2018-08-06,9070,9230,8650,8810,329522,8810
2018-08-07,8890,8900,8720,8800,98770,8800
2018-08-08,8860,8880,8630,8700,113931,8700
2018-08-09,8710,8820,8420,8570,220522,8570
2018-08-10,8550,8620,7950,8110,513189,8110
2018-08-13,8110,8190,7900,7900,146892,7900
2018-08-14,7990,8240,7790,7980,247982,7980
2018-08-16,7810,7870,7650,7840,249739,7840
2018-08-17,7880,8040,7540,7720,258174,7720
2018-08-20,7800,7800,7410,7590,201601,7590
2018-08-21,7670,7960,7630,7910,262481,7910
2018-08-22,7930,7930,7770,7860,101576,7860
2018-08-23,7810,7860,7650,7740,89893,7740
2018-08-24,7710,7880,7700,7820,99633,7820
2018-08-27,7760,8000,7720,7970,142393,7970
2018-08-28,7920,8330,7920,8280,316330,8280
2018-08-29,8350,8350,8030,8040,237623,8040
2018-08-30,8090,8160,8040,8040,80681,8040
2018-08-31,8070,8070,7850,7880,170603,7880
2018-09-03,7880,7980,7670,7800,245432,7800
2018-09-04,7800,8010,7740,7950,143801,7950
2018-09-05,7910,8100,7910,7910,141773,7910
2018-09-06,7910,7920,7720,7800,135392,7800
2018-09-07,7790,7910,7500,7600,189873,7600
2018-09-10,7600,7610,7500,7520,111735,7520
2018-09-11,7500,7690,7500,7660,75288,7660
2018-09-12,7660,7730,7500,7670,112982,7670
2018-09-13,7670,7670,7510,7510,94297,7510
2018-09-14,7510,7620,7480,7530,114690,7530
2018-09-17,7560,7570,7350,7410,104266,7410
2018-09-18,7330,7570,7330,7410,101402,7410
2018-09-19,7410,7520,7370,7400,61348,7400
2018-09-20,7410,7420,6810,6880,558101,6880
2018-09-21,6910,7020,6830,6840,142517,6840
2018-09-27,6840,6950,6840,6890,92233,6890
2018-09-28,6950,6950,6750,6790,130466,6790
2018-10-01,6860,6890,6650,6720,126686,6720
2018-10-02,6700,6800,6620,6710,97507,6710
2018-10-04,6710,6800,6600,6800,86347,6800
2018-10-05,6690,6970,6690,6850,74142,6850
2018-10-08,6850,6950,6810,6850,66491,6850
2018-10-10,6850,6880,6540,6600,81771,6600
2018-10-11,6200,6350,5820,5830,149328,5830
2018-10-12,5570,6090,5570,6040,113244,6040
2018-10-15,5980,6140,5900,5960,69745,5960
2018-10-16,5900,6090,5900,6050,99680,6050
2018-10-17,6080,6240,5830,5880,200446,5880
2018-10-18,5920,6050,5910,6040,71428,6040
2018-10-19,5960,6090,5890,6050,41720,6050
2018-10-22,6010,6050,5930,5930,36443,5930
2018-10-23,5900,5930,5650,5660,63298,5660
2018-10-24,5670,5780,5380,5490,137571,5490
2018-10-25,5260,5430,5120,5280,162812,5280
2018-10-26,5320,5340,5000,5160,105405,5160
2018-10-29,5060,5200,4750,4750,125575,4750
2018-10-30,4505,5070,4505,5070,104061,5070
