Date,Open,High,Low,Close,Volume,Adj Close
2018-11-29,4050,5230,3485,4770,39679150,4770
2018-11-30,4910,5400,4575,4620,15985793,4620
2018-12-03,4465,4510,4030,4100,4809575,4100
2018-12-04,4105,4245,3830,4105,4038681,4105
2018-12-05,4115,4335,3945,3965,4119374,3965
2018-12-06,3895,3930,3655,3655,1470285,3655
2018-12-07,3665,4280,3600,3755,7577759,3755
2018-12-10,3675,4165,3630,3925,5250234,3925
2018-12-11,3960,4020,3800,3905,2188673,3905
2018-12-12,3970,4020,3845,3930,3059628,3930
2018-12-13,3825,3870,3710,3715,1616541,3715
2018-12-14,3715,3720,3485,3485,1346051,3485
2018-12-17,3500,3615,3425,3425,729863,3425
2018-12-18,3385,3390,3225,3240,763547,3240
