Date,Open,High,Low,Close,Volume,Adj Close
2018-01-02,4595,5400,4595,5370,1958578,5370
2018-01-03,5650,6020,5500,5990,2172708,5990
2018-01-04,6010,6230,5690,5850,1616672,5850
2018-01-05,5830,6680,5820,6650,2312406,6650
2018-01-08,6690,7200,6500,6760,1831787,6760
2018-01-09,6720,6750,6150,6330,1603360,6330
2018-01-10,6310,6630,6140,6550,979358,6550
2018-01-11,6550,6660,6030,6110,1257152,6110
2018-01-12,6150,6320,5760,6320,1420807,6320
2018-01-15,6360,6820,6220,6570,1590849,6570
2018-01-16,6530,6850,6430,6800,944813,6800
2018-01-17,6950,7470,6890,7360,2805255,7360
2018-01-18,7490,8180,7400,7840,2613981,7840
2018-01-19,8000,8000,7450,7470,1142868,7470
2018-01-22,7390,7960,7250,7700,1064017,7700
2018-01-23,7780,7790,7540,7720,644477,7720
2018-01-24,7700,7720,7400,7400,599092,7400
2018-01-25,7430,7500,7050,7240,1113169,7240
2018-01-26,7280,7360,7100,7360,481689,7360
2018-01-29,7380,7780,7260,7500,899013,7500
2018-01-30,7350,7420,7100,7150,771848,7150
2018-01-31,7100,7280,6650,6750,1604312,6750
2018-02-01,6820,7450,6820,7440,1295264,7440
2018-02-02,7470,7490,6880,7420,1539240,7420
2018-02-05,7130,7300,6910,6910,857945,6910
2018-02-06,6600,6650,6200,6580,1693998,6580
2018-02-07,6750,6920,6510,6720,1009226,6720
2018-02-08,6750,7360,6650,7260,1313079,7260
2018-02-09,6800,6970,6240,6240,2696648,6240
2018-02-12,6800,6970,5750,6020,1636945,6020
2018-02-13,6080,6120,5650,5710,743483,5710
2018-02-14,5680,5810,5310,5660,1524351,5660
2018-02-19,5800,6210,5680,6210,846268,6210
2018-02-20,6210,6760,6120,6690,1542810,6690
2018-02-21,6620,6850,6500,6670,571081,6670
2018-02-22,6570,6570,6270,6360,441958,6360
2018-02-23,6250,6490,6110,6310,504653,6310
2018-02-26,6450,6450,5940,6010,570484,6010
2018-02-27,6140,6140,5730,5780,561110,5780
2018-02-28,5720,5990,5550,5710,624879,5710
2018-03-02,5600,5790,5420,5470,605178,5470
2018-03-05,5480,5690,5250,5300,621843,5300
2018-03-06,5400,5540,5270,5520,649220,5520
2018-03-08,5000,5500,5000,5470,915039,5470
2018-03-09,5530,5590,5180,5250,589643,5250
2018-03-12,5220,5370,4830,5220,1158549,5220
2018-03-13,5250,5680,5120,5600,970370,5600
2018-03-14,5400,5740,5350,5640,875616,5640
2018-03-15,5580,5580,5400,5420,451537,5420
2018-03-16,5050,5630,4995,5310,1755311,5310
2018-03-19,5470,5580,5310,5330,666088,5330
2018-03-20,5360,5360,5100,5260,722791,5260
2018-03-21,5350,5360,5090,5110,546999,5110
2018-03-22,5050,5150,3580,3580,10031810,3580
2018-09-28,100,195,100,130,28558682,130
2018-10-01,142,142,130,137,8803160,137
2018-10-02,140,158,123,126,8502671,126
