,Open,High,Low,Close,Volume,Adj Close
2018-01-01,14950,14950,14950,14950,0,14950
2018-01-02,15150,15450,15150,15350,2791,15350
2018-01-03,15400,15650,14500,14750,19793,14750
2018-01-04,14750,15050,14050,14050,9167,14050
2018-01-05,14200,14600,14050,14300,5406,14300
2018-01-08,14300,14700,14000,14250,5957,14250
2018-01-09,14500,14700,14200,14550,2846,14550
2018-01-10,14550,14850,14550,14750,2729,14750
2018-01-11,14750,14750,14200,14350,5404,14350
2018-01-12,14650,15000,14400,14700,6440,14700
2018-01-15,14700,15050,14400,14800,4372,14800
2018-01-16,14750,14900,14700,14900,4226,14900
2018-01-17,14900,15000,14700,15000,5603,15000
2018-01-18,15000,15000,14500,14550,6780,14550
2018-01-19,14700,15000,14700,14950,5263,14950
2018-01-22,15050,15400,15050,15050,5838,15050
2018-01-23,15050,15450,15050,15350,5509,15350
2018-01-24,15300,15300,15150,15200,4961,15200
2018-01-25,15250,15300,15050,15150,4549,15150
2018-01-26,15150,15300,14850,15100,6298,15100
2018-01-29,15150,15300,15100,15200,3646,15200
2018-01-30,15200,15450,14950,15200,4381,15200
2018-01-31,14900,16000,14900,15950,9853,15950
2018-02-01,15950,17500,15650,15700,14106,15700
2018-02-02,15750,15900,15150,15200,3879,15200
2018-02-05,15300,15500,15200,15400,3210,15400
2018-02-06,15250,15400,15050,15400,4967,15400
2018-02-07,15200,15400,15100,15200,3385,15200
2018-02-08,15350,15400,15250,15300,2862,15300
2018-02-09,14950,15200,14700,15050,1487,15050
2018-02-12,15200,15250,15050,15150,1273,15150
2018-02-13,15150,15150,14900,15050,1097,15050
2018-02-14,15000,15000,14600,14850,1466,14850
2018-02-15,14850,14850,14850,14850,0,14850
2018-02-16,14850,14850,14850,14850,0,14850
2018-02-19,14600,14900,14550,14600,1871,14600
2018-02-20,14900,15000,14550,14650,1772,14650
2018-02-21,14700,14800,14700,14750,335,14750
2018-02-22,15000,15000,14650,14700,900,14700
2018-02-23,14700,14700,14500,14500,3050,14500
2018-02-26,14650,14700,14350,14400,3074,14400
2018-02-27,14700,14700,14300,14400,2377,14400
2018-02-28,14700,14700,14350,14500,292,14500
2018-03-02,14400,14400,14350,14400,622,14400
2018-03-05,14400,14400,13750,13750,3287,13750
2018-03-06,13750,14200,13350,13900,4422,13900
2018-03-07,14350,14350,14000,14050,400,14050
2018-03-08,14350,14350,13600,13700,1505,13700
2018-03-09,13900,14150,13450,13950,1009,13950
2018-03-12,14000,14500,14000,14200,836,14200
2018-03-13,14200,14250,14100,14100,1469,14100
2018-03-14,14100,14400,14000,14150,571,14150
2018-03-15,14500,14500,13450,13500,7324,13500
2018-03-16,13450,13750,13350,13500,62748,13500
2018-03-19,13900,13900,13050,13150,7360,13150
2018-03-20,13200,13650,13000,13100,3200,13100
2018-03-21,13600,13600,13100,13100,2003,13100
2018-03-22,13500,13500,13050,13050,2464,13050
2018-03-23,13300,13300,12000,13000,10033,13000
2018-03-26,13050,13150,12650,13150,7140,13150
2018-03-27,13250,13350,13150,13300,1447,13300
2018-03-28,13400,13500,13400,13400,1275,13400
2018-03-29,13500,13500,13200,13350,924,13350
2018-03-30,13400,13550,13250,13500,1551,13500
2018-04-02,13500,13650,13300,13400,560,13400
2018-04-03,13400,13600,13200,13350,281,13350
2018-04-04,13450,13750,13300,13750,1546,13750
2018-04-05,13700,13700,13050,13100,4842,13100
2018-04-06,13050,13050,12300,12450,6197,12450
2018-04-09,12450,12450,11800,11900,8071,11900
2018-04-10,12000,12400,11850,12300,1917,12300
2018-04-11,12500,12500,12100,12400,486,12400
2018-04-12,12400,12400,11900,11950,3997,11950
2018-04-13,11900,11950,11700,11750,5394,11750
2018-04-16,11900,12100,11850,12000,2396,12000
2018-04-17,12200,12250,11900,12000,101772,12000
2018-04-18,12150,12200,12000,12200,782,12200
2018-04-19,12250,12250,12000,12250,2382,12250
2018-04-20,12350,12450,12250,12400,1925,12400
2018-04-23,12500,12500,11800,12350,1406,12350
2018-04-24,12350,12500,12250,12250,7227,12250
2018-04-25,12400,12400,12150,12350,5115,12350
2018-04-26,12350,12550,12200,12250,2429,12250
2018-04-27,12550,12550,12200,12450,4926,12450
2018-04-30,12200,12450,12100,12200,924,12200
2018-05-02,12200,12300,11950,12100,2203,12100
2018-05-03,12050,12250,11850,12150,4571,12150
2018-05-04,12200,12250,12000,12200,8050,12200
2018-05-08,12200,12250,12100,12250,2341,12250
2018-05-09,12300,12600,12000,12550,8688,12550
2018-05-10,12550,12600,12350,12500,5229,12500
2018-05-11,12500,12500,12300,12500,2989,12500
2018-05-14,12700,13100,12550,12600,5557,12600
2018-05-15,12600,12800,12400,12450,8314,12450
2018-05-16,12450,12450,12050,12300,12695,12300
2018-05-17,12600,12600,12400,12550,5139,12550
2018-05-18,12550,12900,12500,12800,6237,12800
2018-05-21,12750,12850,12600,12850,4217,12850
2018-05-23,12600,12900,12600,12800,6906,12800
2018-05-24,12800,12850,12700,12800,4918,12800
2018-05-25,12550,12700,12550,12650,5011,12650
2018-05-28,12650,12950,12600,12800,2810,12800
2018-05-29,12650,13150,12650,13050,2538,13050
2018-05-30,13000,13250,12900,13250,2975,13250
2018-05-31,13000,13400,13000,13300,1874,13300
2018-06-01,13300,13300,13100,13100,3261,13100
2018-06-04,13100,13400,13100,13100,2934,13100
2018-06-05,13100,13200,13100,13200,3432,13200
2018-06-07,13200,13700,13150,13150,4133,13150
2018-06-08,13150,13200,13100,13200,3995,13200
2018-06-11,13150,13400,13100,13400,4314,13400
2018-06-12,13350,13400,13000,13200,2745,13200
2018-06-14,13150,13200,12950,12950,6365,12950
2018-06-15,12950,12950,12600,12700,819,12700
2018-06-18,12700,12950,12450,12650,2218,12650
2018-06-19,12600,12950,12150,12200,2018,12200
2018-06-20,12800,12800,12000,12300,822,12300
2018-06-21,12300,12400,12200,12300,1311,12300
2018-06-22,12250,15950,11200,11450,525731,11450
2018-06-25,11350,11600,11250,11400,16006,11400
2018-06-26,11250,11650,11000,11250,21426,11250
2018-06-27,11150,11400,10600,10800,27683,10800
2018-06-28,10800,11350,10800,10800,15585,10800
2018-06-29,11150,11200,10750,10850,13094,10850
2018-07-02,10850,11200,10400,10800,12652,10800
2018-07-03,10850,11000,10650,10650,7500,10650
2018-07-04,10700,10900,10700,10900,3452,10900
2018-07-05,11050,11050,10550,10550,3219,10550
2018-07-06,10550,10750,10400,10700,4479,10700
2018-07-09,10750,10950,10400,10500,2037,10500
2018-07-10,10450,10650,10400,10550,906,10550
2018-07-11,10550,10550,10400,10500,1337,10500
2018-07-12,10600,10600,10350,10550,750,10550
2018-07-13,10550,10750,10500,10650,2752,10650
2018-07-16,10650,10650,10500,10550,1907,10550
2018-07-17,10550,10550,10250,10550,3310,10550
2018-07-18,10550,10700,10350,10700,6088,10700
2018-07-19,10700,10950,10550,10650,1006,10650
2018-07-20,10600,10800,10250,10750,593,10750
2018-07-23,10550,10900,10350,10650,777,10650
2018-07-24,10600,10600,10250,10300,2074,10300
2018-07-25,10450,10500,10200,10500,781,10500
2018-07-26,10450,10500,10050,10300,3604,10300
2018-07-27,10200,10400,10100,10250,18337,10250
2018-07-30,10250,10400,10100,10250,4617,10250
2018-07-31,10200,10300,10100,10300,621,10300
2018-08-01,10300,10300,10150,10200,2841,10200
2018-08-02,10200,10200,10050,10150,775,10150
2018-08-03,10200,10250,10050,10250,1487,10250
2018-08-06,10250,10350,10100,10250,1961,10250
2018-08-07,10350,10350,10200,10250,480,10250
2018-08-08,10250,10350,10250,10350,357,10350
