,Open,High,Low,Close,Volume,Adj Close
2017-12-27,0,0,0,0,0,0
2018-01-01,122000,122000,122000,122000,0,122000
2018-01-02,121500,126500,118500,121500,36937,121500
2018-01-03,121000,125000,120500,123500,22639,123500
2018-01-04,123500,125000,122000,122000,21511,122000
2018-01-05,122500,130500,122000,129500,31290,129500
2018-01-08,130000,133000,128000,129000,27296,129000
2018-01-09,129000,131000,128000,128500,24421,128500
2018-01-10,128000,133000,127500,129000,23145,129000
2018-01-11,128000,129000,124000,125000,27485,125000
2018-01-12,125000,129000,125000,127000,18261,127000
2018-01-15,126000,128500,125000,125500,9859,125500
2018-01-16,124500,130000,123000,125000,31980,125000
2018-01-17,125000,127000,122000,122500,25389,122500
2018-01-18,122000,127000,122000,124000,25851,124000
2018-01-19,123500,127000,123000,125000,22775,125000
2018-01-22,125000,126000,118000,121500,31586,121500
2018-01-23,121500,124000,118000,121500,26061,121500
2018-01-24,121000,125000,120500,123000,27297,123000
2018-01-25,122000,123500,117000,117500,189116,117500
2018-01-26,118000,124000,117500,121500,81445,121500
2018-01-29,124500,127000,122000,123000,52009,123000
2018-01-30,126500,159500,125000,145500,523408,145500
2018-01-31,139500,142000,119500,121500,331859,121500
2018-02-01,123000,125500,120000,121500,110945,121500
2018-02-02,121500,122000,116500,117000,103278,117000
2018-02-05,114000,117500,112000,114500,53143,114500
2018-02-06,110000,118500,109000,116500,69465,116500
2018-02-07,118000,123000,115000,115000,54393,115000
2018-02-08,115500,117000,113500,114500,30043,114500
2018-02-09,111500,116500,111500,114500,29998,114500
2018-02-12,115000,115000,112000,113000,17197,113000
2018-02-13,113000,114000,107000,109500,72363,109500
2018-02-14,111500,113500,110500,111000,36394,111000
2018-02-15,111000,111000,111000,111000,0,111000
2018-02-16,111000,111000,111000,111000,0,111000
2018-02-19,112000,116500,111500,114500,20536,114500
2018-02-20,114500,115500,110500,110500,17556,110500
2018-02-21,111500,114000,110000,112500,24935,112500
2018-02-22,113000,113000,110500,112500,11913,112500
2018-02-23,113000,113500,109000,110500,27898,110500
2018-02-26,110000,115000,109500,115000,17372,115000
2018-02-27,113500,118500,113500,116000,24928,116000
2018-02-28,115500,116500,111500,111500,17044,111500
2018-03-02,110500,113000,108000,110000,24538,110000
