Date,Open,High,Low,Close,Volume,Adj Close
2018-12-14,11550,15000,10550,12750,7306561,12750
2018-12-17,12400,13150,10750,11000,1350425,11000
2018-12-18,11050,11350,9140,9300,1275276,9300
2018-12-19,9200,9680,8940,8960,601809,8960
2018-12-20,9000,10750,8960,9610,2301393,9610
2018-12-21,9330,11500,9130,10250,3814541,10250
2018-12-24,10150,12250,9890,10400,3703162,10400
2018-12-26,10200,11250,9920,10050,979906,10050
2018-12-27,10350,10550,9510,9520,597380,9520
2018-12-28,9600,9870,9100,9190,461504,9190
