,Open,High,Low,Close,Volume,Adj Close
2017-12-18,31350,31500,31350,31400,1140,31400
2017-12-19,31350,31450,30900,31000,3296,31000
2017-12-21,31000,31000,30250,30300,6287,30300
2017-12-22,30800,30800,30400,30450,1698,30450
2017-12-26,30350,31000,30350,30850,1506,30850
2017-12-27,30600,31000,30250,31000,5893,31000
2017-12-28,31000,32100,30800,31600,2830,31600
2018-01-02,32700,32700,31600,31600,6687,31600
2018-01-03,31800,33250,31600,31800,3013,31800
2018-01-04,32500,32700,31450,31900,6339,31900
2018-01-05,31850,32000,31400,31950,5354,31950
2018-01-08,31900,32300,31600,31850,1237,31850
2018-01-09,31800,31850,31350,31800,7858,31800
2018-01-10,31800,31850,30900,31700,1399,31700
2018-01-11,31700,32350,31600,32200,6360,32200
2018-01-12,32200,33050,32200,32800,12904,32800
2018-01-15,32800,33050,32400,32600,2039,32600
2018-01-16,32600,33450,32250,33400,5759,33400
2018-01-17,33400,33700,32900,33650,9964,33650
2018-01-18,33900,34500,33500,33700,5160,33700
2018-01-19,33900,33900,33000,33350,2080,33350
2018-01-22,33400,33900,32850,32850,5381,32850
2018-01-23,32750,33400,32350,33000,6307,33000
2018-01-24,33000,34550,33000,34200,14972,34200
2018-01-25,34100,34600,34100,34250,7594,34250
2018-01-26,34250,34400,34000,34250,3207,34250
2018-01-29,34100,34850,34100,34750,5770,34750
2018-01-30,34450,35600,34450,35400,11615,35400
2018-01-31,35400,35400,34900,35250,3215,35250
2018-02-01,35250,35300,34200,35300,6357,35300
2018-02-02,35250,35250,34550,34800,4539,34800
2018-02-05,34400,34450,33500,33500,6566,33500
2018-02-06,33000,33650,32600,33650,10331,33650
2018-02-07,33650,34600,33200,33400,4321,33400
2018-02-08,34000,34000,33400,33950,990,33950
2018-02-09,33200,33700,33000,33500,2637,33500
2018-02-12,33200,33700,32850,33500,4115,33500
2018-02-13,33500,33600,33000,33150,2410,33150
2018-02-14,33200,33650,32500,33050,7318,33050
2018-02-19,34150,34150,33050,33350,881,33350
2018-02-20,33500,33800,33350,33350,650,33350
2018-02-21,33350,33850,32850,33450,4138,33450
2018-02-22,33300,33500,33000,33100,1328,33100
2018-02-23,33150,33650,32950,33050,898,33050
2018-02-26,33550,34350,33050,33550,5346,33550
2018-02-27,33450,33900,32950,33450,4576,33450
2018-02-28,33250,33800,32600,33700,4846,33700
2018-03-02,33000,33000,32650,32750,3027,32750
2018-03-05,32950,33100,32300,32700,917,32700
2018-03-06,32700,32700,32400,32400,7056,32400
2018-03-08,32600,32900,32450,32650,2773,32650
2018-03-09,32650,33000,32600,32750,424,32750
2018-03-12,33200,36800,33200,34000,15480,34000
2018-03-13,34100,34400,33850,34200,3958,34200
2018-03-14,33850,33850,32950,33000,6599,33000
2018-03-15,32900,33750,32500,33650,4764,33650
2018-03-16,33650,34050,33100,33100,39771,33100
2018-03-19,33100,33350,32500,32600,5861,32600
2018-03-20,32600,33000,32500,32600,1132,32600
2018-03-21,32600,33200,32550,33200,1619,33200
