,Open,High,Low,Close,Volume,Adj Close
2017-12-18,27200,27300,26550,26550,17677,26550
2017-12-19,26900,27600,26500,27450,22797,27450
2017-12-21,27250,28500,27250,27850,29520,27850
2017-12-22,27600,29500,27600,29450,59383,29450
2017-12-26,29450,30000,29050,30000,53351,30000
2017-12-27,29500,29950,28450,29600,32464,29600
2017-12-28,29000,29550,28450,28750,21002,28750
2018-01-02,32150,33250,30000,30150,183605,30150
2018-01-03,29950,30600,28450,29350,234539,29350
2018-01-04,29500,29600,27750,27750,127349,27750
2018-01-05,28150,28450,26700,27750,106606,27750
2018-01-08,29250,29300,27950,28300,205996,28300
2018-01-09,28450,28550,27250,27450,173131,27450
2018-01-10,27300,27300,25400,25500,212363,25500
2018-01-11,25550,26200,25200,25550,81109,25550
2018-01-12,25400,25500,24300,25200,84479,25200
2018-01-15,24850,25700,24400,25550,53782,25550
2018-01-16,25150,26000,25100,25900,43009,25900
2018-01-17,25650,26750,25600,26750,79991,26750
2018-01-18,27200,27750,26800,27300,118444,27300
2018-01-19,27550,27750,26900,27300,81342,27300
2018-01-22,27700,27750,26900,27450,41558,27450
2018-01-23,27650,27650,26950,27500,37735,27500
2018-01-24,27500,27600,27000,27100,39884,27100
2018-01-25,26800,27450,26500,27350,42299,27350
2018-01-26,27150,27550,26900,27200,40151,27200
2018-01-29,27350,27600,26550,26650,45382,26650
2018-01-30,26100,26400,25250,25250,122575,25250
2018-01-31,25500,26250,25350,25500,92809,25500
2018-02-01,25700,28200,25550,27850,166311,27850
2018-02-02,28000,28200,26950,27750,126968,27750
2018-02-05,27700,28100,27000,27000,123065,27000
2018-02-06,26000,26800,24350,26800,152096,26800
2018-02-07,26800,28700,26800,27600,219847,27600
2018-02-08,28350,28800,27350,27350,200186,27350
2018-02-09,27050,27800,25800,25900,110323,25900
2018-02-12,27050,27800,25500,25600,54012,25600
2018-02-13,25850,26750,25150,25500,90676,25500
2018-02-14,25650,28800,25650,27900,220533,27900
2018-02-19,27700,28600,26000,28600,100164,28600
2018-02-20,28600,28600,27000,27000,69350,27000
2018-02-21,27000,28100,26950,27750,49620,27750
2018-02-22,27300,28350,27050,27750,68328,27750
2018-02-23,27600,27950,27350,27800,31399,27800
2018-02-26,28750,28800,27850,28400,88582,28400
2018-02-27,28800,28800,27350,27350,34654,27350
2018-02-28,27050,27100,26500,27050,49588,27050
2018-03-02,27000,27650,26250,27650,59036,27650
2018-03-05,28650,28900,28000,28000,69379,28000
2018-03-06,28800,29850,27900,29800,117547,29800
2018-03-08,30200,31000,29650,30000,247392,30000
2018-03-09,32500,35700,30500,33150,1422450,33150
2018-03-12,34250,34250,32550,33850,297155,33850
2018-03-13,33900,33950,32350,32700,220852,32700
2018-03-14,32000,32250,30900,31000,180109,31000
2018-03-15,30900,31550,30200,31000,157365,31000
2018-03-16,30500,31600,30400,30750,168043,30750
2018-03-19,31700,33750,31350,32700,425676,32700
2018-03-20,32100,33000,31500,32350,134112,32350
2018-03-21,32550,32550,31600,31700,114151,31700
2018-03-22,31850,32400,31250,31650,103693,31650
2018-03-23,30950,32300,30650,30800,161633,30800
2018-03-26,30550,31750,30250,31750,91591,31750
2018-03-27,32200,32350,31450,31700,74923,31700
2018-03-28,31300,35450,31250,34050,692513,34050
2018-03-29,35000,35200,33950,34950,276579,34950
2018-03-30,34900,35550,34650,34800,148206,34800
2018-04-02,34800,35900,33950,34050,136356,34050
2018-04-03,33800,35100,33400,34500,134545,34500
2018-04-04,35700,39200,35350,38050,672692,38050
2018-04-05,37500,38600,37200,38300,471,38300
2018-04-06,38150,38400,36800,37800,123178,37800
2018-04-09,38000,38850,35700,36000,199417,36000
2018-04-10,36250,36700,34950,36700,133322,36700
2018-04-11,37050,37200,35400,36200,126567,36200
2018-04-12,36500,36500,35300,35650,80495,35650
2018-04-13,36200,37350,36000,36750,132628,36750
2018-04-16,36900,37800,36550,37800,114398,37800
2018-04-17,38200,39050,37300,37350,153684,37350
2018-04-18,38400,39950,37250,39300,345924,39300
2018-04-19,39950,42800,39900,41300,834898,41300
2018-04-20,42000,42000,39050,40100,305587,40100
2018-04-23,42500,42800,37000,37900,457322,37900
2018-04-24,38250,38450,36200,37950,240466,37950
2018-04-25,37900,38750,36400,36900,187209,36900
2018-04-26,36150,37200,35800,36150,203127,36150
2018-04-27,36250,38700,36200,37700,411306,37700
2018-05-17,9320,9800,8930,9400,16147354,9400
2018-05-18,9350,9600,8840,8980,4870350,8980
2018-05-21,9160,11450,9150,10500,18257495,10500
2018-05-23,10250,11100,9900,10250,9078338,10250
2018-05-24,10600,10650,9550,9680,5388874,9680
2018-05-25,7800,8400,7730,7930,6644295,7930
2018-05-28,9700,10300,9690,10300,5947193,10300
2018-05-29,10000,10450,9660,9780,4249653,9780
2018-05-30,10200,10400,9840,10200,4161913,10200
2018-05-31,10100,10800,9980,10800,4092397,10800
2018-06-01,11150,12450,10400,10700,15926593,10700
2018-06-04,11700,11900,10650,10950,5319234,10950
2018-06-05,10650,11300,10400,11300,4108061,11300
2018-06-07,11250,11400,10700,10700,2621965,10700
2018-06-08,10800,10850,10150,10150,2399602,10150
2018-06-11,10150,11200,10150,11050,4881735,11050
2018-06-12,11050,11650,9950,11250,7412877,11250
2018-06-14,10650,10850,9850,10000,3575535,10000
2018-06-15,10050,10700,9940,10200,4745490,10200
2018-06-18,10650,12150,10250,11800,16419052,11800
