,Open,High,Low,Close,Volume,Adj Close
2017-12-18,22000,22600,21100,22200,267363,22200
2017-12-19,22200,22250,21450,21800,159259,21800
2017-12-21,21500,22300,21500,21700,112736,21700
2017-12-22,22000,22500,21700,22500,161291,22500
2017-12-26,22600,24000,22300,23650,446906,23650
2017-12-27,24200,24200,23250,23950,256185,23950
2017-12-28,23800,24800,23600,24750,446097,24750
2018-01-02,24800,25350,24150,25100,418257,25100
2018-01-03,25000,25200,24300,24300,371285,24300
2018-01-04,24250,25150,23850,23850,525465,23850
2018-01-05,24000,25050,23950,24950,333796,24950
2018-01-08,24950,24950,24050,24200,314962,24200
2018-01-09,24150,24200,23400,23450,277477,23450
2018-01-10,23600,24350,23450,24150,288349,24150
2018-01-11,24000,26350,24000,25900,992253,25900
2018-01-12,25850,26400,25250,25700,657722,25700
2018-01-15,26200,26700,25400,26350,391030,26350
2018-01-16,26500,26900,25500,26350,596419,26350
2018-01-17,26350,26500,25600,25600,333443,25600
2018-01-18,25800,27900,25550,27200,878328,27200
2018-01-19,27600,31300,27550,29800,3248648,29800
2018-01-22,30300,31500,29500,30800,1150109,30800
2018-01-23,31250,31350,29850,31200,576664,31200
2018-01-24,31100,31100,29700,30100,660932,30100
2018-01-25,30300,30550,29700,30300,361834,30300
2018-01-26,30450,30850,29850,30350,364626,30350
2018-01-29,32150,34500,30400,30800,1777484,30800
2018-01-30,30300,33150,30200,32550,1029331,32550
2018-01-31,31700,32400,29800,30800,695658,30800
2018-02-01,31000,31500,29450,30300,524624,30300
2018-02-02,30500,30500,27600,28050,813319,28050
2018-02-05,26950,28000,25850,25850,825641,25850
2018-02-06,24200,26250,23900,26050,712484,26050
2018-02-07,26850,27500,25650,25650,612504,25650
2018-02-08,25700,27600,25650,27550,635503,27550
2018-02-09,26450,28800,26200,27200,920343,27200
2018-02-12,26450,28800,26200,29100,1063205,29100
2018-02-13,29400,29400,27050,27050,455046,27050
2018-02-14,27200,28300,26550,27850,484879,27850
2018-02-19,28050,29000,27850,28950,331446,28950
2018-02-20,29300,29750,28350,28450,348810,28450
2018-02-21,28450,29950,28200,29200,530807,29200
2018-02-22,29150,29250,28500,28600,284455,28600
2018-02-23,29050,29250,28500,29150,187893,29150
2018-02-26,30000,30050,29150,29300,268059,29300
2018-02-27,29750,29850,28550,28550,201582,28550
2018-02-28,28200,28200,26900,27000,313577,27000
2018-03-02,26250,28200,26250,28000,270723,28000
2018-03-05,28450,29200,28100,28600,354439,28600
2018-03-06,29050,29100,28500,29050,172078,29050
2018-03-08,30400,30550,29400,29750,446772,29750
2018-03-09,30100,30300,29300,29450,325379,29450
2018-03-12,29800,31250,29700,31250,542311,31250
2018-03-13,31100,31500,30400,31350,316815,31350
2018-03-14,31200,32150,30750,31000,345254,31000
2018-03-15,30800,31200,30250,31000,271637,31000
2018-03-16,31150,31300,30250,30350,241587,30350
2018-03-19,29800,30150,29050,29200,301942,29200
2018-03-20,28950,30350,28900,30350,245737,30350
2018-03-21,30350,31600,30100,30700,401181,30700
2018-03-22,31000,31100,29600,29850,250329,29850
2018-03-23,28500,29350,27000,27150,467473,27150
2018-03-26,27150,28550,26600,28550,356958,28550
2018-03-27,28650,29250,28350,28800,177086,28800
2018-03-28,28350,29900,28200,29850,386980,29850
2018-03-29,29850,30350,29200,29900,242617,29900
2018-03-30,30100,30950,29600,30950,351018,30950
2018-04-02,31850,33050,31150,31250,828031,31250
2018-04-03,30650,32250,30450,31900,533493,31900
2018-04-04,32350,32850,30800,31500,488883,31500
2018-04-05,31950,32800,31650,32000,136,32000
2018-04-06,31800,32450,31600,31950,237724,31950
2018-04-09,31950,34000,31650,33800,834735,33800
2018-04-10,34000,34400,33400,33950,443465,33950
2018-04-11,34300,35700,33750,34150,720076,34150
2018-04-12,34250,34850,30850,31650,743204,31650
2018-04-13,31850,33050,31150,33000,372392,33000
2018-04-16,33650,34550,33050,33050,360637,33050
2018-04-17,32950,33450,32150,33350,279013,33350
2018-04-18,33500,33500,31750,31800,318540,31800
2018-04-19,31500,31900,30250,30600,357790,30600
2018-04-20,30900,31700,30600,31350,193746,31350
2018-04-23,31350,31700,30400,31350,250606,31350
2018-04-24,31400,31900,30600,30700,164102,30700
