,Open,High,Low,Close,Volume,Adj Close
2018-01-02,58100,58300,57100,57200,350878,57200
2018-01-03,57500,59600,57500,58700,513951,58700
2018-01-04,59000,60100,58200,58200,496290,58200
2018-01-05,58100,58300,56900,57000,594242,57000
2018-01-08,57400,58400,57400,58100,398695,58100
2018-01-09,58000,59400,57800,59200,368368,59200
2018-01-10,59400,60600,58600,60500,540559,60500
2018-01-11,60600,60700,58900,59400,482032,59400
2018-01-12,60000,61000,59900,60500,385616,60500
2018-01-15,60500,60600,58600,58900,374468,58900
2018-01-16,59000,59000,57900,58400,387316,58400
2018-01-17,58300,59400,58300,58900,419494,58900
2018-01-18,59200,59600,58300,59100,302970,59100
2018-01-19,58800,59600,58300,59600,281462,59600
2018-01-22,60400,60400,58900,60000,430760,60000
2018-01-23,59700,60400,59500,59900,308625,59900
2018-01-24,59900,60200,59500,60000,306168,60000
2018-01-25,59600,60400,59300,60400,309955,60400
2018-01-26,60100,60900,58500,58900,570532,58900
2018-01-29,58800,59200,57600,57800,1037243,57800
2018-01-30,58000,58700,57400,57500,437238,57500
2018-01-31,57600,57800,56200,57000,499342,57000
2018-02-01,57100,58200,56900,57900,382035,57900
2018-02-02,57700,57900,56600,56600,435975,56600
2018-02-05,56300,56400,55300,55600,505482,55600
2018-02-06,54700,55200,53800,54400,545003,54400
2018-02-07,55000,55300,54000,54100,539149,54100
2018-02-08,54000,54900,53300,53800,426862,53800
2018-02-09,52800,53200,52300,52600,346388,52600
2018-02-12,52900,53200,52400,52700,224696,52700
2018-02-13,52900,53200,52000,52300,281094,52300
2018-02-14,52500,52900,52000,52400,175357,52400
2018-02-15,52400,52400,52400,52400,0,52400
2018-02-16,52400,52400,52400,52400,0,52400
2018-02-19,51000,53000,50300,52600,447749,52600
2018-02-20,52700,53400,52200,52500,176002,52500
2018-02-21,52600,52600,51600,52200,201850,52200
2018-02-22,52200,52300,51600,52300,162122,52300
2018-02-23,52500,53300,52100,52900,275700,52900
2018-02-26,53600,54000,53300,53600,256895,53600
2018-02-27,53700,54200,53600,53700,194512,53700
2018-02-28,53500,54400,53400,53600,326052,53600
2018-03-02,52500,53000,51800,52000,255643,52000
2018-03-05,51800,52300,51100,51300,186623,51300
2018-03-06,51600,52000,51200,51300,222076,51300
2018-03-07,51100,51600,50500,50800,374701,50800
2018-03-08,51500,52600,51200,52400,331142,52400
2018-03-09,51900,52400,50700,51100,547049,51100
2018-03-12,51500,52500,51200,52300,352347,52300
2018-03-13,51600,52100,51300,51500,268461,51500
2018-03-14,51000,51400,50800,51000,201940,51000
2018-03-15,51000,51100,50400,50900,247253,50900
2018-03-16,50900,51300,50600,50700,293607,50700
2018-03-19,51200,52500,50900,51000,389167,51000
2018-03-20,51400,51900,51100,51600,233982,51600
2018-03-21,51400,51600,51100,51400,173349,51400
2018-03-22,52000,52100,50700,50900,323165,50900
2018-03-23,51600,51700,49450,49450,845683,49450
2018-03-26,50300,50900,50000,50600,315802,50600
2018-03-27,50900,52500,50000,52400,585415,52400
2018-03-28,51600,51700,50800,51200,341032,51200
2018-03-29,52600,52900,50400,51600,532739,51600
2018-03-30,52100,52400,50600,51000,351254,51000
2018-04-02,51000,51600,50100,50300,301418,50300
2018-04-03,49800,50400,49750,50200,259870,50200
2018-04-04,50200,51600,50100,50500,389905,50500
2018-04-05,50700,51100,50300,50500,225795,50500
2018-04-06,50600,50700,50000,50500,221496,50500
2018-04-09,50200,50900,49800,50100,239563,50100
2018-04-10,50200,50500,49950,50200,233321,50200
2018-04-11,50200,50500,50000,50300,271271,50300
2018-04-12,50100,50500,50000,50000,229846,50000
2018-04-13,50100,50800,50000,50000,354749,50000
2018-04-16,50100,50300,49850,49850,177312,49850
2018-04-17,49900,50400,49800,50100,236828,50100
2018-04-18,50200,51800,50100,51800,647152,51800
2018-04-19,52100,54900,51900,54300,1207130,54300
2018-04-20,54600,55100,53300,54300,593522,54300
2018-04-23,55100,56300,54300,55700,843398,55700
2018-04-24,55700,55900,54500,55600,403504,55600
2018-04-25,55200,55800,54500,54500,405889,54500
2018-04-26,54500,55500,54200,54600,351168,54600
2018-04-27,54400,54800,53600,53800,302207,53800
2018-04-30,56000,61400,55500,60600,2932677,60600
2018-05-02,61600,61700,58200,59400,2040069,59400
2018-05-03,60500,60900,59400,59600,802397,59600
2018-05-04,59100,62500,58300,61600,1293259,61600
2018-05-08,60100,63600,59800,61500,1153055,61500
2018-05-09,62100,63500,60700,62700,1247145,62700
2018-05-10,64200,66500,63700,65700,1966270,65700
2018-05-11,65500,66600,64000,65500,1214710,65500
2018-05-14,66800,70000,66500,68700,2029868,68700
2018-05-15,68800,69100,66200,66900,1288599,66900
2018-05-16,62800,66600,62800,63000,1789916,63000
2018-05-17,63600,66300,63300,64600,1142080,64600
2018-05-18,65000,65400,63800,64800,583263,64800
2018-05-21,64800,64800,63200,63900,442892,63900
2018-05-23,62100,63400,61000,62400,1085229,62400
2018-05-24,63000,63200,60300,61200,772972,61200
2018-05-25,57100,59500,56000,58700,1363697,58700
2018-05-28,64900,73600,64400,67200,6637458,67200
2018-05-29,66400,66600,62800,63100,2264107,63100
2018-05-30,64400,65300,62800,63300,1518237,63300
2018-05-31,63200,64300,61600,61800,1169986,61800
2018-06-01,63900,63900,61000,61800,912509,61800
2018-06-04,64000,64200,60600,60600,950003,60600
2018-06-05,60700,62900,59000,62700,911668,62700
2018-06-07,63000,65100,62500,64800,1158761,64800
2018-06-08,62200,62900,60600,60800,6870194,60800
