,Open,High,Low,Close,Volume,Adj Close
2017-12-18,8940,8950,8390,8440,254628,8440
2017-12-19,8300,8390,7890,8150,270954,8150
2017-12-21,8050,8200,7960,8000,144336,8000
2017-12-22,8000,8010,7760,7790,182206,7790
2017-12-26,7720,8050,7720,7820,162983,7820
2017-12-27,7930,8640,7930,8400,358406,8400
2017-12-28,8410,8860,8410,8480,326024,8480
2018-01-01,8480,8480,8480,8480,0,8480
2018-01-02,8580,9080,8520,9000,230633,9000
2018-01-03,9200,9200,8770,8770,151175,8770
2018-01-04,8840,8840,8420,8590,155956,8590
2018-01-05,8490,9210,8490,9190,284294,9190
2018-01-08,9250,9400,8870,9150,174749,9150
2018-01-09,9150,9190,8790,8900,178859,8900
2018-01-10,8930,9100,8800,9010,108265,9010
2018-01-11,8980,10250,8940,10000,1367492,10000
2018-01-12,9990,11450,9850,10450,1187093,10450
2018-01-15,10450,10700,9990,10450,344252,10450
2018-01-16,10500,11050,9770,9930,700126,9930
2018-01-17,9950,9950,9200,9700,416685,9700
2018-01-18,9700,9870,9350,9800,214209,9800
2018-01-19,9870,10400,9700,9800,325381,9800
2018-01-22,9800,9950,9690,9890,97008,9890
2018-01-23,9960,10100,9700,9890,126571,9890
2018-01-24,9880,10500,9850,10000,311292,10000
2018-01-25,10150,10550,9880,10100,286880,10100
2018-01-26,10150,11100,9940,10900,699312,10900
2018-01-29,11050,12350,10550,12000,1359768,12000
2018-01-30,12000,12000,11650,11850,457938,11850
2018-01-31,11500,11600,10400,11000,543049,11000
2018-02-01,10850,11300,10500,11150,293919,11150
2018-02-02,11050,11400,10250,10600,352243,10600
2018-02-05,10150,10500,9800,9880,243088,9880
2018-02-06,9350,9500,8720,9480,504578,9480
2018-02-07,9850,9890,8890,9100,290862,9100
2018-02-08,8930,9430,8850,9030,162693,9030
2018-02-09,8700,9570,8680,9570,213442,9570
2018-02-12,8700,9570,9110,9340,162892,9340
2018-02-13,9490,9490,9100,9340,200699,9340
2018-02-14,9200,9450,9050,9450,204332,9450
2018-02-19,9400,9830,9350,9650,203950,9650
2018-02-20,9650,10350,9630,9960,249719,9960
2018-02-21,9960,10050,9640,9940,148213,9940
2018-02-22,9850,9900,9100,9350,277516,9350
2018-02-23,9350,9450,9200,9350,97807,9350
2018-02-26,9490,9490,9150,9300,75674,9300
2018-02-27,9490,9780,9450,9620,264711,9620
2018-02-28,9580,9580,9190,9390,101432,9390
2018-03-02,9150,9530,9130,9440,68411,9440
2018-03-05,9350,9430,9150,9360,84558,9360
2018-03-06,9390,9450,9170,9360,54825,9360
2018-03-08,9560,9560,9310,9400,49902,9400
2018-03-09,9350,9610,9260,9500,139532,9500
2018-03-12,9550,10050,9500,10050,181238,10050
2018-03-13,10100,10100,9720,9920,91017,9920
2018-03-14,9820,9960,9470,9780,151716,9780
2018-03-15,9750,9890,9580,9860,87546,9860
2018-03-16,9850,10900,9700,10300,563274,10300
2018-03-19,10400,10550,10100,10150,223621,10150
2018-03-20,10000,10450,9910,10100,168694,10100
2018-03-21,10100,10850,10050,10500,488733,10500
2018-03-22,10550,11050,9970,10250,747740,10250
2018-03-23,9950,10250,9710,9710,294920,9710
2018-03-26,9590,9930,9200,9890,260078,9890
2018-03-27,9920,10150,9850,10000,159246,10000
2018-03-28,10000,10000,9710,9900,140301,9900
2018-03-29,9900,10050,9800,9900,83323,9900
2018-03-30,10000,10000,9710,9790,76257,9790
2018-04-02,9800,9800,9400,9540,146129,9540
2018-04-03,9350,9690,9340,9690,94747,9690
2018-04-04,9690,9750,9380,9540,80041,9540
2018-04-05,9540,9630,9340,9500,130205,9500
2018-04-06,9490,9860,9330,9600,100726,9600
2018-04-09,9500,10150,9500,10100,354135,10100
2018-04-10,10100,10300,9940,10150,310678,10150
2018-04-11,10250,11000,10150,10450,709769,10450
2018-04-12,10550,10850,9690,9870,482520,9870
2018-04-13,9870,9990,9640,9880,164996,9880
2018-04-16,9890,10700,9750,10400,472353,10400
2018-04-17,10600,10600,9970,10000,230151,10000
2018-04-18,10050,10050,9610,9620,288541,9620
2018-04-19,9470,9720,9150,9720,317009,9720
2018-04-20,9700,9800,9390,9400,106034,9400
2018-04-23,9400,9410,9040,9370,120777,9370
