,Open,High,Low,Close,Volume,Adj Close
2017-12-18,8280,8320,8070,8130,439696,8130
2017-12-19,8130,8130,7650,7810,760543,7810
2017-12-21,7520,7930,7520,7780,442687,7780
2017-12-22,7780,7950,7720,7930,476480,7930
2017-12-26,7930,8170,7800,7820,516949,7820
2017-12-27,8030,8120,7900,8100,437627,8100
2017-12-28,8180,8200,7990,8190,429441,8190
2018-01-01,8190,8190,8190,8190,0,8190
2018-01-02,8440,8800,8360,8580,1236725,8580
2018-01-03,8800,9560,8690,9100,2663078,9100
2018-01-04,9130,9580,8950,9140,1819354,9140
2018-01-05,9200,9450,9050,9280,870223,9280
2018-01-08,9310,9380,8990,9110,958519,9110
2018-01-09,9150,9150,8710,8900,736148,8900
2018-01-10,8950,9070,8670,8910,459219,8910
2018-01-11,8940,9290,8760,9140,892100,9140
2018-01-12,9050,9170,8770,8890,647208,8890
2018-01-15,8890,9240,8750,9180,657891,9180
2018-01-16,9200,9310,9000,9170,671606,9170
2018-01-17,9350,10200,9310,9740,3352624,9740
2018-01-18,9700,9740,9320,9550,1147741,9550
2018-01-19,9700,9800,9060,9090,1573695,9090
2018-01-22,9040,9450,8700,8740,1731191,8740
2018-01-23,8840,9040,8500,8980,1275318,8980
2018-01-24,8940,8950,8700,8820,911897,8820
2018-01-25,7170,7880,6810,7720,8464291,7720
2018-01-26,7800,7930,7510,7700,1844044,7700
2018-01-29,7700,7720,7240,7380,1899380,7380
2018-01-30,7370,7440,7240,7310,1109943,7310
2018-01-31,7290,7290,7040,7180,1021292,7180
2018-02-01,7180,7220,7000,7120,775110,7120
2018-02-02,7120,7350,6970,7280,1043514,7280
2018-02-05,7100,7250,7030,7080,476321,7080
2018-02-06,6780,7160,6670,7100,851700,7100
2018-02-07,7180,7360,6880,6880,833560,6880
2018-02-08,6850,7140,6800,7100,492358,7100
2018-02-09,6800,7030,6800,7000,374583,7000
2018-02-13,7010,7310,6830,7120,761826,7120
2018-02-14,7300,7680,7200,7600,1981191,7600
2018-02-19,7720,7750,7460,7610,583684,7610
2018-02-20,7640,7940,7530,7680,696732,7680
2018-02-21,7650,8300,7610,8160,1535697,8160
2018-02-22,8250,8460,8180,8320,913571,8320
2018-02-23,8390,8540,8150,8200,698960,8200
2018-02-26,8200,8440,8000,8030,541892,8030
2018-02-27,8100,8290,8030,8130,326545,8130
2018-02-28,8130,8220,7810,7920,414060,7920
2018-03-02,7670,8620,7630,8370,899800,8370
2018-03-05,8400,8650,8350,8500,672497,8500
2018-03-06,8580,8640,8350,8550,418842,8550
2018-03-08,8800,9030,8720,8900,796671,8900
2018-03-09,8890,9490,8770,9350,1280531,9350
2018-03-12,9830,9980,9600,9950,816344,9950
2018-03-13,11800,12900,11500,12900,11715439,12900
2018-03-14,13000,13400,12350,13000,6760295,13000
2018-03-15,13200,13900,12600,13350,3505374,13350
2018-03-16,13700,13850,13150,13500,2042237,13500
2018-03-19,13000,14950,12550,13900,3708237,13900
2018-03-20,13550,14700,13300,13950,1911512,13950
2018-03-21,14500,14850,13500,14000,1866895,14000
2018-03-22,14500,14550,12300,12400,3374379,12400
2018-03-23,11800,15200,11350,13750,4857828,13750
2018-03-26,14500,14700,12900,13750,3057561,13750
2018-03-27,13850,14050,12950,13350,1962154,13350
2018-03-28,13150,14700,13000,14400,3092587,14400
2018-03-29,14200,14750,14000,14700,1827939,14700
2018-03-30,14650,16150,14600,15000,3296670,15000
2018-04-02,15150,15450,14450,14850,1253967,14850
2018-04-03,14250,14950,14100,14700,1218453,14700
2018-04-04,14900,16000,14350,14700,2395820,14700
2018-04-05,14800,15050,14200,14600,1027476,14600
2018-04-06,14600,15550,14500,14950,2651975,14950
2018-04-09,15000,15400,14550,14900,1209605,14900
2018-04-10,15200,19350,14100,19350,3991749,19350
2018-04-11,21700,25000,20800,23600,10684504,23600
2018-04-12,23300,25600,22300,23650,6420224,23650
2018-04-13,24350,24450,22050,23350,2173237,23350
2018-04-16,22850,23550,22350,23000,1532894,23000
2018-04-17,23000,23000,22000,22500,1106269,22500
2018-04-18,22200,22200,20300,20300,1700642,20300
2018-04-19,19750,19850,17050,17700,2649169,17700
2018-04-20,18300,21950,18100,20900,4479295,20900
2018-04-23,20400,22500,19800,21900,2576844,21900
2018-04-24,22150,22850,20600,21250,1541311,21250
2018-04-25,20900,22100,19900,20500,1025937,20500
2018-04-26,20550,22000,20150,21200,858145,21200
2018-04-27,21800,23400,21600,22850,1938298,22850
2018-04-30,23000,23500,22000,22550,1436447,22550
2018-05-02,21050,23400,20950,22000,1403924,22000
2018-05-03,22200,22800,21600,21850,673654,21850
2018-05-04,23100,26900,23100,24200,3471616,24200
2018-05-08,24900,25400,20700,21400,1830157,21400
2018-05-09,21800,22250,19200,21700,2199680,21700
2018-05-10,21800,23200,21100,21900,1396327,21900
2018-05-11,21900,22850,21450,21500,676302,21500
2018-05-14,21000,21450,20150,20600,968347,20600
2018-05-15,21100,21100,19850,19950,860409,19950
2018-05-16,20000,20300,19250,19550,918491,19550
2018-05-17,20000,20000,18650,18850,884884,18850
2018-05-18,19100,20300,18700,20000,1007905,20000
2018-05-21,20200,20850,19850,20050,780572,20050
2018-05-23,20000,20450,19250,19450,500296,19450
2018-05-24,19650,20500,19350,20000,809210,20000
2018-05-25,20000,23650,19850,22300,3597434,22300
2018-05-28,21600,23050,21500,22650,1580567,22650
2018-05-29,22700,24150,17250,19950,2857032,19950
2018-05-30,21600,22250,20850,21500,1592272,21500
2018-05-31,22650,22850,20800,21600,906139,21600
2018-06-01,21200,21800,20800,21200,606977,21200
2018-06-04,20950,21250,19400,19950,875758,19950
2018-06-05,19900,20450,18850,19150,734689,19150
2018-06-07,19150,20100,18450,19550,692557,19550
2018-06-08,19550,20000,19000,19150,517454,19150
2018-06-11,18950,19200,17800,17950,850086,17950
2018-06-12,18150,19100,17450,18050,1017486,18050
2018-06-14,17600,17950,17250,17500,411792,17500
2018-06-15,18000,18150,16950,17400,584249,17400
2018-06-18,17150,17650,15850,16250,738811,16250
