,Open,High,Low,Close,Volume,Adj Close
2017-12-18,17900,18150,17500,17600,49950,17600
2017-12-19,17600,18100,17500,18100,32190,18100
2017-12-21,18050,18050,17500,17750,45279,17750
2017-12-22,17700,18300,17550,18150,68871,18150
2017-12-26,18350,18350,17900,17950,65511,17950
2017-12-27,18000,18150,17900,18100,18580,18100
2017-12-28,18350,18550,18000,18500,35111,18500
2018-01-02,18500,18950,18450,18900,34613,18900
2018-01-03,18950,19300,18750,19000,45370,19000
2018-01-04,19250,19350,18800,18950,37853,18950
2018-01-05,19100,19100,18500,18800,22973,18800
2018-01-08,18600,19500,18300,19250,63726,19250
2018-01-09,19150,20050,19000,19500,98843,19500
2018-01-10,19600,19650,19200,19450,41387,19450
2018-01-11,19200,19700,18800,19550,39179,19550
2018-01-12,19600,19700,19350,19600,45824,19600
2018-01-15,19700,19700,19250,19500,16909,19500
2018-01-16,19650,19750,19000,19600,40208,19600
2018-01-17,19350,20150,19350,20100,62649,20100
2018-01-18,20100,20100,19450,19800,24194,19800
2018-01-19,19650,20050,19650,19900,47648,19900
2018-01-22,20000,20200,19550,20050,52254,20050
2018-01-23,20150,20650,19950,20600,81892,20600
2018-01-24,20900,21750,20550,21500,166146,21500
2018-01-25,22000,22350,21200,21600,142455,21600
2018-01-26,21500,21850,21150,21800,77867,21800
2018-01-29,21800,21800,21100,21450,71909,21450
2018-01-30,21450,21600,21100,21450,52917,21450
2018-01-31,21150,21400,20750,21200,32306,21200
2018-02-01,21300,21550,20900,21400,29229,21400
2018-02-02,21500,22300,20950,21600,201559,21600
2018-02-05,21200,21400,20700,21050,54451,21050
2018-02-06,20050,20750,19400,20150,180125,20150
2018-02-07,20500,20900,20050,20300,29560,20300
2018-02-08,20150,20550,20050,20450,26957,20450
2018-02-09,20100,20200,19250,19450,63966,19450
2018-02-12,20100,19950,19250,19850,10925,19850
2018-02-13,19550,19900,19250,19450,27018,19450
2018-02-14,19500,19750,19200,19750,18629,19750
