,Open,High,Low,Close,Volume,Adj Close
2017-12-18,672,681,659,663,191199,663
2017-12-19,669,669,630,640,585707,640
2017-12-21,646,647,632,637,164659,637
2017-12-22,633,656,632,649,175558,649
2017-12-26,654,654,639,649,174787,649
2017-12-27,648,656,645,653,79160,653
2017-12-28,650,656,638,647,120725,647
2018-01-02,646,670,640,660,195537,660
2018-01-03,661,667,650,661,151327,661
2018-01-04,661,682,655,668,373172,668
2018-01-05,672,680,657,657,269396,657
2018-01-08,657,659,639,653,356680,653
2018-01-09,643,652,635,640,160378,640
2018-01-10,636,646,631,642,189368,642
2018-01-11,646,646,605,641,252003,641
2018-01-12,637,647,627,633,210166,633
2018-01-15,638,640,628,634,89117,634
2018-01-16,636,636,607,609,386232,609
2018-01-17,612,621,608,620,177423,620
2018-01-18,623,623,606,617,200846,617
2018-01-19,620,621,610,615,176312,615
2018-01-22,613,617,609,614,228977,614
2018-01-23,616,624,610,622,219528,622
2018-01-24,616,623,609,610,221265,610
2018-01-25,613,631,609,628,212091,628
2018-01-26,634,644,623,628,243718,628
2018-01-29,635,652,630,649,451767,649
2018-01-30,650,663,639,655,288020,655
2018-01-31,653,658,638,657,289200,657
2018-02-01,658,701,655,685,1806897,685
2018-02-02,685,690,666,677,394296,677
2018-02-05,652,671,646,666,335222,666
2018-02-06,641,659,627,654,433626,654
2018-02-07,654,671,641,649,135413,649
2018-02-08,654,674,639,672,403724,672
2018-02-09,677,725,650,660,3683120,660
2018-02-12,677,671,650,651,541678,651
2018-02-13,677,741,645,707,3540808,707
2018-02-14,700,737,693,732,1108384,732
2018-02-19,742,755,727,732,926788,732
2018-02-20,749,839,732,799,6278212,799
2018-02-21,798,892,788,862,3313407,862
2018-02-22,876,1075,865,978,14105356,978
2018-02-23,978,1025,957,1005,2780936,1005
2018-02-26,1030,1100,1015,1050,1705479,1050
2018-02-27,1060,1060,992,1025,775156,1025
2018-02-28,1055,1110,1055,1075,1909381,1075
2018-03-02,1150,1380,1115,1335,21691381,1335
2018-03-05,1400,1400,1270,1340,6591408,1340
2018-03-06,1380,1505,1205,1260,6833023,1260
2018-03-08,1195,1230,1150,1170,2518353,1170
2018-03-09,1180,1475,1125,1380,9661070,1380
2018-03-12,1425,1435,1315,1385,3407540,1385
2018-03-13,1395,1395,1315,1360,1402888,1360
2018-03-14,1370,1605,1360,1515,11965028,1515
2018-03-15,1475,1500,1405,1425,3337713,1425
2018-03-16,1405,1595,1355,1505,5285155,1505
2018-03-19,1470,1545,1410,1510,2035145,1510
2018-03-20,1490,1565,1460,1545,1759395,1545
2018-03-21,1590,1670,1470,1530,3113713,1530
2018-03-22,1535,1570,1225,1400,4701059,1400
2018-03-23,1385,1400,1260,1310,2837272,1310
2018-03-26,1295,1330,1205,1255,2311812,1255
2018-03-27,1280,1315,1250,1255,2013883,1255
2018-03-28,1275,1280,1150,1180,2963212,1180
2018-03-29,1180,1285,1165,1225,2850982,1225
2018-03-30,1225,1230,1170,1205,2087650,1205
2018-04-02,1225,1250,1115,1175,1682280,1175
2018-04-03,1135,1215,1130,1175,1176903,1175
2018-04-04,1160,1165,1105,1135,2086085,1135
2018-04-05,1135,1155,1060,1095,385,1095
2018-04-06,1105,1110,990,1045,4255740,1045
2018-04-09,1040,1125,1020,1100,2985701,1100
2018-04-10,1095,1120,1050,1100,897722,1100
2018-04-11,1090,1150,1075,1105,1301784,1105
2018-04-12,1120,1120,1055,1070,931907,1070
2018-04-13,1075,1140,1060,1125,1016200,1125
2018-04-16,1115,1170,1095,1145,1091671,1145
2018-04-17,1140,1150,1080,1110,1252112,1110
2018-04-18,1110,1125,1080,1110,1176230,1110
2018-04-19,1115,1145,1055,1140,1857380,1140
2018-04-20,1130,1240,1110,1150,3766721,1150
2018-04-23,1150,1150,1055,1110,2110899,1110
2018-04-24,1100,1140,1075,1100,931121,1100
2018-04-25,1075,1115,1030,1060,1183104,1060
2018-04-26,1060,1075,1000,1015,1416326,1015
2018-04-27,1020,1045,998,1040,1300385,1040
2018-04-30,1025,1030,954,976,2342832,976
2018-05-02,960,1025,958,1005,1432850,1005
2018-05-03,1020,1025,982,983,790743,983
2018-05-04,980,1010,970,995,517360,995
2018-05-08,995,1010,937,938,884894,938
2018-05-09,954,965,905,955,884186,955
2018-05-10,947,992,947,984,456807,984
2018-05-11,1040,1040,993,1000,2052245,1000
2018-05-14,999,999,950,965,1093601,965
2018-05-15,967,1010,967,989,561960,989
2018-05-16,990,1000,946,947,678492,947
2018-05-17,947,990,947,981,562524,981
2018-05-18,981,998,950,996,533475,996
2018-05-21,996,1005,972,972,343134,972
2018-05-23,972,990,950,952,564578,952
2018-05-24,952,972,910,945,745322,945
2018-05-25,913,955,910,925,662684,925
2018-05-28,918,956,918,934,534439,934
2018-05-29,949,952,915,934,459962,934
2018-05-30,940,952,905,922,381721,922
2018-05-31,921,1180,921,1070,7431742,1070
2018-06-01,1055,1090,986,986,3319152,986
2018-06-04,975,1115,975,1045,3698051,1045
2018-06-05,1045,1045,978,986,1922979,986
