,Open,High,Low,Close,Volume,Adj Close
2017-12-18,3800,3975,3560,3930,723443,3930
2017-12-19,4045,4045,3650,3705,439752,3705
2017-12-21,3690,3800,3535,3540,276928,3540
2017-12-22,3550,3550,3400,3445,167300,3445
2017-12-26,3485,3490,3390,3400,141113,3400
2017-12-27,3400,3505,3370,3440,143457,3440
2017-12-28,3440,3570,3415,3520,130291,3520
2018-01-01,3520,3520,3520,3520,0,3520
2018-01-02,3530,3580,3420,3560,132390,3560
2018-01-03,3565,3760,3560,3705,362651,3705
2018-01-04,3795,4815,3675,4155,8065514,4155
2018-01-05,4100,4645,3950,4185,4737810,4185
2018-01-08,4215,4355,4100,4300,1253490,4300
2018-01-09,4360,4435,4225,4310,1276028,4310
2018-01-10,4310,4350,4085,4180,694815,4180
2018-01-11,4180,4225,4000,4070,447017,4070
2018-01-12,4100,4150,4000,4000,287974,4000
2018-01-15,4000,4140,3855,4125,303766,4125
2018-01-16,4125,4140,4020,4040,216701,4040
2018-01-17,4020,4070,3970,3970,188120,3970
2018-01-18,4040,4090,3950,4090,156610,4090
2018-01-19,4110,4180,3980,4005,326702,4005
2018-01-22,4025,4045,3950,3970,153181,3970
2018-01-23,3945,4035,3945,3960,146431,3960
2018-01-24,3960,4165,3915,4130,560360,4130
2018-01-25,4195,4195,4045,4070,258257,4070
2018-01-26,4075,4165,4030,4130,358119,4130
2018-01-29,4140,4230,4080,4120,411834,4120
2018-01-30,4115,4145,4030,4050,235161,4050
2018-01-31,4030,4030,3885,3935,224568,3935
2018-02-01,3900,4050,3900,3975,264466,3975
2018-02-02,3995,4040,3850,3885,239762,3885
2018-02-05,3810,3885,3675,3700,143946,3700
2018-02-06,3550,3625,3460,3560,274495,3560
2018-02-07,3625,3710,3510,3510,114407,3510
2018-02-08,3460,3605,3460,3605,76048,3605
2018-02-09,3500,3565,3480,3490,122484,3490
2018-02-12,3500,3605,3480,3550,96445,3550
2018-02-13,3570,3615,3515,3585,99910,3585
2018-02-14,3610,3615,3555,3580,69684,3580
2018-02-19,3580,3725,3555,3720,96295,3720
2018-02-20,3720,4090,3720,3875,520087,3875
2018-02-21,4000,4465,3890,4115,3973384,4115
2018-02-22,4195,4195,4030,4055,529917,4055
2018-02-23,4055,4160,3925,3945,299260,3945
2018-02-26,3890,4050,3890,4050,180991,4050
2018-02-27,4015,4125,3930,3935,277506,3935
2018-02-28,3930,4270,3925,3940,1073703,3940
2018-03-02,3960,4070,3955,4020,186451,4020
2018-03-05,4005,4125,3900,3970,205861,3970
2018-03-06,4010,4020,3755,3845,173804,3845
2018-03-08,3760,3770,3675,3770,126044,3770
2018-03-09,3770,3925,3770,3900,159819,3900
2018-03-12,3905,4020,3900,3990,199010,3990
2018-03-13,4015,4040,3920,4025,194014,4025
2018-03-14,4025,4100,3960,3960,135637,3960
2018-03-15,4000,4095,3910,4025,194350,4025
2018-03-16,4025,4140,3960,4005,297256,4005
2018-03-19,4000,4015,3865,3895,161812,3895
2018-03-20,3890,3920,3810,3825,116621,3825
2018-03-21,3855,3870,3745,3745,169410,3745
2018-03-22,3745,3985,3675,3820,279768,3820
2018-03-23,3750,3805,3565,3590,198264,3590
2018-03-26,3535,3700,3350,3655,121444,3655
2018-03-27,3700,3860,3660,3765,132707,3765
2018-03-28,3760,3760,3600,3650,165715,3650
2018-03-29,3650,3705,3575,3650,112185,3650
2018-03-30,3615,3785,3615,3710,85780,3710
2018-04-02,3720,3795,3660,3660,129729,3660
2018-04-03,3605,3680,3475,3665,141476,3665
2018-04-04,3700,3700,3535,3575,107111,3575
2018-04-05,3580,3625,3565,3605,87435,3605
2018-04-06,3580,3660,3580,3655,49088,3655
2018-04-09,3585,3765,3585,3690,75875,3690
2018-04-10,3690,3690,3550,3590,91644,3590
2018-04-11,3610,3695,3595,3670,97687,3670
2018-04-12,3680,3760,3650,3680,100165,3680
2018-04-13,3730,3770,3655,3745,160585,3745
2018-04-16,3795,3850,3725,3800,138966,3800
2018-04-17,3845,3870,3745,3780,172366,3780
2018-04-18,3800,3830,3755,3785,103823,3785
2018-04-19,3790,3810,3670,3770,147209,3770
2018-04-20,3770,3840,3720,3800,151070,3800
2018-04-23,3835,3980,3780,3900,439595,3900
2018-04-24,3905,3935,3815,3850,148932,3850
2018-04-25,3840,4050,3840,3850,478770,3850
2018-04-26,3900,3975,3825,3900,157086,3900
2018-04-27,3965,3980,3790,3790,162077,3790
2018-04-30,3785,3795,3650,3675,267417,3675
2018-05-02,3655,3670,3550,3650,243437,3650
2018-05-03,3685,3685,3600,3610,112182,3610
2018-05-04,3595,3700,3590,3655,144534,3655
2018-05-08,3620,3730,3550,3570,137479,3570
2018-05-09,3630,3650,3560,3585,143476,3585
2018-05-10,3585,3635,3580,3595,80260,3595
2018-05-11,3605,3750,3605,3690,153768,3690
2018-05-14,3670,3720,3615,3625,83221,3625
2018-05-15,3640,3695,3450,3510,234224,3510
2018-05-16,3500,3535,3410,3410,182356,3410
2018-05-17,3395,3485,3365,3465,47494,3465
2018-05-18,3495,3495,3400,3445,91194,3445
2018-05-21,3415,3470,3415,3455,40765,3455
2018-05-23,3480,3480,3405,3410,51148,3410
2018-05-24,3425,3430,3230,3230,214300,3230
2018-05-25,3200,3225,3100,3185,106709,3185
2018-05-28,3200,3285,3160,3235,89795,3235
2018-05-29,3485,3605,3315,3325,417033,3325
2018-05-30,3285,3325,3230,3255,121726,3255
2018-05-31,3255,3275,3200,3275,95864,3275
2018-06-01,3275,3275,3195,3210,101275,3210
2018-06-04,3210,3275,3180,3210,44627,3210
