Date,Open,High,Low,Close,Volume,Adj Close
2018-01-02,7300,7630,7240,7470,1028622,7470
2018-01-03,7470,7820,7400,7610,1032834,7610
2018-01-04,7620,7880,7420,7460,944198,7460
2018-01-05,7580,8060,7540,7790,1609384,7790
2018-01-08,7850,7850,7620,7670,739965,7670
2018-01-09,7700,7700,7510,7550,848130,7550
2018-01-10,7500,7650,6790,7000,2162252,7000
2018-01-11,7000,7060,6790,6840,719431,6840
2018-01-12,6870,6950,6660,6800,756348,6800
2018-01-15,6830,7150,6800,6930,679639,6930
2018-01-16,6960,7130,6940,7050,493149,7050
2018-01-17,7100,7120,6910,6950,454890,6950
2018-01-18,7020,7230,6900,7160,802099,7160
2018-01-19,7160,7240,7010,7030,393845,7030
2018-01-22,7060,7220,6900,6920,424069,6920
2018-01-23,6910,7080,6910,6980,440294,6980
2018-01-24,6990,7190,6990,7090,499273,7090
2018-01-25,7170,7920,7090,7770,2654304,7770
2018-01-26,7850,8170,7750,7750,1607984,7750
2018-01-29,7780,7910,7460,7690,1103653,7690
2018-01-30,7740,7820,7540,7570,767587,7570
2018-01-31,7460,7530,7220,7240,775411,7240
2018-02-01,7320,7850,7310,7560,1595010,7560
2018-02-02,7560,7770,7430,7440,733860,7440
2018-02-05,7390,7390,6870,6880,779238,6880
2018-02-06,6580,6660,6080,6600,1058617,6600
2018-02-07,6780,6850,6490,6490,410836,6490
2018-02-08,6410,6700,6410,6650,263485,6650
2018-02-09,6370,6580,6350,6390,408841,6390
2018-02-12,6370,6580,6150,6150,332961,6150
2018-02-13,6200,6340,5790,5820,830674,5820
2018-02-14,5840,6000,5820,5990,283512,5990
2018-02-19,6090,6130,6040,6110,218547,6110
2018-02-20,6140,6290,6020,6120,385162,6120
2018-02-21,6170,6180,6060,6130,310806,6130
2018-02-22,6140,6480,6120,6320,798337,6320
2018-02-23,6370,6390,6210,6230,258230,6230
2018-02-26,6230,6310,6060,6090,250364,6090
2018-02-27,6160,6220,6050,6070,268675,6070
2018-02-28,6010,6090,5870,5940,262803,5940
2018-03-02,5800,5910,5780,5830,250645,5830
2018-03-05,5820,5930,5680,5700,218135,5700
2018-03-06,5720,5910,5640,5710,221463,5710
2018-03-08,5730,5850,5690,5730,205043,5730
2018-03-09,5760,7400,5760,6640,9188694,6640
2018-03-12,6700,7500,6680,6980,5752753,6980
2018-03-13,6910,6920,6590,6800,1477010,6800
2018-03-14,6920,7270,6810,6850,2211166,6850
2018-03-15,6740,6950,6540,6580,831288,6580
2018-03-16,6870,7450,6750,6810,4854660,6810
2018-03-19,6770,6920,6670,6700,722664,6700
2018-03-20,6640,6750,6400,6500,945400,6500
2018-03-21,6520,6830,6520,6540,1352004,6540
2018-03-22,6500,6510,6150,6170,1083861,6170
2018-09-28,510,560,426,426,8097651,426
2018-10-01,426,1200,426,830,8723285,830
