,Open,High,Low,Close,Volume,Adj Close
2017-12-18,9500,9500,9500,9500,0,9500
2017-12-19,9500,9500,9500,9500,0,9500
2017-12-21,9500,9500,9500,9500,0,9500
2017-12-22,9500,9500,9500,9500,0,9500
2017-12-26,9500,9500,9500,9500,0,9500
2017-12-27,9500,9500,9500,9500,0,9500
2017-12-28,9500,9500,9500,9500,0,9500
2018-01-01,9500,9500,9500,9500,0,9500
2018-01-02,9500,9500,9500,9500,0,9500
2018-01-03,9500,9500,9500,9500,0,9500
2018-01-04,9500,9500,9500,9500,0,9500
2018-01-05,9500,9500,9500,9500,0,9500
2018-01-08,9500,9500,9500,9500,0,9500
2018-01-09,9500,9500,9500,9500,0,9500
2018-01-10,9500,9500,9500,9500,0,9500
2018-01-11,9500,9500,9500,9500,0,9500
2018-01-12,9500,9500,9500,9500,0,9500
2018-01-15,10950,11300,10700,11300,475694,11300
2018-01-16,11450,12300,10950,11550,866351,11550
2018-01-17,11650,12900,11300,12900,1328932,12900
2018-01-18,12850,13400,12300,13150,976926,13150
2018-01-19,12900,13400,12400,12500,641622,12500
2018-01-22,12400,12700,12050,12350,317847,12350
2018-01-23,12450,12500,12100,12400,232905,12400
2018-01-24,12400,12750,12250,12300,261725,12300
2018-01-25,12250,13450,12200,13100,669854,13100
2018-01-26,13100,13200,12700,12900,260090,12900
2018-01-29,12900,13750,12850,13450,590446,13450
2018-01-30,13650,13800,13000,13550,447660,13550
2018-01-31,13450,14300,12500,12800,788177,12800
2018-02-01,12950,12950,11800,11900,549283,11900
2018-02-02,11800,12900,10700,12300,1032685,12300
2018-02-05,12000,13500,11800,12450,1080323,12450
2018-02-06,11700,12350,11500,12000,605955,12000
2018-02-07,12350,12950,11150,11650,1259646,11650
2018-02-08,11600,11950,11200,11750,342360,11750
2018-02-09,11150,11450,10900,10950,488884,10950
2018-02-12,11150,11450,10800,10900,195775,10900
2018-02-13,11000,11150,10400,10400,261778,10400
2018-02-14,10250,11250,10150,10900,442647,10900
2018-02-19,10800,11200,10750,11000,149839,11000
2018-02-20,11050,11150,10600,10750,197990,10750
2018-02-21,10750,10950,10600,10750,147644,10750
2018-02-22,10800,11200,10550,10750,172919,10750
2018-02-23,10800,13950,10700,12200,5108705,12200
2018-02-26,12750,15700,12350,15500,7283043,15500
2018-02-27,16100,19000,15850,17500,5781420,17500
2018-02-28,17400,19450,16150,17700,3967229,17700
2018-03-02,16900,18450,16250,17200,1712310,17200
2018-03-05,16750,17900,16400,17300,1031511,17300
2018-03-06,17450,19150,17100,17200,1647180,17200
2018-03-08,16150,16700,15600,16200,893344,16200
2018-03-09,16000,16750,15800,16400,571659,16400
2018-03-12,16400,17400,16300,17150,645406,17150
2018-03-13,17200,18500,16750,18200,1115210,18200
2018-03-14,18400,19350,17800,18200,1033639,18200
2018-03-15,18050,18550,17600,18550,492930,18550
2018-03-16,19200,19250,17900,18550,466433,18550
2018-03-19,18200,18200,17450,17650,452744,17650
2018-03-20,17150,17950,16850,17750,394596,17750
2018-03-21,17700,17750,16600,16700,591589,16700
2018-03-22,17000,19350,16850,18150,1679213,18150
2018-03-23,17450,17600,15650,16100,880623,16100
2018-03-26,15900,16900,14850,16850,727610,16850
2018-03-27,17350,18000,16650,16900,505259,16900
2018-03-28,16500,18600,16250,17600,1143076,17600
2018-03-29,18650,18900,17600,17800,1137586,17800
2018-03-30,17900,23100,17550,23100,5520336,23100
2018-04-02,24050,29000,23350,25750,6891589,25750
2018-04-03,25600,26200,21900,23450,4477343,23450
2018-04-04,22700,24400,21500,21900,2508635,21900
2018-04-05,22400,23400,20500,21500,1093,21500
2018-04-06,21300,22750,20800,21950,1517178,21950
2018-04-09,21650,22900,21250,22450,1194237,22450
2018-04-10,22500,23950,22100,23650,1479089,23650
2018-04-11,23950,24500,22850,22900,1353733,22900
2018-04-12,23400,24750,21800,22950,1715311,22950
2018-04-13,22750,29800,21900,27700,7618859,27700
2018-04-16,28900,30600,27450,27850,2820657,27850
2018-04-17,26650,26800,23750,24200,2733164,24200
2018-04-18,23750,29400,22700,25250,6460349,25250
2018-04-19,24400,24600,21850,22400,1530105,22400
2018-04-20,22400,23200,21350,21850,1048004,21850
2018-04-23,21900,22000,19500,20250,1445347,20250
2018-04-24,19500,23350,19350,19800,2177808,19800
2018-04-25,19800,20900,19600,20500,538322,20500
2018-04-26,21050,21950,20950,21300,710699,21300
2018-04-27,21300,22550,20850,22100,703327,22100
2018-04-30,22400,22700,20050,20950,776867,20950
2018-05-02,20000,21200,19000,19500,864084,19500
2018-05-03,21550,22100,19500,19750,888318,19750
2018-05-04,19500,19650,18500,18600,570570,18600
2018-05-08,18700,19150,16750,16750,572812,16750
2018-05-09,17100,20900,16200,18600,2374507,18600
2018-05-10,18250,18300,17500,17900,469358,17900
2018-05-11,18050,18750,17700,18000,374741,18000
2018-05-14,18000,18300,16800,17550,556752,17550
2018-05-15,17800,18100,17100,17300,325633,17300
2018-05-16,17450,18150,17200,17350,529970,17350
2018-05-17,17600,17850,17150,17300,183653,17300
2018-05-18,17100,17550,16850,17200,271176,17200
2018-05-21,17350,18350,17100,17700,352138,17700
2018-05-23,17900,18000,17000,17050,342329,17050
2018-05-24,17200,17350,16900,17250,234328,17250
2018-05-25,17000,18100,16950,17750,471518,17750
2018-05-28,17100,17400,16650,17200,504144,17200
2018-05-29,17400,17400,16850,16850,302011,16850
2018-05-30,16950,17000,15900,16300,487714,16300
2018-05-31,16450,16450,15800,16350,279001,16350
2018-06-01,16550,18100,16250,17800,671451,17800
2018-06-04,17950,18750,17500,17800,569638,17800
2018-06-05,18150,18950,17700,18700,674659,18700
2018-06-07,18850,19150,18250,18500,391641,18500
2018-06-08,18250,18300,17250,17800,396577,17800
2018-06-11,17950,18100,17050,17100,187916,17100
2018-06-12,17050,17600,16600,16800,294973,16800
2018-06-14,16650,17200,16300,16800,175068,16800
2018-06-15,17000,17600,16900,16900,178488,16900
2018-06-18,16900,17250,15650,16250,253436,16250
2018-06-19,16000,16350,14950,15150,276056,15150
2018-06-20,15100,16150,14900,15550,259976,15550
2018-06-21,15350,15550,14850,14850,178047,14850
2018-06-22,14700,15400,14000,15400,263666,15400
2018-06-25,16000,16250,15550,15750,261107,15750
2018-06-26,15350,15400,14950,15350,185302,15350
2018-06-27,15350,15650,14950,15000,174105,15000
2018-06-28,14750,14950,14050,14200,223059,14200
2018-06-29,14150,14700,13400,13950,247010,13950
2018-07-02,13950,14150,12900,13000,223126,13000
2018-07-03,13400,13450,12100,12900,289663,12900
2018-07-04,12700,15450,12550,14250,690137,14250
2018-07-05,14100,14250,13200,13450,232104,13450
2018-07-06,13450,15550,12900,14000,678632,14000
2018-07-09,14050,15100,14000,14250,293389,14250
2018-07-10,14450,14650,14150,14500,116532,14500
2018-07-11,14350,14450,13900,13900,121912,13900
2018-07-12,14000,14200,13500,14100,118061,14100
2018-07-13,13900,14500,13800,14350,111846,14350
2018-07-16,14450,14600,14250,14350,85148,14350
2018-07-17,14300,14650,14250,14300,93302,14300
2018-07-18,14400,14500,13500,13600,237683,13600
2018-07-19,13600,13850,13000,13150,150923,13150
2018-07-20,13150,13400,12850,13050,120560,13050
2018-07-23,12950,13150,11800,11800,214966,11800
2018-07-24,11700,12350,11500,11900,146884,11900
2018-07-26,11200,11450,10700,11300,216877,11300
2018-07-27,11150,11800,11150,11750,123369,11750
2018-07-30,11550,12500,11450,12100,163072,12100
2018-07-31,12000,12300,11750,12300,95648,12300
2018-08-01,12300,12900,12200,12750,170935,12750
2018-08-02,12650,12800,12100,12300,98439,12300
2018-08-03,12400,13000,12300,12750,132561,12750
2018-08-06,12950,14350,12900,13200,572021,13200
2018-08-07,13200,13700,12950,13500,151712,13500
2018-08-08,13650,13750,13050,13050,127093,13050
2018-08-09,13150,13800,12900,13650,235104,13650
2018-08-10,13800,14850,13750,14150,495787,14150
2018-08-13,13900,14150,13200,13200,182541,13200
2018-08-14,13350,13600,13050,13400,109544,13400
2018-08-16,12950,13450,12800,13450,77689,13450
2018-08-17,14000,14250,13800,13900,218857,13900
2018-08-20,14250,14600,13900,14050,300034,14050
2018-08-21,14150,14500,14050,14500,220281,14500
2018-08-22,14450,14500,14250,14450,113958,14450
2018-08-23,14500,14650,13800,14400,233486,14400
2018-08-24,14500,15000,14250,14750,278298,14750
2018-08-27,14800,15150,14600,15050,199916,15050
2018-08-28,15350,15450,15050,15150,173113,15150
2018-08-29,15200,15250,14900,15000,109059,15000
2018-08-30,15100,15250,14700,15200,138582,15200
2018-08-31,15300,16000,15200,15800,373980,15800
2018-09-03,15800,16050,15450,15750,225634,15750
2018-09-04,15700,15850,15550,15850,119113,15850
2018-09-05,15900,15900,15300,15300,161219,15300
2018-09-06,15150,15600,14750,15550,197464,15550
2018-09-07,15550,15550,14850,14950,145128,14950
2018-09-10,14950,15100,14150,14200,210548,14200
2018-09-11,14100,14650,14050,14350,123006,14350
2018-09-12,14350,15300,14100,15300,330916,15300
2018-09-13,15350,15550,14900,15000,158169,15000
2018-09-14,15150,15350,14700,15100,161181,15100
2018-09-17,15000,15500,14800,15000,174775,15000
2018-09-18,14700,15350,14500,15350,221838,15350
2018-09-19,15800,16000,15350,15550,387492,15550
2018-09-20,15700,16250,15300,15300,586803,15300
2018-09-21,15500,15750,15250,15450,173181,15450
2018-09-27,15250,15800,15050,15700,230326,15700
2018-09-28,15850,17100,15600,16300,720821,16300
2018-10-01,16500,17300,15900,16250,513470,16250
2018-10-02,16250,16800,15100,15250,326792,15250
2018-10-04,15250,15500,14500,14850,209319,14850
2018-10-05,14600,15000,13950,14200,244358,14200
2018-10-08,13900,14300,13500,13500,151768,13500
2018-10-10,13400,13600,12700,12800,202312,12800
2018-10-11,12100,12550,11850,12050,235874,12050
2018-10-12,11800,13100,11800,12900,293350,12900
2018-10-15,12900,13150,12200,12350,131648,12350
2018-10-16,12350,12800,12300,12550,107944,12550
2018-10-17,12950,13150,12300,12550,133765,12550
2018-10-18,12450,12750,12200,12450,71420,12450
2018-10-19,12250,12700,12150,12600,74629,12600
2018-10-22,12600,12750,12350,12550,71436,12550
2018-10-23,12500,12650,11850,11900,104711,11900
2018-10-24,12100,12250,10900,11250,121997,11250
2018-10-25,10750,11050,10350,10900,194396,10900
2018-10-26,11050,11100,10250,10400,146825,10400
2018-10-29,10150,10650,9900,9910,171406,9910
2018-10-30,9610,10350,9560,10350,182302,10350
2018-10-31,10550,10550,10050,10350,86374,10350
2018-11-01,10450,11100,10400,10450,144349,10450
2018-11-02,11000,11500,10950,11350,194391,11350
2018-11-05,11350,11950,11050,11750,121800,11750
2018-11-06,12000,12450,11800,12050,166601,12050
2018-11-07,12100,12350,11800,11900,133630,11900
2018-11-08,12050,12200,11850,11850,78315,11850
2018-11-09,12000,12000,11050,11500,109257,11500
2018-11-12,11200,11450,10550,10550,136140,10550
2018-11-13,10150,11150,10000,11100,171237,11100
2018-11-14,10950,11400,10900,11150,80159,11150
2018-11-15,10900,11400,10800,11300,120183,11300
2018-11-16,11350,11950,11250,11950,119695,11950
2018-11-19,11950,12400,11900,12200,107161,12200
2018-11-20,11900,12450,11700,12400,112200,12400
