,Open,High,Low,Close,Volume,Adj Close
2017-12-18,1820,1820,1740,1775,112750,1775
2017-12-19,1770,1810,1645,1655,341752,1655
2017-12-21,1660,1670,1580,1605,118431,1605
2017-12-22,1605,1615,1575,1610,95337,1610
2017-12-26,1640,1640,1585,1585,73169,1585
2017-12-27,1570,1620,1565,1590,90705,1590
2017-12-28,1590,1620,1585,1620,76020,1620
2018-01-02,1600,1660,1600,1650,71968,1650
2018-01-03,1650,1675,1635,1635,196660,1635
2018-01-04,1665,1665,1630,1645,205592,1645
2018-01-05,1645,1700,1640,1700,147480,1700
2018-01-08,1680,1710,1650,1660,101959,1660
2018-01-09,1655,1685,1630,1660,176616,1660
2018-01-10,1655,1685,1610,1665,184418,1665
2018-01-11,1660,1720,1660,1710,237742,1710
2018-01-12,1680,1730,1680,1710,121147,1710
2018-01-15,1695,1740,1655,1660,190514,1660
2018-01-16,1670,1725,1650,1705,278955,1705
2018-01-17,1700,1770,1685,1755,422008,1755
2018-01-18,1765,1775,1740,1745,220715,1745
2018-01-19,1755,2075,1735,1865,3015261,1865
2018-01-22,1810,1935,1790,1935,805480,1935
2018-01-23,1920,1935,1845,1880,495265,1880
2018-01-24,1865,1905,1825,1835,310918,1835
2018-01-25,1860,1915,1835,1915,312218,1915
2018-01-26,1910,1930,1870,1910,318504,1910
2018-01-29,1920,1955,1895,1895,421686,1895
2018-01-30,1905,1905,1830,1900,230754,1900
2018-01-31,1940,1965,1880,1965,613636,1965
2018-02-01,2015,2145,1975,2120,2375184,2120
2018-02-02,2290,2290,2000,2055,2591322,2055
2018-02-05,2030,2160,1970,2005,850425,2005
2018-02-06,1905,1960,1855,1940,658396,1940
2018-02-07,2005,2025,1925,1925,432484,1925
2018-02-08,1940,2230,1930,2085,3673546,2085
2018-02-09,2015,2085,2005,2080,542764,2080
2018-02-12,2015,2145,2040,2040,623098,2040
2018-02-13,2080,2195,2050,2155,1795521,2155
2018-02-14,2195,2270,2115,2155,2119549,2155
2018-02-19,2195,2200,2065,2090,746262,2090
2018-02-20,2070,2115,2035,2055,414439,2055
2018-02-21,2065,2540,2025,2260,6075669,2260
2018-02-22,2230,2275,2180,2275,1151837,2275
2018-02-23,2250,2390,2205,2290,2339801,2290
2018-02-26,2355,2650,2290,2490,8500886,2490
2018-02-27,2520,2735,2430,2460,6957823,2460
2018-02-28,2405,2455,2335,2370,1412399,2370
2018-03-02,2300,2455,2295,2400,809745,2400
2018-03-05,2400,2480,2320,2415,877480,2415
2018-03-06,2430,2730,2430,2670,4202201,2670
2018-03-08,2505,2665,2500,2600,1136389,2600
2018-03-09,2620,2790,2620,2785,2077754,2785
2018-03-12,2815,2905,2705,2815,1776455,2815
2018-03-13,2855,2880,2755,2870,1160515,2870
2018-03-14,2870,2870,2770,2850,1160723,2850
2018-03-15,2820,2845,2735,2750,1142414,2750
2018-03-16,2730,2810,2575,2690,1418156,2690
2018-03-19,2700,2770,2630,2695,717081,2695
2018-03-20,2660,2735,2590,2675,997465,2675
2018-03-21,2690,2690,2490,2505,1725275,2505
2018-03-22,2490,2540,2375,2475,1561076,2475
2018-03-23,2375,2445,2245,2290,1791985,2290
