,Open,High,Low,Close,Volume,Adj Close
2017-12-18,5120,5150,4995,5000,110107,5000
2017-12-19,5000,5060,4850,5000,144661,5000
2017-12-21,4740,4955,4685,4955,104355,4955
2017-12-22,4955,5110,4820,5100,91794,5100
2017-12-26,5000,5110,5000,5010,75699,5010
2017-12-27,4985,5040,4870,4870,75205,4870
2017-12-28,4870,4985,4860,4935,50714,4935
2018-01-01,4935,4935,4935,4935,0,4935
2018-01-02,4935,4990,4790,4855,105858,4855
2018-01-03,4855,4930,4810,4820,86292,4820
2018-01-04,4835,4900,4830,4855,118670,4855
2018-01-05,4885,4955,4840,4900,75170,4900
2018-01-08,4900,5120,4700,5020,382548,5020
2018-01-09,5050,5050,4815,4945,148869,4945
2018-01-10,4945,5030,4600,4805,173519,4805
2018-01-11,4805,4875,4745,4825,92759,4825
2018-01-12,4830,4940,4705,4770,107590,4770
2018-01-15,4800,4855,4730,4815,102099,4815
2018-01-16,4760,4860,4745,4795,48514,4795
2018-01-17,4840,5220,4775,5150,372023,5150
2018-01-18,5200,5760,5200,5690,916976,5690
2018-01-19,5540,5640,5150,5330,427506,5330
2018-01-22,5330,5480,5070,5150,235153,5150
2018-01-23,5150,5180,5060,5150,145787,5150
2018-01-24,5100,5230,5040,5060,164978,5060
2018-01-25,5050,5120,4990,5070,138911,5070
2018-01-26,5100,5240,5060,5230,199206,5230
2018-01-29,5200,5230,5120,5150,161544,5150
2018-01-30,5120,5150,4975,4985,178282,4985
2018-01-31,4915,5020,4750,4985,324808,4985
2018-02-01,5020,5040,4845,4935,89836,4935
2018-02-02,5000,5000,4820,4880,100285,4880
2018-02-05,4815,4815,4465,4655,198952,4655
2018-02-06,4495,4700,4365,4525,186964,4525
2018-02-07,4535,4620,4450,4450,82660,4450
2018-02-08,4450,5200,4450,4915,494140,4915
2018-02-09,4770,4935,4725,4905,98285,4905
2018-02-12,4770,4935,4725,4835,85571,4835
2018-02-13,4840,4890,4670,4675,65393,4675
2018-02-14,4750,4990,4730,4865,117961,4865
2018-02-19,5050,5070,4920,4960,107462,4960
2018-02-20,4960,5170,4960,5110,168156,5110
2018-02-21,5110,5270,4800,5080,566060,5080
2018-02-22,5160,5900,5070,5690,1276205,5690
2018-02-23,5610,5940,5500,5900,540011,5900
2018-02-26,6000,6070,5750,5980,292738,5980
2018-02-27,6090,6490,5990,6450,695312,6450
2018-02-28,6460,7020,6460,6670,1281160,6670
2018-03-02,6330,6440,5560,5800,1395148,5800
2018-03-05,5650,5760,5170,5170,571053,5170
2018-03-06,5290,5610,5200,5560,434931,5560
2018-03-08,5630,5630,5470,5520,204221,5520
2018-03-09,5600,5640,5340,5570,263159,5570
2018-03-12,6120,6480,5760,5960,1064031,5960
2018-03-13,6020,6240,5840,6090,345081,6090
2018-03-14,6170,6470,6030,6130,656655,6130
2018-03-15,6230,6230,5740,5920,425529,5920
2018-03-16,6000,6180,5860,6100,334599,6100
2018-03-19,5950,6450,5950,6250,437589,6250
2018-03-20,6220,6450,6210,6260,238755,6260
2018-03-21,6260,6350,6060,6180,157043,6180
2018-03-22,6130,6200,5840,5870,346719,5870
2018-03-23,5640,5990,5640,5750,200066,5750
2018-03-26,5700,5850,5650,5840,166043,5840
2018-03-27,5890,6380,5890,6190,496075,6190
2018-03-28,6190,6190,5760,5760,475014,5760
2018-03-29,5540,5650,4800,4925,1751932,4925
2018-03-30,4645,4840,4520,4705,1035838,4705
2018-04-02,4740,5070,4580,4900,701610,4900
2018-04-03,4805,4980,4805,4900,236921,4900
2018-04-04,5100,5290,4960,5150,521130,5150
2018-04-05,5170,5360,5090,5210,11,5210
2018-04-06,5200,5300,5000,5110,380239,5110
2018-04-09,5080,5100,4920,5030,192417,5030
2018-04-10,4960,5090,4900,5060,148162,5060
2018-04-11,5080,5250,4960,5240,241002,5240
2018-04-12,5220,5520,5150,5500,396313,5500
2018-04-13,5500,5700,5390,5610,412613,5610
2018-04-16,5800,6090,5640,6030,833380,6030
2018-04-17,6190,6210,5840,6050,391211,6050
2018-04-18,6050,6130,5630,5840,471153,5840
2018-04-19,5840,5970,5700,5890,209826,5890
2018-04-20,6000,6000,5800,5890,141534,5890
2018-04-24,5900,5950,5570,5890,272125,5890
2018-04-25,5720,6050,5720,5950,236030,5950
2018-04-26,6200,6240,5760,5910,445634,5910
2018-04-27,6110,6110,5760,5890,218497,5890
2018-04-30,5890,5910,5550,5550,217846,5550
2018-05-02,5560,5570,5250,5350,220806,5350
2018-05-03,5320,5750,5300,5670,185385,5670
2018-05-04,5670,5800,5530,5670,142014,5670
2018-05-08,5680,5760,5300,5300,195265,5300
2018-05-09,5310,6100,5240,5990,459579,5990
2018-05-10,6000,6140,5830,5970,443712,5970
2018-05-11,5960,6120,5900,6010,223486,6010
2018-05-14,6010,6020,5700,5910,204030,5910
2018-05-15,5920,5920,5730,5860,97427,5860
2018-05-16,5860,5860,5520,5560,165157,5560
2018-05-17,5530,5780,5530,5760,33821,5760
2018-05-18,5650,5810,5650,5790,97771,5790
2018-05-21,5800,5880,5690,5780,132921,5780
2018-05-23,5800,5840,5660,5700,134447,5700
2018-05-24,5750,5930,5660,5790,178413,5790
2018-05-25,5720,5850,5620,5690,124506,5690
2018-05-28,5660,5720,5500,5580,180902,5580
2018-05-29,5580,5640,5470,5470,107771,5470
2018-05-30,5200,5260,4855,5250,599838,5250
2018-05-31,5260,5640,5260,5590,285881,5590
2018-06-01,5540,5630,5400,5470,134422,5470
2018-06-04,5500,5500,5230,5240,139274,5240
2018-06-05,5240,5360,5220,5360,91705,5360
2018-06-07,5360,5830,5300,5650,218696,5650
2018-06-08,5820,6300,5730,6080,887322,6080
2018-06-11,6000,6790,5890,6650,1414306,6650
2018-06-12,6700,6890,6060,6060,729660,6060
2018-06-14,5970,6200,5640,5920,418783,5920
2018-06-15,5880,6150,5690,5690,437238,5690
2018-06-18,5790,5800,5500,5670,258857,5670
2018-06-19,5590,5750,5410,5600,160803,5600
2018-06-20,5500,5590,5440,5590,128978,5590
2018-06-21,5570,5650,5330,5330,242597,5330
2018-06-22,5350,5360,5100,5130,218037,5130
2018-06-25,5130,5500,5100,5400,137720,5400
2018-06-26,5300,5460,5230,5330,91644,5330
2018-06-27,5500,5500,5290,5300,134741,5300
2018-06-28,5240,5340,5150,5150,114961,5150
2018-06-29,5290,5290,5040,5130,86926,5130
2018-07-02,5050,5120,4800,4800,241563,4800
2018-07-03,4800,5200,4765,5100,108174,5100
2018-07-04,5000,5080,4805,4950,149971,4950
2018-07-05,4930,4930,4770,4800,71413,4800
2018-07-06,4810,4915,4590,4825,91425,4825
2018-07-09,4850,4935,4705,4730,55306,4730
2018-07-10,4685,5060,4685,4965,112459,4965
2018-07-11,5040,5180,4830,4910,170531,4910
2018-07-12,4865,4900,4535,4665,410034,4665
2018-07-13,4660,4720,4615,4655,64254,4655
2018-07-16,4590,4740,4590,4640,68036,4640
2018-07-17,3940,4430,3725,4400,817496,4400
2018-07-18,4400,4495,4220,4430,254659,4430
2018-07-19,4320,4440,3980,4080,309985,4080
2018-07-20,4100,4180,3970,4095,130326,4095
2018-07-23,3985,4040,3800,3800,217991,3800
2018-07-24,3800,4060,3800,4050,140024,4050
2018-07-26,4010,4110,4000,4085,83647,4085
2018-07-27,4020,4190,3920,4190,170954,4190
2018-07-30,4180,4290,4015,4200,151691,4200
2018-07-31,4200,4245,4070,4135,143160,4135
2018-08-01,4135,4340,4080,4155,584396,4155
2018-08-02,4090,4150,3845,4150,504435,4150
2018-08-03,3590,4125,3575,4055,1463225,4055
2018-08-06,3970,4080,3900,4040,251018,4040
2018-08-07,4040,4100,4010,4060,169966,4060
2018-08-08,4025,4090,3995,4060,143681,4060
2018-08-09,4050,4050,3960,4020,178961,4020
