Date,Open,High,Low,Close,Volume,Adj Close
2018-01-01,10000,10000,10000,10000,0,10000
2018-01-02,10250,10500,9920,10500,249423,10500
2018-01-03,10600,10600,10150,10500,183896,10500
2018-01-04,10550,10650,10300,10300,177056,10300
2018-01-05,10300,10600,10150,10450,186630,10450
2018-01-08,10550,11000,10300,10500,558110,10500
2018-01-09,10350,10600,10250,10400,151190,10400
2018-01-10,10400,10550,10200,10550,184684,10550
2018-01-11,10500,10500,9860,10200,368026,10200
2018-01-12,10150,10550,9960,10300,225324,10300
2018-01-15,10350,10400,10100,10150,136060,10150
2018-01-16,10500,10700,10200,10400,238249,10400
2018-01-17,10300,10350,10000,10150,203233,10150
2018-01-18,10150,10400,10100,10350,152855,10350
2018-01-19,10400,10450,10150,10150,127877,10150
2018-01-22,10050,10200,9970,9990,190197,9990
2018-01-23,10150,10200,10000,10050,140273,10050
2018-01-24,10050,10250,9950,10250,373445,10250
2018-01-25,10250,10300,10100,10150,131230,10150
2018-01-26,10150,10700,10150,10600,511340,10600
2018-01-29,10800,11000,10550,11000,414497,11000
2018-01-30,10700,11300,10650,11300,367843,11300
2018-01-31,11100,11200,10850,10850,194648,10850
2018-02-01,10850,11100,10600,10850,172850,10850
2018-02-02,10700,11000,10250,10350,195952,10350
2018-02-05,10000,10150,9930,10000,214310,10000
2018-02-06,9690,10300,9410,10200,349187,10200
2018-02-07,10300,10300,9850,9900,221634,9900
2018-02-08,9900,10200,9850,10100,122171,10100
2018-02-09,9850,10100,9720,10100,98022,10100
2018-02-12,9850,10250,9720,10100,71089,10100
2018-02-13,10150,10200,9990,10000,70116,10000
2018-02-14,10000,10550,9960,10500,135769,10500
2018-02-19,10500,10650,10200,10550,121589,10550
2018-02-20,10500,10550,10200,10200,59788,10200
2018-02-21,10350,10500,10100,10400,84615,10400
2018-02-22,10300,10650,10250,10400,93429,10400
2018-02-23,10400,10450,10150,10400,77442,10400
2018-02-26,10400,10650,10150,10150,104321,10150
2018-02-27,10150,10300,10000,10250,84635,10250
2018-02-28,10250,11000,10150,10850,668925,10850
2018-03-02,10800,11150,10600,10750,291683,10750
2018-03-05,10750,10900,10100,10300,177649,10300
2018-03-06,10350,10600,10250,10500,110453,10500
2018-03-08,11400,11650,10800,11200,489408,11200
2018-03-09,10950,11250,10900,11000,213737,11000
2018-03-12,11000,11150,10750,10800,182617,10800
2018-03-13,10850,11350,10750,10750,310028,10750
2018-03-14,10800,10950,10300,10700,181100,10700
2018-03-15,10650,10700,10200,10400,173060,10400
2018-03-16,10400,11000,10350,10900,206726,10900
2018-03-19,10900,10900,10350,10450,118622,10450
2018-03-20,10400,10700,10300,10650,94301,10650
2018-03-21,10550,10950,10550,10600,189513,10600
2018-09-28,687,831,687,810,7945490,810
2018-10-01,822,1070,822,830,4848125,830
2018-10-02,830,940,800,800,2740848,800
