,Open,High,Low,Close,Volume,Adj Close
2017-12-18,1890,2250,1850,2210,18287757,2210
2017-12-19,2010,2135,1630,1795,10481260,1795
2017-12-21,1670,1940,1670,1815,7327577,1815
2017-12-22,2050,2135,1755,1830,10675928,1830
2017-12-26,1880,1920,1700,1700,2475210,1700
2017-12-27,1735,1810,1710,1770,2019945,1770
2017-12-28,1740,1850,1680,1695,2633513,1695
2018-01-01,1695,1695,1695,1695,0,1695
2018-01-02,1695,1775,1690,1770,954013,1770
2018-01-03,1815,1815,1720,1735,1014794,1735
2018-01-04,1755,1945,1730,1840,5379909,1840
2018-01-05,1860,1890,1795,1890,2522750,1890
2018-01-08,1910,1980,1850,1950,3552762,1950
2018-01-09,1940,1940,1840,1875,1405069,1875
2018-01-10,1845,1865,1790,1805,918266,1805
2018-01-11,1735,1765,1600,1670,1479726,1670
2018-01-12,1730,1735,1630,1675,653943,1675
2018-01-15,1710,1790,1690,1785,771320,1785
2018-01-16,1795,1845,1745,1780,619796,1780
2018-01-17,1780,1780,1705,1765,423542,1765
2018-01-18,1775,1900,1750,1900,1991551,1900
2018-01-19,1920,2075,1880,2025,3080758,2025
2018-01-22,2050,2080,1990,2025,1141944,2025
2018-01-23,2050,2190,1960,2020,1583832,2020
2018-01-24,2045,2170,2020,2025,1226561,2025
2018-01-25,2025,2125,2025,2075,919985,2075
2018-01-26,2105,2250,2000,2050,3205177,2050
2018-01-29,2085,2240,2080,2185,1765437,2185
2018-01-30,2150,2175,2080,2170,1265579,2170
2018-01-31,2155,2455,2115,2330,3768127,2330
2018-02-01,2350,2370,2255,2310,1316191,2310
2018-02-02,2300,2300,2075,2180,891479,2180
2018-02-05,2075,2150,1885,1985,937664,1985
2018-02-06,1870,2065,1820,2045,1393783,2045
2018-02-07,2130,2430,2095,2245,3145097,2245
2018-02-08,2135,2915,2030,2915,12773560,2915
2018-02-09,3110,3650,2900,3650,40408376,3650
2018-02-12,3110,3650,3400,3650,9033853,3650
2018-02-13,3735,3820,3465,3585,6433828,3585
2018-02-14,3455,3535,3300,3425,3928080,3425
2018-02-19,3575,4050,3350,3380,14033675,3380
2018-02-20,3310,3375,3085,3155,4090325,3155
2018-02-21,3205,3285,3150,3160,4422187,3160
2018-02-22,3085,3190,3030,3100,2446620,3100
2018-02-23,3130,3235,3010,3020,2897316,3020
2018-02-26,3060,3320,3060,3150,6711344,3150
2018-02-27,3155,3240,3065,3170,2186037,3170
2018-02-28,3255,3275,3030,3040,1926902,3040
2018-03-02,2975,3130,2950,2990,993293,2990
