,Open,High,Low,Close,Volume,Adj Close
2017-12-19,17500,17550,17100,17200,53955,17148
2017-12-21,17450,17500,16950,17050,62411,16999
2017-12-22,17200,17200,16600,17000,36489,16949
2017-12-26,16800,17050,16800,16800,36354,16750
2017-12-27,16900,17200,16850,17050,31116,17050
2017-12-28,17100,17300,17050,17150,23951,17150
2018-01-01,17150,17150,17150,17150,0,17150
2018-01-02,17300,17700,17300,17600,48130,17600
2018-01-03,17600,17800,17400,17650,50409,17650
2018-01-04,17800,17900,17550,17650,60375,17650
2018-01-05,17800,17850,17450,17600,72595,17600
2018-01-08,17700,17700,17100,17200,57414,17200
2018-01-09,17300,17350,17000,17250,67046,17250
2018-01-10,17350,17500,17150,17500,51522,17500
2018-01-11,17500,17650,17350,17600,73120,17600
2018-01-12,17500,17650,17400,17450,49180,17450
2018-01-15,17700,17700,17350,17450,42132,17450
2018-01-16,17700,17800,17450,17600,56755,17600
2018-01-17,17550,17550,17300,17400,36920,17400
2018-01-18,17450,17800,17450,17550,58312,17550
2018-01-19,17550,18100,17550,17800,71301,17800
2018-01-22,17900,17950,17650,17800,38317,17800
2018-01-23,17800,17900,17700,17850,44269,17850
2018-01-24,17850,18100,17750,18050,71994,18050
2018-01-25,18050,18200,17950,18100,34554,18100
2018-01-26,18150,18300,18000,18300,57542,18300
2018-01-29,18500,18750,18500,18700,158465,18700
2018-01-30,19900,19900,18550,18550,306929,18550
2018-01-31,18550,18550,17900,18150,81089,18150
2018-02-01,18050,18150,17800,17950,53565,17950
2018-02-02,17950,18000,17450,17800,98985,17800
2018-02-05,17500,17650,17300,17350,76419,17350
2018-02-06,16900,17250,16650,17250,96164,17250
2018-02-07,17400,17550,17200,17200,53756,17200
2018-02-08,17400,17400,16900,17400,28714,17400
2018-02-09,16900,17300,16900,17150,24698,17150
2018-02-12,16900,17600,16900,17550,42035,17550
2018-02-13,17600,17700,17400,17650,31282,17650
2018-02-14,17650,17700,17450,17700,19705,17700
2018-02-19,17700,17900,17500,17750,35322,17750
2018-02-20,17800,17800,17550,17650,17503,17650
2018-02-21,17650,17800,17500,17700,25077,17700
2018-02-22,17700,17700,17350,17400,31531,17400
2018-02-23,17250,17650,17250,17600,32193,17600
2018-02-26,17600,17750,17500,17550,30992,17550
2018-02-27,17550,17600,17400,17500,32733,17500
2018-02-28,17500,17500,17200,17300,28037,17300
2018-03-02,17300,17300,17000,17150,29818,17150
2018-03-05,17150,17150,16800,17000,32691,17000
2018-03-06,17050,17200,17000,17100,21700,17100
2018-03-08,17100,17200,16850,17050,18543,17050
2018-03-09,17000,17200,17000,17150,26941,17150
2018-03-12,17200,17550,17150,17450,50322,17450
2018-03-13,17300,17500,17300,17500,18674,17500
2018-03-14,17450,17600,17400,17400,30242,17400
2018-03-15,17500,17900,17500,17750,57645,17750
2018-03-16,17700,17750,17550,17650,21686,17650
2018-03-19,18000,18050,17650,17650,62022,17650
2018-03-20,17800,17800,17350,17450,31361,17450
2018-03-21,17450,17500,17300,17450,26984,17450
2018-03-22,17550,17800,17450,17700,62921,17700
2018-03-23,17400,17500,17050,17100,58876,17100
2018-03-26,17100,17750,17000,17750,52272,17750
2018-03-27,17900,18700,17850,18700,323561,18700
2018-03-28,19150,19250,17950,18000,279126,18000
2018-03-29,18000,18250,17700,17900,66899,17900
2018-03-30,17850,18100,17750,17800,72526,17800
2018-04-02,17750,18100,17700,17950,44067,17950
2018-04-03,17950,18150,17800,18150,46915,18150
2018-04-04,18200,18300,17900,18000,83328,18000
2018-04-05,18100,18150,17900,18050,44309,18050
2018-04-06,18050,18450,17900,18450,63904,18450
2018-04-09,18550,18850,18450,18850,128617,18850
2018-04-10,18900,19800,18800,19550,399724,19550
2018-04-11,19750,19800,19400,19650,126453,19650
2018-04-12,19800,20250,18800,19100,229510,19100
2018-04-13,19050,19050,18450,19050,66145,19050
2018-04-16,19100,19900,19100,19900,115336,19900
2018-04-17,19850,20150,19700,20050,131615,20050
2018-04-18,20150,21000,19900,20800,256663,20800
2018-04-19,21000,23350,21000,23000,640496,23000
2018-04-20,22800,23850,22150,23300,302759,23300
2018-04-23,23000,25200,23000,24300,295669,24300
2018-04-24,24400,24600,23750,23900,99686,23900
2018-04-25,23400,24450,23250,24450,114318,24450
2018-04-26,24600,25450,24300,24800,128535,24800
2018-04-27,25150,25850,24300,24600,155010,24600
2018-04-30,24000,25300,23400,24000,207413,24000
2018-05-02,24150,25350,23550,25150,160893,25150
2018-05-03,25300,25350,24200,24400,99686,24400
2018-05-04,24000,25000,23950,24500,62309,24500
2018-05-08,24500,25600,24350,25000,130970,25000
2018-05-09,25400,25500,23500,25000,83456,25000
2018-05-10,24900,25100,23850,24250,80543,24250
2018-05-11,24450,24450,23900,24050,41103,24050
2018-05-14,24250,24250,22100,23450,175019,23450
2018-05-15,23650,24450,23600,24400,108668,24400
2018-05-16,24200,24200,23500,23900,97504,23900
2018-05-17,23900,24550,23800,24500,54642,24500
2018-05-18,24600,24750,23800,24050,43832,24050
2018-05-21,23950,24200,23100,23900,54740,23900
2018-05-23,23500,24050,23350,23750,43162,23750
2018-05-24,23550,23950,23350,23650,35207,23650
2018-05-25,23300,23900,22800,23600,37804,23600
2018-05-28,23800,25050,23550,24600,72888,24600
2018-05-29,24800,24850,23450,23500,93622,23500
2018-05-30,23650,24250,22800,23150,129148,23150
2018-05-31,23150,24800,23150,24800,164043,24800
2018-06-01,23500,23950,21450,22200,252139,22200
2018-06-04,22200,22300,21200,21900,76623,21900
2018-06-05,21400,22100,21400,21950,42982,21950
2018-06-07,21950,23100,21950,22550,57220,22550
2018-06-08,22550,22850,22100,22150,31272,22150
2018-06-11,22150,22350,21700,22200,28036,22200
2018-06-12,22150,22400,21850,21950,19683,21950
2018-06-14,21950,21950,21200,21200,21385,21200
2018-06-15,20650,24000,20650,22300,94631,22300
2018-06-18,22050,22800,21500,21900,65329,21900
2018-06-19,21750,22250,21700,21700,36893,21700
2018-06-20,21600,23000,21600,22750,41218,22750
2018-06-21,22450,23000,22300,22650,20674,22650
2018-06-22,22650,23150,22200,22550,36308,22550
2018-06-25,22600,23050,22400,22600,23121,22600
2018-06-26,22450,22800,21900,22600,33219,22600
2018-06-27,22600,22600,21950,21950,28475,21950
2018-06-28,21550,22350,21550,21650,34387,21650
2018-06-29,21600,22250,21150,21650,49061,21650
2018-07-02,21600,22700,21600,22450,34951,22450
2018-07-03,22400,23000,22200,22600,49122,22600
2018-07-04,22800,23450,22550,23150,41914,23150
2018-07-05,23250,23300,22100,22500,34872,22500
2018-07-06,22800,22800,21700,22400,37558,22400
2018-07-09,22300,23200,21900,23050,48737,23050
2018-07-10,23000,23350,22250,22450,57499,22450
2018-07-11,22450,22450,21600,21900,62317,21900
2018-07-12,21750,22300,21400,22300,49892,22300
2018-07-13,22400,22800,22000,22750,30402,22750
2018-07-16,22750,22900,22100,22700,46177,22700
2018-07-17,22100,23400,21900,23050,152134,23050
2018-07-18,20000,21800,19800,20200,282239,20200
2018-07-19,20400,20500,19350,19550,54660,19550
2018-07-20,19150,19650,19000,19100,36826,19100
2018-07-23,18700,18950,18100,18250,59176,18250
2018-07-24,18450,18750,18050,18250,34884,18250
2018-07-26,17850,18150,17700,18000,40902,18000
2018-07-27,17700,18300,17700,18250,13453,18250
2018-07-30,18200,19200,18050,19150,47400,19150
2018-07-31,19500,20500,19350,19900,95718,19900
2018-08-01,19950,20600,19650,20000,52265,20000
2018-08-02,20500,22900,20050,21750,294968,21750
2018-08-03,21750,22300,21350,21550,60503,21550
