,Open,High,Low,Close,Volume,Adj Close
2017-12-21,1766,2010,1719,1742,24135242,1732
2017-12-22,1831,1935,1737,1808,10033768,1798
2017-12-26,1761,1784,1658,1658,3591492,1648
2017-12-27,1680,1820,1675,1745,3213686,1745
2017-12-28,1760,1865,1705,1740,4961934,1740
2018-01-01,1740,1740,1740,1740,0,1740
2018-01-02,1750,1825,1750,1825,2462155,1825
2018-01-03,1860,1875,1800,1830,2908090,1830
2018-01-04,1830,1935,1815,1915,5641028,1915
2018-01-05,1930,2015,1880,1930,5813300,1930
2018-01-08,1970,2060,1930,1960,5424362,1960
2018-01-09,1965,2010,1850,1885,2754221,1885
2018-01-10,1885,1940,1830,1880,2003806,1880
2018-01-11,1820,1840,1665,1715,3199834,1715
2018-01-12,1725,1750,1660,1690,1442812,1690
2018-01-15,1695,1805,1695,1805,2483640,1805
2018-01-16,1800,1870,1760,1780,1988791,1780
2018-01-17,1785,2310,1765,2310,24603684,2310
2018-01-18,2600,3000,2585,3000,8954959,3000
2018-01-19,3410,3610,2880,3040,30797979,3040
2018-01-22,2975,3250,2785,3040,7959129,3040
2018-01-23,3065,3230,2895,3155,7111427,3155
2018-01-24,3125,3870,3065,3260,22525037,3260
2018-01-25,3280,3770,3160,3410,15674177,3410
2018-01-26,3480,3780,3410,3520,6543977,3520
2018-01-29,3820,4100,3520,3555,10054260,3555
2018-01-30,3690,3695,3355,3555,3468806,3555
2018-01-31,3455,3560,3390,3420,2052962,3420
2018-02-01,3420,3420,3205,3380,2633782,3380
2018-02-02,3370,3385,3190,3290,2425208,3290
2018-02-05,3100,3265,3020,3140,2943614,3140
2018-02-06,3025,3680,2950,3400,16537256,3400
2018-02-07,3470,3645,3180,3180,8525096,3180
2018-02-08,3180,3280,3115,3140,2496479,3140
2018-02-09,3040,3105,2910,2920,2544833,2920
2018-02-12,3040,3040,2905,2905,2327977,2905
2018-02-13,2935,3040,2755,2780,2571155,2780
2018-02-14,2800,2865,2770,2850,1641881,2850
2018-02-19,2915,3020,2865,2975,2546689,2975
2018-02-20,2935,3015,2870,2900,1248425,2900
2018-02-21,2920,2965,2900,2910,983464,2910
2018-02-22,2930,2930,2765,2795,1194670,2795
2018-02-23,2800,3140,2800,2920,5892398,2920
2018-02-26,2960,3075,2910,2935,2739260,2935
2018-02-27,2935,2985,2835,2840,1193622,2840
2018-02-28,2815,2915,2805,2830,786344,2830
2018-03-02,2830,2875,2795,2820,763676,2820
2018-03-05,2875,2900,2810,2835,668849,2835
2018-03-06,2865,3040,2840,2940,1792427,2940
2018-03-08,2805,2885,2770,2830,672800,2830
2018-03-09,2820,2885,2800,2825,579610,2825
2018-03-12,2860,2970,2825,2955,1168837,2955
2018-03-13,3000,3140,2950,2985,3717843,2985
2018-03-14,3000,3120,2955,3055,1556728,3055
2018-03-15,3075,3110,2955,2975,1204987,2975
2018-03-16,2970,3010,2920,2995,754968,2995
2018-03-19,3000,3040,2850,2865,739384,2865
2018-03-20,2835,2940,2755,2890,637510,2890
2018-03-21,2935,2955,2830,2835,564945,2835
2018-03-22,2805,2855,2685,2710,1036588,2710
2018-03-23,2680,2685,2480,2535,900761,2535
2018-03-26,2490,2830,2490,2770,1532340,2770
2018-03-27,2830,2830,2745,2770,511948,2770
2018-03-28,2710,2810,2665,2690,566022,2690
2018-03-29,2735,2790,2700,2760,426894,2760
2018-03-30,2865,3050,2780,2810,2604198,2810
2018-04-02,2815,2950,2810,2825,1215881,2825
2018-04-03,2785,2905,2775,2835,760805,2835
2018-04-04,2845,2995,2845,2935,2371809,2935
2018-04-05,2990,3195,2960,3055,1566,3055
2018-04-06,3050,3055,2885,2900,1566088,2900
2018-04-09,2900,3125,2845,3030,2758190,3030
2018-04-10,3055,3055,2910,2935,1159147,2935
2018-04-11,2965,3000,2900,2920,981536,2920
2018-04-12,2930,2950,2785,2805,1338542,2805
2018-04-13,2815,2920,2805,2880,1047939,2880
2018-04-16,2900,2950,2855,2875,778343,2875
2018-04-17,2890,2905,2820,2900,683375,2900
2018-04-18,2810,2850,2750,2810,1182979,2810
2018-04-19,2815,2840,2735,2745,846482,2745
2018-04-20,2730,2820,2730,2790,487658,2790
2018-04-23,2850,2855,2720,2745,855527,2745
2018-04-24,2730,2760,2680,2680,587387,2680
2018-04-25,2680,2880,2680,2740,1239037,2740
2018-04-26,2710,2775,2710,2745,345964,2745
2018-04-27,2745,2765,2695,2715,413637,2715
2018-04-30,2700,2705,2520,2560,1302419,2560
2018-05-02,2515,2570,2445,2515,573438,2515
2018-05-03,2485,2555,2485,2510,314523,2510
2018-05-04,2485,2515,2400,2405,843115,2405
2018-05-08,2425,2470,2325,2325,384082,2325
2018-05-09,2325,2415,2250,2355,597968,2355
2018-05-10,2360,2455,2355,2445,282357,2445
2018-05-11,2450,2550,2405,2430,608333,2430
2018-05-14,2440,2455,2300,2300,627594,2300
2018-05-15,2275,2335,2210,2230,618918,2230
2018-05-16,2185,2230,2085,2120,835898,2120
2018-05-17,2150,2265,2120,2265,849233,2265
2018-05-18,2290,2290,2190,2265,362931,2265
2018-05-21,2255,2375,2250,2310,357503,2310
2018-05-23,2310,2310,2235,2235,254757,2235
2018-05-24,2265,2345,2235,2260,313441,2260
2018-05-25,2240,2325,2200,2205,637994,2205
2018-05-28,2200,2250,2130,2155,544360,2155
2018-05-29,2180,2220,2130,2145,421125,2145
2018-05-30,2150,2170,2095,2105,426907,2105
2018-05-31,2115,2190,2115,2160,263851,2160
2018-06-01,2135,2170,2080,2100,411128,2100
2018-06-04,2105,2160,2100,2150,287624,2150
2018-06-05,2165,2205,2140,2150,330865,2150
2018-06-07,2185,2185,2100,2140,219498,2140
2018-06-08,2140,2155,2080,2100,325222,2100
2018-06-11,2150,2230,2100,2120,968934,2120
2018-06-12,2130,2145,2025,2035,587050,2035
2018-06-14,2035,2045,1950,1970,379005,1970
2018-06-15,1975,2005,1945,1945,282579,1945
2018-06-18,1920,1960,1790,1835,621138,1835
2018-06-19,1810,1855,1780,1805,352403,1805
2018-06-20,1795,2345,1770,2000,14977148,2000
2018-06-21,1970,2050,1850,1885,2605025,1885
2018-06-22,1890,1895,1750,1770,1646198,1770
2018-06-25,1780,1840,1755,1755,610486,1755
2018-06-26,1740,1825,1720,1805,461963,1805
2018-06-27,1780,1875,1770,1780,414474,1780
2018-06-28,1785,1795,1715,1715,237052,1715
2018-06-29,1705,1760,1665,1730,375885,1730
2018-07-02,1720,1770,1650,1655,335727,1655
2018-07-03,1640,1690,1610,1680,345781,1680
2018-07-04,1650,1910,1650,1755,2488904,1755
2018-07-05,1740,1760,1680,1710,561436,1710
2018-07-06,1720,1760,1680,1750,353619,1750
