,Open,High,Low,Close,Volume,Adj Close
2017-12-18,15200,15400,12850,13750,11669148,13750
2017-12-19,13600,13650,11550,13000,17198706,13000
2017-12-21,15100,15300,12900,12900,9686716,12900
2017-12-22,12500,13850,12200,12950,10401596,12950
2017-12-26,13150,14600,12950,13400,10905998,13400
2017-12-27,14000,14700,13850,14500,7575572,14500
2017-12-28,14700,15150,14200,14900,7103012,14900
2018-01-02,15350,15400,14750,15000,6041313,15000
2018-01-03,15550,17250,15450,16150,17024106,16150
2018-01-04,16200,16250,15100,15650,4988203,15650
2018-01-05,15450,16750,15200,16600,7163004,16600
2018-01-08,17000,17300,16250,16600,5283450,16600
2018-01-09,16600,17000,14950,16100,7812691,16100
2018-01-10,16100,16100,15050,15500,3731370,15500
2018-01-11,15300,15900,14650,15650,3418064,15650
2018-01-12,16350,16600,14900,15250,6263113,15250
2018-01-15,14900,14900,13900,14300,5979690,14300
2018-01-16,13900,15150,13700,14500,5808526,14500
2018-01-17,14900,14950,13900,13900,3147907,13900
2018-01-18,14450,16000,14100,15000,13284043,15000
2018-01-19,15150,15550,14700,14850,4201671,14850
2018-01-22,14600,14800,14050,14100,2609859,14100
2018-01-23,14000,14400,13800,14300,2749043,14300
2018-01-24,14250,14300,13900,14050,2035708,14050
2018-01-25,14000,15000,13950,14250,3480712,14250
2018-01-26,14350,14550,14150,14300,1782023,14300
2018-01-29,14200,15100,14200,14700,3370094,14700
2018-01-30,14800,15050,14200,14400,2309525,14400
2018-01-31,14050,14200,13550,13800,2466914,13800
2018-02-01,13900,14000,13100,13150,2736756,13150
2018-02-02,12900,15050,12650,13750,12019987,13750
2018-02-05,13250,13600,12750,12750,3201027,12750
2018-02-06,11700,13300,11450,12950,4736160,12950
2018-02-07,13350,13400,11950,11950,2386330,11950
2018-02-08,11950,12550,11650,12300,2037074,12300
2018-02-09,11550,12100,11550,11950,2120193,11950
2018-02-12,11550,12100,11550,12200,2124754,12200
2018-02-13,12300,12450,11500,11500,1838466,11500
2018-02-14,11500,12250,11350,12200,2050252,12200
2018-02-19,12200,13350,12200,12850,3078091,12850
2018-02-20,13050,13950,12900,13050,4023834,13050
2018-02-21,13250,13600,12850,13300,1614245,13300
2018-02-22,13200,13600,12950,13000,1215807,13000
2018-02-23,13000,13500,13000,13150,1246538,13150
2018-02-26,13350,13400,12850,12850,1075199,12850
2018-02-27,13000,13150,12200,12200,1733931,12200
2018-02-28,12100,12400,11850,12250,1211539,12250
2018-03-02,12000,13350,11950,12800,2421173,12800
2018-03-05,13100,13850,12750,12750,6398577,12750
2018-03-06,12950,13100,12000,12100,3257978,12100
2018-03-08,11300,13200,11300,11950,6339139,11950
2018-03-09,12300,12450,11950,11950,2352338,11950
2018-03-12,12100,12600,12050,12500,2272041,12500
2018-03-13,12600,15100,12600,13550,15513877,13550
2018-03-14,13800,14500,13600,13700,5160180,13700
2018-03-15,13900,14050,12850,13000,4055192,13000
2018-03-16,13100,14800,13100,14800,12552408,14800
2018-03-19,15550,15650,14500,14900,8090130,14900
2018-03-20,14500,15300,14350,14900,5517260,14900
2018-03-21,15200,15300,14400,14400,3542104,14400
2018-03-22,14200,14500,13100,13550,5464450,13550
2018-03-23,13100,14400,12850,13400,4969325,13400
2018-03-26,14250,17400,14000,17400,25750963,17400
2018-03-27,18200,18600,17250,18250,24574092,18250
2018-03-28,17650,17850,15850,16350,17032717,16350
2018-03-29,16750,17550,16600,16800,10078621,16800
2018-03-30,16950,17000,14750,15350,14434077,15350
2018-04-02,15350,17850,14650,15450,29612041,15450
2018-04-03,14950,16350,14850,15600,10315949,15600
2018-04-04,15800,16250,15250,15300,6349368,15300
2018-04-05,15550,15850,14850,14900,1693,14900
2018-04-06,14950,15800,14800,15200,5682305,15200
2018-04-09,15500,16000,15350,15750,4930126,15750
