,Open,High,Low,Close,Volume,Adj Close
2018-01-02,67600,68900,67100,68000,7389,68000
2018-01-03,66600,67900,66500,66800,9604,66800
2018-01-04,66800,67600,66500,66500,10400,66500
2018-01-05,66900,67200,66500,66600,8733,66600
2018-01-08,67500,68000,66900,67200,10227,67200
2018-01-09,66900,68500,66900,67200,8431,67200
2018-01-10,67000,68400,66700,67700,7048,67700
2018-01-11,68400,68400,66900,67400,8415,67400
2018-01-12,67000,68200,66600,66600,9563,66600
2018-01-15,67000,68300,67000,67800,6311,67800
2018-01-16,67100,69100,67100,67600,7163,67600
2018-01-17,67100,67800,66600,66800,9962,66800
2018-01-18,66600,67600,66400,66400,7595,66400
2018-01-19,66400,67100,66300,66300,13059,66300
2018-01-22,66900,67500,66000,67300,10024,67300
2018-01-23,67000,67600,66200,66800,9622,66800
2018-01-24,66600,68100,66600,67900,8974,67900
2018-01-25,67600,70100,67600,69600,18648,69600
2018-01-26,69300,71000,69300,70900,12243,70900
2018-01-29,71000,71100,70000,70000,9565,70000
2018-01-30,71500,71500,69200,69300,9657,69300
2018-01-31,70000,70000,66500,69600,18144,69600
2018-02-01,69000,69600,68000,68200,10272,68200
2018-02-02,68000,68600,66500,66800,15407,66800
2018-02-05,67000,67300,65800,66000,14080,66000
2018-02-06,66000,66800,65000,66800,15086,66800
2018-02-07,65700,66600,65600,65600,15898,65600
2018-02-08,65300,66400,65200,65500,16525,65500
2018-02-09,65200,67500,65000,67300,33305,67300
2018-02-12,66200,67300,65600,67200,13226,67200
2018-02-13,66300,66700,65600,66000,11674,66000
2018-02-14,66600,67000,65400,66700,11430,66700
2018-02-15,66700,66700,66700,66700,0,66700
2018-02-16,66700,66700,66700,66700,0,66700
2018-02-19,67000,67200,66000,67000,7856,67000
2018-02-20,66600,67500,65800,66200,10835,66200
2018-02-21,68000,68100,66300,66500,10914,66500
2018-02-22,66100,66200,65400,65900,14406,65900
2018-02-23,66700,66700,65100,65900,20832,65900
2018-02-26,66000,66000,65000,65500,14670,65500
2018-02-27,65200,65900,64500,64700,17155,64700
2018-02-28,64900,65200,62800,63900,21011,63900
2018-03-02,62900,64100,61600,62500,15318,62500
2018-03-05,62000,62700,59500,59900,24490,59900
2018-03-06,59700,60900,59000,59800,11268,59800
2018-03-07,59800,59900,57700,57900,13905,57900
2018-03-08,57900,59300,57200,57900,33744,57900
2018-03-09,58000,58900,57700,58900,10791,58900
2018-03-12,58900,58900,57600,58600,15852,58600
2018-03-13,58000,58400,57400,57500,19455,57500
2018-03-14,57100,57500,56500,56800,15546,56800
2018-03-15,56800,57400,55000,55900,26808,55900
2018-03-16,55900,56200,55300,55800,22151,55800
2018-03-19,56200,56200,54800,55200,21907,55200
2018-03-20,55000,56700,55000,56600,16606,56600
2018-03-21,56600,56600,55800,56100,19181,56100
2018-03-22,56000,56700,55900,56000,14139,56000
2018-03-23,55600,56000,54300,54600,11773,54600
2018-03-26,54600,54700,52600,52600,20608,52600
2018-03-27,52700,54400,52600,54100,14262,54100
2018-03-28,53700,54500,53300,54300,33412,54300
2018-03-29,54000,54300,52600,53500,11555,53500
2018-03-30,53600,53600,52900,53600,4383,53600
2018-04-02,53200,55100,53200,54300,12569,54300
2018-04-03,53200,54200,52900,52900,22028,52900
2018-04-04,52600,52700,51100,51500,19657,51500
2018-04-05,51400,52400,51200,51400,14515,51400
2018-04-06,51100,51100,49700,50200,34100,50200
2018-04-09,50000,51600,50000,51400,7878,51400
2018-04-10,50600,51600,49900,51300,11667,51300
2018-04-11,50500,51300,49900,51200,12777,51200
2018-04-12,50700,51600,50500,51100,8966,51100
2018-04-13,50700,51500,50300,50600,11134,50600
2018-04-16,50600,50900,50100,50500,5399,50500
2018-04-17,50300,51000,50300,50600,10573,50600
2018-04-18,50500,51300,50500,50700,14406,50700
2018-04-19,50600,51700,50200,50300,25764,50300
2018-04-20,50300,50800,50200,50800,20548,50800
2018-04-23,50800,51500,50500,50600,13257,50600
2018-04-24,50700,51200,50400,50600,30303,50600
2018-04-25,50700,51600,50700,51000,27554,51000
2018-04-26,51100,51100,50400,50500,10154,50500
2018-04-27,50600,51100,50300,50400,11285,50400
2018-04-30,50400,51700,50200,50600,18289,50600
2018-05-02,50600,52300,50600,51500,23897,51500
2018-05-03,51600,52600,51200,51400,33902,51400
2018-05-04,51100,52300,51100,51800,17187,51800
2018-05-08,51800,52200,50500,50900,16555,50900
2018-05-09,51200,51700,50300,51000,19226,51000
2018-05-10,50500,51200,50300,50900,14944,50900
