Date,Open,High,Low,Close,Volume,Adj Close
2018-11-15,19200,22000,14300,15200,4473815,15200
2018-11-16,15300,15850,13700,14000,1123731,14000
2018-11-19,13950,14400,13250,13800,742333,13800
2018-11-20,14450,14850,13350,13400,1038150,13400
2018-11-21,13650,14150,13250,14000,619802,14000
2018-11-22,13700,13750,12550,12600,461424,12600
2018-11-23,12450,13050,11850,12000,415646,12000
2018-11-26,12050,12200,11700,11750,173128,11750
2018-11-27,11850,12400,11750,12300,250751,12300
2018-11-28,12150,12200,11750,11850,136364,11850
2018-11-29,11950,12700,11600,12550,443452,12550
2018-11-30,13100,13250,12300,12300,349070,12300
2018-12-03,12500,13200,12200,13200,220585,13200
2018-12-04,13050,13500,12800,13450,219356,13450
2018-12-05,13250,14050,13150,13400,183545,13400
2018-12-06,13500,14000,13200,13700,121345,13700
2018-12-07,13700,13900,13400,13800,102508,13800
2018-12-10,13700,14000,11500,11850,422653,11850
2018-12-11,12150,12200,10950,11100,172862,11100
2018-12-12,11100,11750,10850,11200,101224,11200
2018-12-13,11300,11750,11050,11650,66727,11650
2018-12-14,11550,11700,11250,11300,36892,11300
2018-12-17,11100,11450,10300,10350,126790,10350
2018-12-18,10100,10250,9850,9850,80545,9850
2018-12-19,9960,10500,9610,10500,49905,10500
2018-12-20,10300,10650,9960,10150,57400,10150
2018-12-21,9860,10400,9860,10000,69147,10000
2018-12-24,10050,10950,9930,9930,166209,9930
