Date,Open,High,Low,Close,Volume,Adj Close
2018-08-28,20700,20900,17550,18000,2736319,18000
2018-08-29,18200,18400,17650,18200,668021,18200
2018-08-30,18100,18300,17400,17600,453023,17600
2018-08-31,17600,17850,17300,17800,253299,17800
2018-09-03,17600,17650,17150,17250,265112,17250
2018-09-04,17250,17500,17050,17150,195233,17150
2018-09-05,17250,17550,17000,17250,177082,17250
2018-09-06,17400,17600,17050,17500,192879,17500
2018-09-07,17550,17550,17050,17050,149183,17050
2018-09-10,16900,17050,16400,16400,132300,16400
2018-09-11,16200,16500,15650,15800,170252,15800
2018-09-12,15950,16300,15750,16100,124869,16100
2018-09-13,16350,17500,16150,17100,357036,17100
2018-09-14,17000,17250,16550,16650,137180,16650
2018-09-17,16850,17250,16550,17200,149080,17200
2018-09-18,17300,17350,16850,17100,120703,17100
2018-09-19,17150,17250,16550,16600,106561,16600
2018-09-20,16650,16800,16350,16350,70631,16350
2018-09-21,16600,16850,16300,16600,66053,16600
2018-09-27,16600,16900,16450,16550,50305,16550
2018-09-28,16600,16600,16150,16200,60687,16200
2018-10-01,16200,16850,16100,16800,81271,16800
2018-10-02,16800,17150,16600,16900,90656,16900
2018-10-04,16900,17050,16450,16600,74494,16600
2018-10-05,16600,16750,16400,16400,47480,16400
2018-10-08,16400,16800,16400,16500,40714,16500
2018-10-10,16500,17300,16400,17200,141696,17200
2018-10-11,16900,18050,16850,16900,413359,16900
2018-10-12,17150,17650,16800,17600,184303,17600
2018-10-15,17800,17850,16900,16900,141850,16900
2018-10-16,17050,17400,16800,17050,93589,17050
2018-10-17,17150,17500,16800,16800,116954,16800
2018-10-18,16900,17000,15900,16050,143587,16050
2018-10-19,16050,16300,15750,16300,53526,16300
2018-10-22,16250,16450,15900,15900,45875,15900
2018-10-23,15900,16050,15150,15150,76224,15150
2018-10-24,15250,15400,13250,13500,191349,13500
2018-10-25,12850,13200,12450,12600,115782,12600
2018-10-26,12900,12900,11000,11600,143906,11600
2018-10-29,11350,11800,10500,10650,90274,10650
