,Open,High,Low,Close,Volume,Adj Close
2017-12-18,23650,23750,22500,22600,86018,22600
2017-12-19,22600,22650,20950,21750,153031,21750
2017-12-21,21250,21300,19800,19850,160262,19850
2017-12-22,20000,21000,19200,20250,303232,20250
2017-12-26,20300,21750,19900,20200,312196,20200
2017-12-27,21450,21700,20700,21300,238724,21300
2017-12-28,20800,22200,20650,22200,322680,22200
2018-01-01,22200,22200,22200,22200,0,22200
2018-01-02,22200,23400,21600,23300,413649,23300
2018-01-03,24000,25100,23250,23800,596670,23800
2018-01-04,24300,24400,22700,23000,224899,23000
2018-01-05,22800,23950,22800,23850,220674,23850
2018-01-08,24350,24650,23600,24400,301570,24400
2018-01-09,24600,24650,23150,23200,187091,23200
2018-01-10,23400,23750,22050,22650,273883,22650
2018-01-11,22550,23400,22150,22900,188038,22900
2018-01-12,23000,24400,22500,23350,450156,23350
2018-01-15,23300,23500,22350,22900,429342,22900
2018-01-16,23000,23850,22750,23200,290103,23200
2018-01-17,24800,26750,23550,24150,1053502,24150
2018-01-18,24400,24850,23600,24850,460991,24850
2018-01-19,25800,27650,25150,25200,1033077,25200
2018-01-22,25300,26000,24500,25700,255087,25700
2018-01-23,25950,26150,25300,25600,193193,25600
2018-01-24,25800,26200,25400,25800,227277,25800
2018-01-25,25800,26100,24950,25300,241330,25300
2018-01-26,25300,25450,24550,24650,240117,24650
2018-01-29,24900,25300,24550,24800,145854,24800
2018-01-30,25000,25200,24200,24600,122938,24600
2018-01-31,23750,24400,23300,23600,182373,23600
2018-02-01,23600,23900,22750,23200,147758,23200
2018-02-02,23300,23300,21950,22150,163611,22150
2018-02-05,21500,21550,20300,20450,207958,20450
2018-02-06,19400,20500,18500,20500,299717,20500
2018-02-07,21300,21650,19850,20250,235030,20250
2018-02-08,20650,21200,20250,20650,149456,20650
2018-02-09,19500,20100,18950,19150,290732,19150
2018-02-12,19500,20100,18950,18950,99474,18950
2018-02-13,19100,19300,18400,18400,101300,18400
2018-02-14,18500,19200,18250,19050,74430,19050
2018-02-19,19200,20050,19050,19900,80017,19900
2018-02-20,20050,20200,19450,19750,48736,19750
2018-02-21,19800,20600,19800,20300,58315,20300
2018-02-22,20250,20500,19800,19950,44603,19950
2018-02-23,19950,20200,19600,19950,42905,19950
2018-02-26,20300,20400,19900,20000,57800,20000
2018-02-27,20350,20400,19750,19800,65675,19800
2018-02-28,19550,19800,18950,19000,65839,19000
2018-03-02,18900,19350,18700,19100,56278,19100
2018-03-05,19050,19250,18500,19000,83149,19000
2018-03-06,19350,19350,18600,18900,68231,18900
2018-03-08,18200,20850,18100,19800,406663,19800
2018-03-09,19800,19900,19350,19600,74991,19600
2018-03-12,19800,20650,19550,20650,92710,20650
2018-03-13,20600,20800,20150,20750,91560,20750
2018-03-14,20850,20850,20350,20700,66500,20700
2018-03-15,20550,21800,20500,21650,168074,21650
2018-03-16,21500,21950,21400,21800,83943,21800
2018-03-19,21600,21700,21000,21050,85519,21050
2018-03-20,20650,21400,20550,21350,63811,21350
2018-03-21,21800,21800,21050,21350,79418,21350
2018-03-22,21250,21600,20250,20800,94174,20800
2018-03-23,19500,20300,19100,19500,167749,19500
2018-03-26,19500,20250,18750,19950,75090,19950
2018-03-27,21100,25900,20500,23500,3550019,23500
2018-03-28,24250,25700,23150,25700,1514300,25700
2018-03-29,26500,27450,24550,24650,961205,24650
2018-03-30,24850,25450,24450,25300,446196,25300
2018-04-02,25300,25400,23800,24150,435091,24150
2018-04-03,23750,24700,23600,24450,190792,24450
2018-04-04,24650,25300,23750,24000,285338,24000
2018-04-05,24700,26100,24350,26000,1,26000
2018-04-06,26000,26100,25050,25800,355514,25800
2018-04-09,25500,33250,25450,31450,3204025,31450
2018-04-10,31200,32750,30700,31900,818136,31900
2018-04-11,32300,40350,31900,37350,2765201,37350
2018-04-12,37850,38050,34450,35450,836701,35450
2018-04-13,38950,41900,36800,37000,1699187,37000
2018-04-16,36850,46000,36100,42250,3317382,42250
2018-04-17,42250,42850,40500,41650,588216,41650
2018-04-18,41500,44650,37400,38750,892229,38750
2018-04-19,37800,38650,35750,36500,513062,36500
2018-04-20,37700,38750,35800,36500,388567,36500
2018-04-23,35700,35900,33500,34000,483855,34000
2018-04-24,34450,35800,33350,33500,408933,33500
2018-04-25,33250,34750,33150,34250,252750,34250
2018-04-26,35850,41500,35800,39850,1790884,39850
2018-04-27,39850,41000,38800,40650,433744,40650
2018-04-30,41000,41250,37500,39250,587549,39250
2018-05-02,37600,44850,36600,40000,1605194,40000
2018-05-03,40200,45500,37100,37100,1343658,37100
2018-05-04,38050,38250,34350,34800,585310,34800
2018-05-08,35700,36450,32900,32900,353056,32900
2018-05-09,32400,34500,32100,34400,382544,34400
2018-05-10,34400,34600,33000,33900,208859,33900
2018-05-11,33800,35650,33700,34750,301193,34750
2018-05-14,34500,34500,32550,33100,214165,33100
2018-05-15,33600,33950,31850,32000,217379,32000
2018-05-16,31850,32750,30850,32300,235925,32300
2018-05-17,33000,33100,30750,31000,180199,31000
2018-05-18,31000,32100,30600,30950,134596,30950
2018-05-21,30950,32200,30800,31500,146737,31500
2018-05-23,31300,31800,30400,30600,98348,30600
2018-05-24,30800,33200,30600,32650,289075,32650
2018-05-25,32650,33000,31900,32800,153242,32800
2018-05-28,31650,32400,31300,32250,206505,32250
2018-05-29,32000,33000,31300,31400,155987,31400
2018-05-30,31400,31650,30000,30750,112259,30750
2018-05-31,31200,31400,29950,30100,86931,30100
2018-06-01,29900,32200,29850,31750,237871,31750
2018-06-04,31800,32750,31600,31850,124897,31850
2018-06-05,31750,32450,30900,30950,135950,30950
2018-06-07,31200,32000,30850,32000,104166,32000
2018-06-08,32050,32050,31050,31100,87771,31100
2018-06-11,30650,31250,29700,30050,124795,30050
2018-06-12,29750,30750,28900,29200,160604,29200
2018-06-14,28800,29400,28100,28150,155120,28150
2018-06-15,28150,29150,28150,28650,88233,28650
2018-06-18,28400,29600,28150,28650,118858,28650
2018-06-19,28450,29200,27750,28550,116686,28550
2018-06-20,28400,29300,28400,28800,97233,28800
