Date,Open,High,Low,Close,Volume,Adj Close
2018-11-23,14300,16150,12400,12450,3505346,12450
2018-11-26,12450,12800,11900,12650,592046,12650
2018-11-27,12900,13400,12500,12500,478586,12500
2018-11-28,12500,12750,12000,12300,286603,12300
2018-11-29,12600,12700,12100,12100,237434,12100
2018-11-30,12150,12200,11700,11900,132814,11900
2018-12-03,12150,12800,12000,12700,315879,12700
2018-12-04,12700,13600,12550,13550,343867,13550
2018-12-05,13300,13800,13050,13500,188405,13500
2018-12-06,13400,13600,12950,13500,156848,13500
2018-12-07,13800,13850,13150,13250,93401,13250
2018-12-10,13050,13150,12400,12550,76690,12550
2018-12-11,12700,12700,12250,12400,28283,12400
2018-12-12,13100,13250,12650,12900,107760,12900
2018-12-13,12800,13000,12400,12500,61124,12500
2018-12-14,12500,12600,12050,12150,73045,12150
