,Open,High,Low,Close,Volume,Adj Close
2018-01-01,2900,2900,2900,2900,0,2900
2018-01-02,2900,2980,2850,2905,127150,2905
2018-01-03,2915,3020,2915,2950,116299,2950
2018-01-04,2950,3015,2940,2970,140306,2970
2018-01-05,2980,3010,2905,2930,76996,2930
2018-01-08,2900,2920,2845,2910,137348,2910
2018-01-09,2925,3015,2880,3015,104922,3015
2018-01-10,3030,3070,2945,3000,119157,3000
2018-01-11,3005,3080,2970,3005,93994,3005
2018-01-12,3010,3050,2905,2940,112403,2940
2018-01-15,2915,2985,2910,2935,54061,2935
2018-01-16,2945,3000,2930,2980,60442,2980
2018-01-17,3010,3165,2950,3150,260499,3150
2018-01-18,3150,3150,3060,3100,123559,3100
2018-01-19,3075,3145,3000,3035,148413,3035
2018-01-22,3090,3125,3035,3095,88801,3095
2018-01-23,3115,3125,3045,3115,94859,3115
2018-01-24,3115,3140,3065,3095,79561,3095
2018-01-25,3095,3160,3030,3130,100517,3130
2018-01-26,3130,3235,3125,3155,240370,3155
2018-01-29,3220,3485,3185,3365,666952,3365
2018-01-30,3400,3405,3240,3245,257934,3245
2018-01-31,3230,3230,3115,3185,151616,3185
2018-02-01,3170,3525,3160,3385,554737,3385
2018-02-02,3370,3370,3150,3160,253660,3160
2018-02-05,3080,3140,3010,3050,165579,3050
2018-02-06,2915,3070,2885,3050,138664,3050
2018-02-07,3085,3115,2950,2950,66944,2950
2018-02-08,2950,3075,2950,3060,44602,3060
2018-02-09,3000,3035,2960,3025,39706,3025
2018-02-12,3055,3070,2955,2970,90222,2970
2018-02-13,3000,3045,2955,2970,102536,2970
2018-02-14,2950,3010,2920,2985,61499,2985
2018-02-19,2965,3120,2965,3115,83820,3115
2018-02-20,3115,3210,3080,3180,109745,3180
2018-02-21,3180,3220,3150,3185,76001,3185
2018-02-22,3195,3295,3160,3180,169168,3180
2018-02-23,3190,3235,3155,3235,89207,3235
2018-02-26,3270,3300,3210,3285,124313,3285
2018-02-27,3285,3290,3165,3190,126773,3190
2018-02-28,3170,3480,3150,3190,410978,3190
2018-03-02,3190,3725,3190,3480,1516043,3480
2018-03-05,3470,3585,3335,3425,427897,3425
2018-03-06,3435,3445,3210,3225,301610,3225
2018-03-07,3225,3255,3150,3220,145809,3220
2018-03-08,3260,3340,3185,3300,94205,3300
2018-03-09,3400,3430,3320,3400,184273,3400
2018-03-12,3450,3455,3350,3350,102150,3350
2018-03-13,3350,3760,3320,3750,1503471,3750
2018-03-14,3750,3825,3635,3740,577251,3740
2018-03-15,3730,3750,3570,3725,340364,3725
2018-03-16,3750,3895,3685,3850,807305,3850
2018-03-19,3855,3860,3665,3670,287743,3670
2018-03-20,3630,3780,3580,3730,176386,3730
2018-03-21,3730,3750,3520,3525,234190,3525
2018-03-22,3500,3565,3380,3425,170920,3425
2018-03-23,3355,3510,3250,3250,224041,3250
2018-03-26,3250,3520,3205,3520,154173,3520
2018-03-27,3545,3545,3410,3470,61004,3470
2018-03-28,3430,3455,3330,3380,94603,3380
2018-03-29,3350,3465,3350,3405,60141,3405
2018-03-30,3410,3600,3410,3555,111620,3555
2018-04-02,3575,3605,3420,3605,184170,3605
2018-04-03,3550,3690,3540,3635,178148,3635
2018-04-04,3685,3685,3475,3570,119119,3570
2018-04-05,3570,3570,3420,3455,90227,3455
2018-04-06,3455,3455,3300,3380,96549,3380
2018-04-09,3355,3425,3350,3415,38826,3415
2018-04-10,3415,3445,3335,3360,50068,3360
2018-04-11,3360,3415,3300,3415,108662,3415
2018-04-12,3415,3480,3350,3360,40039,3360
2018-04-13,3365,3435,3335,3360,65970,3360
2018-04-16,3360,3485,3335,3485,98771,3485
2018-04-17,3480,3585,3435,3545,74524,3545
2018-04-18,3590,3635,3490,3545,94490,3545
2018-04-19,3600,3600,3445,3485,63399,3485
2018-04-20,3530,3540,3400,3400,68699,3400
2018-04-23,3500,3500,3350,3450,90670,3450
2018-04-24,3410,3480,3410,3470,53176,3470
2018-04-25,3450,3575,3390,3540,155597,3540
2018-04-26,3545,3845,3545,3635,603913,3635
2018-04-27,3635,3750,3580,3750,351224,3750
2018-04-30,3735,3780,3425,3470,436879,3470
2018-05-02,3500,3630,3390,3610,306727,3610
2018-05-03,3600,3670,3560,3635,105360,3635
2018-05-04,3665,3730,3500,3535,176258,3535
2018-05-08,3535,3585,3420,3495,82434,3495
2018-05-09,3495,3520,3290,3365,152160,3365
2018-05-10,3380,3430,3335,3385,107276,3385
2018-05-11,3415,3565,3385,3565,66554,3565
2018-05-14,3565,3610,3485,3550,76436,3550
2018-05-15,3550,3700,3550,3600,133998,3600
2018-05-16,3615,3615,3410,3485,137595,3485
2018-05-17,3485,3595,3460,3575,120298,3575
2018-05-18,3590,3885,3525,3855,635882,3855
2018-05-21,3815,4110,3795,3940,974923,3940
2018-05-23,3990,4010,3790,3790,235876,3790
2018-05-24,3795,3920,3675,3725,199720,3725
2018-05-25,3650,3720,3525,3665,133537,3665
2018-05-28,3670,3840,3660,3785,164466,3785
2018-05-29,3790,3905,3735,3865,130648,3865
2018-05-30,3865,4080,3820,4060,494989,4060
2018-05-31,4055,4145,3950,4025,292471,4025
2018-06-01,4010,4090,3950,4000,109368,4000
2018-06-04,4005,4070,3880,4070,130859,4070
2018-06-05,4000,4080,3955,4000,122519,4000
2018-06-07,4000,4040,3900,3955,119018,3955
2018-06-08,3935,3955,3795,3845,142217,3845
2018-06-11,3830,3930,3830,3870,59974,3870
2018-06-12,3870,3870,3645,3675,132386,3675
2018-06-14,3725,3725,3610,3630,81536,3630
2018-06-15,3620,3700,3620,3660,36602,3660
2018-06-18,3660,3660,3375,3395,155129,3395
2018-06-19,3390,3475,3225,3375,100193,3375
2018-06-20,3315,3440,3315,3420,36204,3420
2018-06-21,3390,3440,3275,3295,85879,3295
2018-06-22,3300,3400,3225,3290,68595,3290
2018-06-25,3290,3320,3245,3290,48449,3290
2018-06-26,3280,3280,3185,3270,73383,3270
2018-06-27,3270,3330,3245,3295,68823,3295
2018-06-28,3265,3345,3240,3280,70011,3280
2018-06-29,3280,3325,3120,3210,103119,3210
2018-07-02,3210,3210,3070,3125,131836,3125
2018-07-03,3110,3180,3055,3125,62857,3125
2018-07-04,3130,3175,3070,3125,46883,3125
2018-07-05,3125,3160,2965,3040,106962,3040
2018-07-06,3040,3140,2955,3140,56797,3140
2018-07-09,3140,3145,3055,3125,54042,3125
2018-07-10,3140,3250,3090,3225,55831,3225
2018-07-11,3230,3240,3175,3185,28685,3185
2018-07-12,3185,3270,3180,3230,36202,3230
2018-07-13,3270,3400,3235,3345,41612,3345
2018-07-16,3360,3365,3275,3290,33541,3290
2018-07-17,3280,3360,3280,3320,33510,3320
2018-07-18,3370,3440,3320,3380,60229,3380
2018-07-19,3385,3520,3370,3440,72881,3440
