Date,open,high,low,close,volume,adjclose
2018-08-07,58600,59100,56100,56800,100444,56800
2018-08-06,60600,60600,58600,58600,36408,58600
2018-08-03,60000,60500,59900,60200,15597,60200
2018-08-02,60400,61300,60000,60000,22134,60000
2018-08-01,61500,61500,60100,60800,24208,60800
2018-07-31,60900,62000,58500,62000,62805,62000
2018-07-30,61700,62300,60800,61400,23944,61400
2018-07-27,60500,62600,60000,61700,33550,61700
2018-07-26,62800,63300,60600,60700,45511,60700
2018-07-25,62400,63600,60500,63000,26713,63000
2018-07-24,63000,63100,61500,62200,26435,62200
2018-07-23,63000,63500,61000,62400,27536,62400
2018-07-20,62800,63400,62000,62700,32985,62700
2018-07-19,65500,65700,61500,63500,89129,63500
2018-07-18,67000,67200,64100,65000,32536,65000
2018-07-17,66700,68000,65200,67000,35272,67000
2018-07-16,66300,68000,66300,67000,39544,67000
2018-07-13,66900,68100,65900,66800,34862,66800
2018-07-12,61800,67100,61800,66500,170724,66500
2018-07-11,60100,61800,59600,61700,29806,61700
2018-07-10,60000,61600,59400,60100,28096,60100
2018-07-09,60600,60600,58600,60000,29999,60000
2018-07-06,62100,62200,59500,60000,56502,60000
2018-07-05,62000,62900,61100,62000,61390,62000
2018-07-04,59700,63000,59700,62000,94697,62000
2018-07-03,59600,61200,59300,60100,36506,60100
2018-07-02,59800,61300,58700,59600,47491,59600
2018-06-29,60000,61000,57900,59800,61225,59800
2018-06-28,57000,60500,56400,59900,92521,59900
2018-06-27,56800,58100,56500,57000,24191,57000
