Date,open,high,low,close,volume,adjclose
2018-08-08,12850,13100,12850,12950,36992,12950
2018-08-07,12800,12950,12750,12850,38676,12850
2018-08-06,12850,13050,12850,12900,27296,12900
2018-08-03,12750,13000,12650,12850,56737,12850
2018-08-02,12800,12900,12700,12750,30492,12750
2018-08-01,13100,13200,12700,12750,88527,12750
2018-07-31,12950,13150,12850,13100,58186,13100
2018-07-30,12800,12900,12700,12900,31357,12900
2018-07-27,12950,13100,12700,12800,48518,12800
2018-07-26,12950,13000,12800,13000,43914,13000
2018-07-25,12900,13000,12700,12900,57031,12900
2018-07-24,13100,13100,12800,12900,54734,12900
2018-07-23,13350,13400,12850,13000,70842,13000
2018-07-20,13250,13500,13100,13450,41619,13450
2018-07-19,13400,13500,13000,13300,51486,13300
2018-07-18,13700,13750,13400,13400,59161,13400
2018-07-17,13550,13750,13500,13750,72320,13750
2018-07-16,14050,14100,13550,13600,153501,13600
2018-07-13,14350,14550,14100,14100,92610,14100
2018-07-12,13950,14450,13950,14350,124948,14350
2018-07-11,13900,14050,13750,14050,92425,14050
2018-07-10,13850,14200,13850,14000,140918,14000
2018-07-09,13850,13950,13700,13850,113562,13850
2018-07-06,13800,13900,13700,13800,113614,13800
2018-07-05,13950,13950,13700,13750,132143,13750
2018-07-04,13800,13950,13700,13900,104792,13900
2018-07-03,13600,14000,13600,13850,204058,13850
2018-07-02,13750,13850,13400,13600,261688,13600
2018-06-29,13650,13850,13550,13700,145778,13700
2018-06-28,13850,14000,13600,13650,116035,13650
