Date,open,high,low,close,volume,adjclose
2018-08-10,17650,18200,17500,18200,111558,18200
2018-08-09,17650,17800,17350,17650,67039,17650
2018-08-08,17850,18150,17350,17500,163702,17500
2018-08-07,18350,18600,17850,17900,99720,17900
2018-08-06,17300,18950,17200,18600,299885,18600
2018-08-03,18950,19100,18500,18600,161472,18600
2018-08-02,19300,19500,18800,18900,152182,18900
2018-08-01,19150,20100,18800,19550,486414,19550
2018-07-31,19500,19600,18800,18950,367700,18950
2018-07-30,21950,21950,19250,19500,583001,19500
2018-07-27,19700,24300,19700,20600,975210,20600
2018-07-26,19700,19900,19300,19700,31710,19700
2018-07-25,19950,20200,18950,19250,72740,19250
2018-07-24,19600,20150,19600,19950,25532,19950
2018-07-23,20000,20350,19650,19950,40644,19950
2018-07-20,19900,20250,19900,20000,30312,20000
2018-07-19,19650,20550,19650,20050,73380,20050
2018-07-18,19750,20050,19500,19950,84080,19950
2018-07-17,19150,21100,19100,19900,195073,19900
2018-07-16,18750,19400,18500,19250,92813,19250
2018-07-13,20450,20450,19400,19800,98797,19800
2018-07-12,20250,20600,19900,20100,87513,20100
2018-07-11,21000,21200,20200,20450,57420,20450
2018-07-10,21400,22000,20050,21000,140939,21000
2018-07-09,20450,21200,20400,21100,66734,21100
2018-07-06,20350,20600,20050,20600,46317,20600
2018-07-05,20350,20500,19800,20350,39507,20350
2018-07-04,20150,20450,19850,20350,54850,20350
2018-07-03,20100,20750,19050,20150,125941,20150
2018-07-02,21400,21550,20150,20150,98446,20150
