Date,open,high,low,close,volume,adjclose
2018-08-10,14350,14600,14100,14500,50317,14500
2018-08-09,14150,14300,14100,14150,16556,14150
2018-08-08,14000,14250,13950,14100,18295,14100
2018-08-07,14250,14250,13950,14050,34749,14050
2018-08-06,14000,14300,13950,14250,56839,14250
2018-08-03,13850,14050,13800,14000,29326,14000
2018-08-02,13850,13950,13750,13850,13494,13850
2018-08-01,13900,14000,13750,13850,20874,13850
2018-07-31,13700,14000,13700,13850,23634,13850
2018-07-30,13700,13900,13650,13800,21587,13800
2018-07-27,13650,13800,13650,13700,21800,13700
2018-07-26,13700,13800,13550,13700,22627,13700
2018-07-25,13750,13900,13450,13550,44372,13550
2018-07-24,13400,13850,13400,13750,33230,13750
2018-07-23,13800,13850,13450,13550,31784,13550
2018-07-20,13750,13950,13650,13800,29638,13800
2018-07-19,13900,13900,13650,13850,26648,13850
2018-07-18,14200,14200,13800,13800,29369,13800
2018-07-17,14250,14250,14050,14100,9695,14100
2018-07-16,14250,14300,13950,14250,35731,14250
2018-07-13,14200,14300,14000,14250,21344,14250
2018-07-12,14050,14150,13900,14100,16058,14100
2018-07-11,13950,14100,13800,14050,25927,14050
2018-07-10,13600,14050,13550,14000,40270,14000
2018-07-09,14150,14250,13450,13700,88064,13700
2018-07-06,13900,14150,13850,14150,12880,14150
2018-07-05,14100,14100,13750,13950,55377,13950
2018-07-04,14000,14100,13850,14000,23772,14000
2018-07-03,14100,14250,13900,14100,45639,14100
2018-07-02,14250,14350,14000,14100,54170,14100
