Date,open,high,low,close,volume,adjclose
2018-08-14,58000,60300,57300,60000,971682,60000
2018-08-13,61800,62100,57500,57700,1891097,57700
2018-08-10,61000,61900,59900,60800,2117805,60800
2018-08-09,58800,60200,58600,58900,722746,58900
2018-08-08,58600,60000,57700,59100,963809,59100
2018-08-07,57400,58600,56900,58200,601311,58200
2018-08-06,59000,59000,57000,57100,917534,57100
2018-08-03,59200,60100,59000,59600,1131032,59600
2018-08-02,58800,60300,57600,58500,1171499,58500
2018-08-01,58800,59500,58100,58600,799795,58600
2018-07-31,59400,59800,57200,58500,1302091,58500
2018-07-30,56300,59100,56200,58800,1620963,58800
2018-07-27,56800,57600,54600,56000,1615259,56000
2018-07-26,55700,58700,55100,56400,2165597,56400
2018-07-25,54600,56200,53500,55200,2160944,55200
2018-07-24,50800,55100,50800,53900,2951316,53900
2018-07-23,51700,52200,49900,50000,1172687,50000
2018-07-20,51800,52400,51300,52000,1028983,52000
2018-07-19,52000,53100,50800,51400,1349161,51400
2018-07-18,54100,54100,51600,51700,1237558,51700
2018-07-17,54600,54800,53700,53800,558520,53800
2018-07-16,55500,55700,54400,54400,708423,54400
2018-07-13,54000,55200,53700,54700,1044399,54700
2018-07-12,54600,54900,53100,53300,1374240,53300
2018-07-11,52200,54900,51700,54300,1898801,54300
2018-07-10,52100,53100,51600,52100,1447893,52100
2018-07-09,53000,53700,50900,51100,2661263,51100
2018-07-06,53500,56000,52600,55600,1799602,55600
2018-07-05,55300,55700,52000,53100,2080903,53100
2018-07-04,55500,56800,55200,55300,1412483,55300
