Date,open,high,low,close,volume,adjclose
2018-08-07,2410,2445,2395,2415,35207,2415
2018-08-06,2430,2445,2405,2410,48150,2410
2018-08-03,2435,2460,2420,2430,58349,2430
2018-08-02,2410,2450,2400,2435,111726,2435
2018-08-01,2455,2465,2405,2410,89343,2410
2018-07-31,2390,2430,2390,2405,55521,2405
2018-07-30,2370,2430,2365,2405,72506,2405
2018-07-27,2330,2425,2330,2365,119000,2365
2018-07-26,2305,2395,2290,2330,150429,2330
2018-07-25,2290,2390,2265,2285,220767,2285
2018-07-24,2210,2320,2210,2300,245365,2300
2018-07-23,2540,2560,2250,2250,402933,2250
2018-07-20,2605,2645,2520,2520,73483,2520
2018-07-19,2660,2700,2585,2590,93473,2590
2018-07-18,2690,2735,2660,2665,58433,2665
2018-07-17,2670,2725,2670,2685,43074,2685
2018-07-16,2715,2725,2680,2690,51930,2690
2018-07-13,2680,2745,2665,2695,89749,2695
2018-07-12,2675,2740,2675,2675,88800,2675
2018-07-11,2700,2800,2685,2690,180839,2690
2018-07-10,2635,2730,2635,2710,74872,2710
2018-07-09,2645,2750,2625,2630,201610,2630
2018-07-06,2685,2725,2635,2685,59819,2685
2018-07-05,2655,2740,2550,2685,215771,2685
2018-07-04,2655,2690,2600,2645,95397,2645
2018-07-03,2630,2745,2565,2715,166816,2715
2018-07-02,2850,2850,2580,2600,186381,2600
2018-06-29,2795,2840,2725,2840,151479,2840
2018-06-28,2835,2945,2765,2795,117808,2795
2018-06-27,2850,2880,2815,2835,73060,2835
