Date,open,high,low,close,volume,adjclose
2018-08-09,28450,29000,27800,28050,57583,28050
2018-08-08,28650,28900,27700,28250,53648,28250
2018-08-07,28100,28950,26950,28650,84152,28650
2018-08-06,28950,28950,27700,27900,74143,27900
2018-08-03,29550,29550,27950,28900,65432,28900
2018-08-02,28750,29800,28700,29000,124327,29000
2018-08-01,28600,29100,28400,28950,54804,28950
2018-07-31,27750,28950,27150,28950,124799,28950
2018-07-30,26900,28250,26750,28000,114722,28000
2018-07-27,25650,26900,25600,26900,65784,26900
2018-07-26,25500,25950,25050,25650,80768,25650
2018-07-25,26050,26250,25300,25500,68787,25500
2018-07-24,25100,26300,24900,26000,83581,26000
2018-07-23,27050,27050,24800,25300,102163,25300
2018-07-20,27700,27900,26850,27150,56917,27150
2018-07-19,27800,28050,27150,27700,41964,27700
2018-07-18,28500,28650,27500,27700,74767,27700
2018-07-17,28750,28750,28000,28000,65637,28000
2018-07-16,29000,30200,28650,28750,115992,28750
2018-07-13,28050,28700,27600,28650,82580,28650
2018-07-12,27000,28150,26750,28150,70707,28150
2018-07-11,27000,27300,26400,26850,40355,26850
2018-07-10,27150,27550,26950,27300,43299,27300
2018-07-09,26700,27150,26000,26700,39602,26700
2018-07-06,26250,26700,25100,26700,79781,26700
2018-07-05,26500,27000,25800,25850,32958,25850
2018-07-04,26500,27300,26400,26450,34736,26450
2018-07-03,27500,27700,25650,26850,85383,26850
2018-07-02,28300,28300,26650,26900,60173,26900
2018-06-29,27200,28300,26050,28300,99062,28300
