Date,open,high,low,close,volume,adjclose
2018-08-08,4815,4990,4800,4905,1253328,4905
2018-08-07,4775,4860,4715,4820,734944,4820
2018-08-06,4800,4850,4765,4775,748350,4775
2018-08-03,4890,4895,4795,4850,766980,4850
2018-08-02,4880,4900,4750,4850,899879,4850
2018-08-01,4820,4860,4740,4840,1019214,4840
2018-07-31,4895,4895,4680,4785,1342839,4785
2018-07-30,4580,4805,4565,4805,2061287,4805
2018-07-27,4595,4610,4505,4580,675518,4580
2018-07-26,4410,4630,4405,4590,1385551,4590
2018-07-25,4470,4510,4390,4410,862485,4410
2018-07-24,4310,4495,4310,4445,1291982,4445
2018-07-23,4450,4450,4265,4285,1346301,4285
2018-07-20,4500,4510,4385,4460,1126187,4460
2018-07-19,4545,4570,4465,4485,1046460,4485
2018-07-18,4710,4710,4510,4545,1072354,4545
2018-07-17,4665,4825,4625,4695,1287547,4695
2018-07-16,4700,4700,4620,4625,626296,4625
2018-07-13,4610,4635,4565,4625,1059279,4625
2018-07-12,4635,4670,4555,4570,1051809,4570
2018-07-11,4580,4645,4525,4610,1060545,4610
2018-07-10,4515,4610,4510,4580,1016145,4580
2018-07-09,4600,4610,4475,4505,2153415,4505
2018-07-06,4675,4765,4600,4730,1421833,4730
2018-07-05,4780,4780,4610,4670,1274748,4670
2018-07-04,4755,4815,4705,4780,883069,4780
2018-07-03,4755,4825,4660,4790,1429719,4790
2018-07-02,5000,5010,4750,4750,1819063,4750
2018-06-29,4870,5030,4800,5030,1637367,5030
2018-06-28,4860,5050,4825,4830,1625765,4830
